epoch,domain,arm,seed,head_mode,model,n_cases,n_evaluable,background_dice,rim_dice,cup_dice,macro_fg_dice,evaluable_only_background_dice,evaluable_only_rim_dice,evaluable_only_cup_dice,evaluable_only_macro_fg_dice
100,RIM_ONE_r3,SUP,33,raw_linear3_same_geometry,ema,40,40,0.987141653253971,0.7274565640128055,0.6353881533525542,0.6814223586826799,0.987141653253971,0.7274565640128055,0.6353881533525542,0.6814223586826799
20,RIM_ONE_r3,T_SCE,33,raw_linear3_same_geometry,student,40,40,0.9861365864401626,0.701080695936066,0.3438673012968497,0.5224739986164579,0.9861365864401626,0.701080695936066,0.3438673012968497,0.5224739986164579
20,RIM_ONE_r3,T_SCE,33,raw_linear3_same_geometry,ema,40,40,0.9859837748721955,0.6986751934389686,0.5411236350740121,0.6198994142564904,0.9859837748721955,0.6986751934389686,0.5411236350740121,0.6198994142564904
40,RIM_ONE_r3,T_SCE,33,raw_linear3_same_geometry,student,40,40,0.9864188171697552,0.7227540500639409,0.6120778882797907,0.6674159691718659,0.9864188171697552,0.7227540500639409,0.6120778882797907,0.6674159691718659
40,RIM_ONE_r3,T_SCE,33,raw_linear3_same_geometry,ema,40,40,0.9878773592414533,0.730204402878359,0.647949253283203,0.6890768280807811,0.9878773592414533,0.730204402878359,0.647949253283203,0.6890768280807811
60,RIM_ONE_r3,T_SCE,33,raw_linear3_same_geometry,student,40,40,0.9881089123234986,0.7284369089603592,0.6435582788182677,0.6859975938893135,0.9881089123234986,0.7284369089603592,0.6435582788182677,0.6859975938893135
60,RIM_ONE_r3,T_SCE,33,raw_linear3_same_geometry,ema,40,40,0.9882269397407419,0.7297700152981909,0.6447633168646736,0.6872666660814322,0.9882269397407419,0.7297700152981909,0.6447633168646736,0.6872666660814322
80,RIM_ONE_r3,T_SCE,33,raw_linear3_same_geometry,student,40,40,0.9873429331214865,0.7211423827810183,0.6388560880693104,0.6799992354251644,0.9873429331214865,0.7211423827810183,0.6388560880693104,0.6799992354251644
80,RIM_ONE_r3,T_SCE,33,raw_linear3_same_geometry,ema,40,40,0.9877074198446232,0.724632329765153,0.6409298324695426,0.6827810811173478,0.9877074198446232,0.724632329765153,0.6409298324695426,0.6827810811173478
100,RIM_ONE_r3,T_SCE,33,raw_linear3_same_geometry,student,40,40,0.9861881254039744,0.714431830658457,0.6310771428276759,0.6727544867430664,0.9861881254039744,0.714431830658457,0.6310771428276759,0.6727544867430664
100,RIM_ONE_r3,T_SCE,33,raw_linear3_same_geometry,ema,40,40,0.9862965046934935,0.7153074144763224,0.6316909321003944,0.6734991732883584,0.9862965046934935,0.7153074144763224,0.6316909321003944,0.6734991732883584
