variant,site,site_index,class_id,fallback_scope,bin,bin_left,bin_right,bin_count,raw_accuracy,smoothed_accuracy,pava_accuracy,brier_raw,brier_calibrated,ece_raw,ece_calibrated
R3,RIM_ONE_r3,1,2,class,5,0.935888946056366,0.962095320224762,321,0.21495327102803738,0.21671826625386997,0.21671826625386997,0.5224248035431025,0.18183619304091575,0.5522463882108607,0.029788278840332198
R3,RIM_ONE_r3,1,2,class,6,0.9620961546897888,0.9777323007583618,321,0.2367601246105919,0.23839009287925697,0.22910216718266255,0.5224248035431025,0.18183619304091575,0.5522463882108607,0.029788278840332198
R3,RIM_ONE_r3,1,2,class,7,0.9777607321739197,0.9866006374359131,321,0.22741433021806853,0.22910216718266255,0.22910216718266255,0.5224248035431025,0.18183619304091575,0.5522463882108607,0.029788278840332198
R3,RIM_ONE_r3,1,2,class,8,0.9866010546684265,0.9909156560897827,321,0.21806853582554517,0.21981424148606812,0.22910216718266255,0.5224248035431025,0.18183619304091575,0.5522463882108607,0.029788278840332198
R3,RIM_ONE_r3,1,2,class,9,0.9909276962280273,0.9941616654396057,321,0.2803738317757009,0.28173374613003094,0.28173374613003094,0.5224248035431025,0.18183619304091575,0.5522463882108607,0.029788278840332198
R3,RIM_ONE_r3,1,2,class,10,0.9941778779029846,0.9961256980895996,321,0.43613707165109034,0.43653250773993807,0.43653250773993807,0.5224248035431025,0.18183619304091575,0.5522463882108607,0.029788278840332198
R3,RIM_ONE_r3,1,2,class,11,0.9961257576942444,0.9974117875099182,321,0.48598130841121495,0.48606811145510836,0.48606811145510836,0.5224248035431025,0.18183619304091575,0.5522463882108607,0.029788278840332198
R3,RIM_ONE_r3,1,2,class,12,0.9974128007888794,0.9982372522354126,321,0.4953271028037383,0.4953560371517028,0.4953560371517028,0.5224248035431025,0.18183619304091575,0.5522463882108607,0.029788278840332198
R3,RIM_ONE_r3,1,2,class,13,0.9982393383979797,0.9988443851470947,321,0.5295950155763239,0.5294117647058824,0.5170278637770898,0.5224248035431025,0.18183619304091575,0.5522463882108607,0.029788278840332198
R3,RIM_ONE_r3,1,2,class,14,0.9988461136817932,0.9992454051971436,321,0.5046728971962616,0.5046439628482973,0.5170278637770898,0.5224248035431025,0.18183619304091575,0.5522463882108607,0.029788278840332198
R3,RIM_ONE_r3,1,2,class,15,0.9992462396621704,0.9995404481887817,321,0.6292834890965732,0.628482972136223,0.628482972136223,0.5224248035431025,0.18183619304091575,0.5522463882108607,0.029788278840332198
R3,RIM_ONE_r3,1,2,class,16,0.9995415210723877,0.999739408493042,321,0.6448598130841121,0.6439628482972136,0.6393188854489165,0.5224248035431025,0.18183619304091575,0.5522463882108607,0.029788278840332198
R3,RIM_ONE_r3,1,2,class,17,0.9997397661209106,0.9998682141304016,321,0.6355140186915887,0.6346749226006192,0.6393188854489165,0.5224248035431025,0.18183619304091575,0.5522463882108607,0.029788278840332198
R3,RIM_ONE_r3,1,2,class,18,0.9998690485954285,0.9999518990516663,321,0.794392523364486,0.7925696594427245,0.7925696594427245,0.5224248035431025,0.18183619304091575,0.5522463882108607,0.029788278840332198
R3,RIM_ONE_r3,1,2,class,19,0.9999520182609558,0.9999998211860657,321,0.8566978193146417,0.8544891640866873,0.8544891640866873,0.5224248035431025,0.18183619304091575,0.5522463882108607,0.029788278840332198
