batch_id,seed,stage_index,domain,pair_index,candidate,primary,CE_before,CE_after,CE_delta,foreground_Dice_delta,FG_class_CE_deltas,FG_class_Dice_deltas
B0/seed2/stage2/Drishti_GS/pair03,2,2,Drishti_GS,3,P1,False,0.11140835720690667,0.11181460376815765,0.00040624656125097525,-0.0016546537927507599,"[0.017979186462037, -0.013737740418474809]","[-0.002408145644785087, -0.0009011619407164329]"
B0/seed2/stage2/Drishti_GS/pair03,2,2,Drishti_GS,3,P2,False,0.11140835720690667,0.11180999079255545,0.00040163358564877794,-0.00039696654928944586,"[0.00534799033237221, -0.002242159703488622]","[-0.0005913070942105136, -0.00020262600436837808]"
B0/seed2/stage2/Drishti_GS/pair03,2,2,Drishti_GS,3,P3,False,0.11140835720690667,0.11183582496926767,0.0004274677623609946,-0.00042669012837437403,"[0.005645850984995704, -0.002334677613373637]","[-0.0006377728288508022, -0.00021560742789783482]"
B0/seed2/stage2/Drishti_GS/pair03,2,2,Drishti_GS,3,P4,True,0.11140835720690667,0.11178482292283662,0.0003764657159299467,-0.00039796652734958027,"[0.005014165092439127, -0.002431832997956185]","[-0.000580271048052805, -0.00021566200664635549]"
B0/seed2/stage2/Drishti_GS/pair04,2,2,Drishti_GS,4,P0,False,0.11140835720690667,0.11123754378371786,-0.0001708134231888092,0.001243988752816949,"[-0.015944842195443565, 0.01187365767601306]","[0.0018902037836234786, 0.0005977737220103085]"
B0/seed2/stage2/Drishti_GS/pair04,2,2,Drishti_GS,4,P1,False,0.11140835720690667,0.11123754378371786,-0.0001708134231888092,0.001243988752816949,"[-0.015944842195443565, 0.01187365767601306]","[0.0018902037836234786, 0.0005977737220103085]"
B0/seed2/stage2/Drishti_GS/pair04,2,2,Drishti_GS,4,P2,False,0.11140835720690667,0.11168543920363914,0.0002770819967324728,0.0005063826656902526,"[-0.002415620229065496, 0.004559932532151201]","[0.0006298197589738042, 0.00038294557240659]"
B0/seed2/stage2/Drishti_GS/pair04,2,2,Drishti_GS,4,P3,False,0.11140835720690667,0.11183445741697061,0.00042610021006393717,0.0005028505459002686,"[-0.0011592118758729786, 0.005177608951784929]","[0.0005970334943896649, 0.00040866759741098324]"
B0/seed2/stage2/Drishti_GS/pair04,2,2,Drishti_GS,4,P4,True,0.11140835720690667,0.11168103519154814,0.00027267798464146453,0.0004952581695710778,"[-0.0022984014993072677, 0.004498718518347711]","[0.000617951561920238, 0.0003725647772219176]"
B0/seed2/stage2/Drishti_GS/pair05,2,2,Drishti_GS,5,P0,False,0.11140835720690667,0.11190175531344343,0.0004933981065367576,-0.001640551127717882,"[0.0187016103424682, -0.013302641530948345]","[-0.002421256672219152, -0.0008598455832167229]"
B0/seed2/stage2/Drishti_GS/pair05,2,2,Drishti_GS,5,P1,False,0.11140835720690667,0.11190175531344343,0.0004933981065367576,-0.001640551127717882,"[0.0187016103424682, -0.013302641530948345]","[-0.002421256672219152, -0.0008598455832167229]"
B0/seed2/stage2/Drishti_GS/pair05,2,2,Drishti_GS,5,P2,False,0.11140835720690667,0.11178305410264786,0.00037469689574118337,-0.0004111831418521783,"[0.006870144145012302, -0.003661270102567671]","[-0.0006614020326184411, -0.00016096425108580448]"
B0/seed2/stage2/Drishti_GS/pair05,2,2,Drishti_GS,5,P3,False,0.11140835720690667,0.11185254870636434,0.00044419149945766623,-0.0004793640062064064,"[0.007605329674240324, -0.003374089511921974]","[-0.0007404519952680655, -0.00021827601714474731]"
B0/seed2/stage2/Drishti_GS/pair05,2,2,Drishti_GS,5,P4,True,0.11140835720690667,0.11176250872927992,0.00035415152237325276,-0.0004505438354768243,"[0.00659667322933799, -0.0038770318715019014]","[-0.0007081052439247282, -0.00019298242702892043]"
B0/seed2/stage2/Drishti_GS/pair06,2,2,Drishti_GS,6,P0,False,0.11140835720690667,0.1111502411918054,-0.00025811601510127014,-0.0006202469923143328,"[0.004175522033089241, -0.0069809004935040275]","[-0.0008594935082830713, -0.0003810004763454833]"
B0/seed2/stage2/Drishti_GS/pair06,2,2,Drishti_GS,6,P1,False,0.11140835720690667,0.1111502411918054,-0.00025811601510127014,-0.0006202469923143328,"[0.004175522033089241, -0.0069809004935040275]","[-0.0008594935082830713, -0.0003810004763454833]"
B0/seed2/stage2/Drishti_GS/pair06,2,2,Drishti_GS,6,P2,False,0.11140835720690667,0.11108495869009342,-0.0003233985168132475,0.00012073503103093852,"[-0.0021957079959894488, -0.0004530921532376886]","[0.0002241895096860569, 1.728055237593118e-05]"
B0/seed2/stage2/Drishti_GS/pair06,2,2,Drishti_GS,6,P3,False,0.11140835720690667,0.11112441500840022,-0.00028394219850645663,8.8484508300124e-05,"[-0.001590504413280458, -0.00023758317316668887]","[0.00015956934789318478, 1.7399668707174243e-05]"
B0/seed2/stage2/Drishti_GS/pair06,2,2,Drishti_GS,6,P4,True,0.11140835720690667,0.11112626143885615,-0.00028209576805052206,0.00012365672230907343,"[-0.001689997973701729, -0.00024360184381383432]","[0.0002169671569525189, 3.034628766562797e-05]"
B0/seed2/stage2/Drishti_GS/pair07,2,2,Drishti_GS,7,P0,False,0.11140835720690667,0.11128706642564093,-0.00012129078126574266,0.0015122248528270932,"[-0.014871363525839953, 0.015792636474615485]","[0.0022305655407945935, 0.0007938841648597039]"
B0/seed2/stage2/Drishti_GS/pair07,2,2,Drishti_GS,7,P1,False,0.11140835720690667,0.11128706642564093,-0.00012129078126574266,0.0015122248528270932,"[-0.014871363525839953, 0.015792636474615485]","[0.0022305655407945935, 0.0007938841648597039]"
B0/seed2/stage2/Drishti_GS/pair07,2,2,Drishti_GS,7,P2,False,0.11140835720690667,0.11148781090332423,7.945369641755573e-05,0.00072953181756652,"[-0.003946124508151461, 0.006393314558821306]","[0.0009742191395473165, 0.0004848444955858344]"
B0/seed2/stage2/Drishti_GS/pair07,2,2,Drishti_GS,7,P3,False,0.11140835720690667,0.11169612445646086,0.0002877672495541911,0.0006719480777525044,"[-0.0026425824921721963, 0.007688975953707211]","[0.0009048102225227561, 0.00043908593298225274]"
B0/seed2/stage2/Drishti_GS/pair07,2,2,Drishti_GS,7,P4,True,0.11140835720690667,0.11148386618079886,7.550897389219102e-05,0.000705598134155716,"[-0.0038842875347315786, 0.006242624599749391]","[0.0009438357648274831, 0.000467360503483949]"
