seed,variant,trained_through_site,trained_through_site_index,evaluation_site,class,region,state,count,correct_count,pseudo_label_accuracy,precision,correct_candidate_recall,coverage_within_candidate,patient_coverage,image_coverage,boundary_distance_mean,boundary_distance_q25,boundary_distance_q50,boundary_distance_q75,component_size_mean,component_size_q50,learnability_mean,logit_margin_mean,anchor_margin_mean,spatial_consistency_mean
2,R0,REFUGE,0,RIM_ONE_r3,2,interior,deferred,0,0,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2,R0,REFUGE,0,RIM_ONE_r3,2,exterior_near_boundary,candidate,1652,368,0.22276029055690072,0.22276029055690072,1.0,1.0,1.0,1.0,-1.8837157419316706,-2.5,-2.0901687145233154,-1.5,827.9219128329298,0.0,0.6088977549946698,6.7712835603310175,0.9658814153428805,0.9884144758341099
2,R0,REFUGE,0,RIM_ONE_r3,2,exterior_near_boundary,admitted,1652,368,0.22276029055690072,0.22276029055690072,1.0,1.0,1.0,1.0,-1.8837157419316706,-2.5,-2.0901687145233154,-1.5,827.9219128329298,0.0,0.6088977549946698,6.7712835603310175,0.9658814153428805,0.9884144758341099
2,R0,REFUGE,0,RIM_ONE_r3,2,exterior_near_boundary,deferred,0,0,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2,R0,REFUGE,0,RIM_ONE_r3,2,exterior_far,candidate,14799,0,0.0,0.0,nan,1.0,1.0,1.0,-18.623589733757115,-24.305347442626953,-15.516128540039062,-9.192778587341309,0.0,0.0,0.50092173305424,4.989456848251521,0.9391777624358308,0.974820008470574
2,R0,REFUGE,0,RIM_ONE_r3,2,exterior_far,admitted,14799,0,0.0,0.0,nan,1.0,1.0,1.0,-18.623589733757115,-24.305347442626953,-15.516128540039062,-9.192778587341309,0.0,0.0,0.50092173305424,4.989456848251521,0.9391777624358308,0.974820008470574
2,R0,REFUGE,0,RIM_ONE_r3,2,exterior_far,deferred,0,0,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2,R0,RIM_ONE_r3,1,Drishti_GS,1,all,candidate,26257,12293,0.4681799139277145,0.4681799139277145,1.0,1.0,1.0,1.0,-5.038933137672011,-14.551658630371094,-1.6625703573226929,8.500089645385742,6527.111208439655,0.0,0.5688169716385665,5.8982285268713435,0.8259575805842216,0.9817920433980982
2,R0,RIM_ONE_r3,1,Drishti_GS,1,all,admitted,26257,12293,0.4681799139277145,0.4681799139277145,1.0,1.0,1.0,1.0,-5.038933137672011,-14.551658630371094,-1.6625703573226929,8.500089645385742,6527.111208439655,0.0,0.5688169716385665,5.8982285268713435,0.8259575805842216,0.9817920433980982
2,R0,RIM_ONE_r3,1,Drishti_GS,1,all,deferred,0,0,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2,R0,RIM_ONE_r3,1,Drishti_GS,1,boundary,candidate,3560,1847,0.5188202247191012,0.5188202247191012,1.0,1.0,1.0,1.0,0.12093503645966562,-1.6625703573226929,0.0,2.1196770668029785,6547.701123595506,8093.0,0.5542908349451138,5.82224501507001,0.8358539277917884,0.9774690673090098
2,R0,RIM_ONE_r3,1,Drishti_GS,1,boundary,admitted,3560,1847,0.5188202247191012,0.5188202247191012,1.0,1.0,1.0,1.0,0.12093503645966562,-1.6625703573226929,0.0,2.1196770668029785,6547.701123595506,8093.0,0.5542908349451138,5.82224501507001,0.8358539277917884,0.9774690673090098
2,R0,RIM_ONE_r3,1,Drishti_GS,1,boundary,deferred,0,0,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2,R0,RIM_ONE_r3,1,Drishti_GS,1,interior,candidate,10446,10446,1.0,1.0,1.0,1.0,1.0,1.0,11.198913139126526,6.689623832702637,10.5,14.85765552520752,14175.047195098603,14326.0,0.5459312569261205,5.856724603728912,0.8750442945703838,0.9793944249385028
2,R0,RIM_ONE_r3,1,Drishti_GS,1,interior,admitted,10446,10446,1.0,1.0,1.0,1.0,1.0,1.0,11.198913139126526,6.689623832702637,10.5,14.85765552520752,14175.047195098603,14326.0,0.5459312569261205,5.856724603728912,0.8750442945703838,0.9793944249385028
2,R0,RIM_ONE_r3,1,Drishti_GS,1,interior,deferred,0,0,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2,R0,RIM_ONE_r3,1,Drishti_GS,1,exterior_near_boundary,candidate,1557,337,0.21644187540141296,0.21644187540141296,1.0,1.0,1.0,1.0,-1.8537893432336658,-2.5,-1.6625703573226929,-1.3535534143447876,2659.0211946050094,0.0,0.5720314814463286,5.985555329151313,0.840949364307988,0.9795491556824211
2,R0,RIM_ONE_r3,1,Drishti_GS,1,exterior_near_boundary,admitted,1557,337,0.21644187540141296,0.21644187540141296,1.0,1.0,1.0,1.0,-1.8537893432336658,-2.5,-1.6625703573226929,-1.3535534143447876,2659.0211946050094,0.0,0.5720314814463286,5.985555329151313,0.840949364307988,0.9795491556824211
2,R0,RIM_ONE_r3,1,Drishti_GS,1,exterior_near_boundary,deferred,0,0,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2,R0,RIM_ONE_r3,1,Drishti_GS,1,exterior_far,candidate,12251,0,0.0,0.0,nan,1.0,1.0,1.0,-20.383776244956827,-25.93742561340332,-15.564395904541016,-8.746129035949707,0.0,0.0,0.5925519502129606,5.955697409669367,0.7812272883339246,0.9850926161926529
2,R0,RIM_ONE_r3,1,Drishti_GS,1,exterior_far,admitted,12251,0,0.0,0.0,nan,1.0,1.0,1.0,-20.383776244956827,-25.93742561340332,-15.564395904541016,-8.746129035949707,0.0,0.0,0.5925519502129606,5.955697409669367,0.7812272883339246,0.9850926161926529
2,R0,RIM_ONE_r3,1,Drishti_GS,1,exterior_far,deferred,0,0,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2,R0,RIM_ONE_r3,1,Drishti_GS,2,all,candidate,10160,10001,0.9843503937007874,0.9843503937007874,1.0,1.0,1.0,1.0,30.79421544025733,19.15071678161621,30.376800537109375,41.95529556274414,13428.615748031496,13253.0,0.5468392660870679,5.84012322820371,0.8780386679607818,0.9869521875579761
2,R0,RIM_ONE_r3,1,Drishti_GS,2,all,admitted,10160,10001,0.9843503937007874,0.9843503937007874,1.0,1.0,1.0,1.0,30.79421544025733,19.15071678161621,30.376800537109375,41.95529556274414,13428.615748031496,13253.0,0.5468392660870679,5.84012322820371,0.8780386679607818,0.9869521875579761
2,R0,RIM_ONE_r3,1,Drishti_GS,2,all,deferred,0,0,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2,R0,RIM_ONE_r3,1,Drishti_GS,2,boundary,candidate,201,101,0.5024875621890548,0.5024875621890548,1.0,1.0,1.0,1.0,0.5818273760193023,-1.3535534143447876,1.3535534143447876,2.457106828689575,5532.014925373134,3002.0,0.4374175512820334,3.686447192632144,0.7128918105690041,0.9534766638456885
2,R0,RIM_ONE_r3,1,Drishti_GS,2,boundary,admitted,201,101,0.5024875621890548,0.5024875621890548,1.0,1.0,1.0,1.0,0.5818273760193023,-1.3535534143447876,1.3535534143447876,2.457106828689575,5532.014925373134,3002.0,0.4374175512820334,3.686447192632144,0.7128918105690041,0.9534766638456885
2,R0,RIM_ONE_r3,1,Drishti_GS,2,boundary,deferred,0,0,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2,R0,RIM_ONE_r3,1,Drishti_GS,2,interior,candidate,9900,9900,1.0,1.0,1.0,1.0,1.0,1.0,31.64248313118713,20.11840057373047,30.882805824279785,42.3644905090332,13668.969797979798,13253.0,0.5501831706248299,5.897630791664124,0.8837017343622265,0.9878003847448513
2,R0,RIM_ONE_r3,1,Drishti_GS,2,interior,admitted,9900,9900,1.0,1.0,1.0,1.0,1.0,1.0,31.64248313118713,20.11840057373047,30.882805824279785,42.3644905090332,13668.969797979798,13253.0,0.5501831706248299,5.897630791664124,0.8837017343622265,0.9878003847448513
2,R0,RIM_ONE_r3,1,Drishti_GS,2,interior,deferred,0,0,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2,R0,RIM_ONE_r3,1,Drishti_GS,2,exterior_near_boundary,candidate,67,10,0.14925373134328357,0.14925373134328357,1.0,1.0,1.0,1.0,-1.7687631881059105,-2.5,-1.6625703573226929,-1.3535534143447876,1860.641791044776,0.0,0.47387167866995084,4.0590963172378824,0.6763817254287093,0.9419731693481331
2,R0,RIM_ONE_r3,1,Drishti_GS,2,exterior_near_boundary,admitted,67,10,0.14925373134328357,0.14925373134328357,1.0,1.0,1.0,1.0,-1.7687631881059105,-2.5,-1.6625703573226929,-1.3535534143447876,1860.641791044776,0.0,0.47387167866995084,4.0590963172378824,0.6763817254287093,0.9419731693481331
2,R0,RIM_ONE_r3,1,Drishti_GS,2,exterior_near_boundary,deferred,0,0,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2,R0,RIM_ONE_r3,1,Drishti_GS,2,exterior_far,candidate,59,0,0.0,0.0,nan,1.0,1.0,1.0,-8.615278446068197,-11.097803115844727,-5.722875595092773,-4.442806720733643,0.0,0.0,0.3585190923916081,3.527648734844337,0.49041427747677946,0.9586713081699306
2,R0,RIM_ONE_r3,1,Drishti_GS,2,exterior_far,admitted,59,0,0.0,0.0,nan,1.0,1.0,1.0,-8.615278446068197,-11.097803115844727,-5.722875595092773,-4.442806720733643,0.0,0.0,0.3585190923916081,3.527648734844337,0.49041427747677946,0.9586713081699306
2,R0,RIM_ONE_r3,1,Drishti_GS,2,exterior_far,deferred,0,0,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2,R0,RIM_ONE_r3,1,REFUGE,1,all,candidate,81253,71168,0.8758815059136278,0.8758815059136278,1.0,1.0,1.0,1.0,8.448351803086256,4.7698564529418945,10.523789405822754,15.443543434143066,11380.229246920113,12377.0,0.5648454104761669,4.9337728525658555,0.8168947336610004,0.9815745993781297
2,R0,RIM_ONE_r3,1,REFUGE,1,all,admitted,81253,71168,0.8758815059136278,0.8758815059136278,1.0,1.0,1.0,1.0,8.448351803086256,4.7698564529418945,10.523789405822754,15.443543434143066,11380.229246920113,12377.0,0.5648454104761669,4.9337728525658555,0.8168947336610004,0.9815745993781297
2,R0,RIM_ONE_r3,1,REFUGE,1,all,deferred,0,0,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2,R0,RIM_ONE_r3,1,REFUGE,1,boundary,candidate,8895,6067,0.6820685778527262,0.6820685778527262,1.0,1.0,1.0,1.0,0.432918218898934,-1.5,0.6035534143447876,2.178694248199463,8306.555480607083,10493.0,0.5077476273587642,4.533204018510145,0.740094140445067,0.9648167771526506
2,R0,RIM_ONE_r3,1,REFUGE,1,boundary,admitted,8895,6067,0.6820685778527262,0.6820685778527262,1.0,1.0,1.0,1.0,0.432918218898934,-1.5,0.6035534143447876,2.178694248199463,8306.555480607083,10493.0,0.5077476273587642,4.533204018510145,0.740094140445067,0.9648167771526506
2,R0,RIM_ONE_r3,1,REFUGE,1,boundary,deferred,0,0,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2,R0,RIM_ONE_r3,1,REFUGE,1,interior,candidate,65101,65101,1.0,1.0,1.0,1.0,1.0,1.0,12.647413526620937,8.5,12.359214782714844,16.454484939575195,13068.784749850232,13104.0,0.5765121837028171,5.0422314233371,0.8416115718602684,0.9847950589506493
2,R0,RIM_ONE_r3,1,REFUGE,1,interior,admitted,65101,65101,1.0,1.0,1.0,1.0,1.0,1.0,12.647413526620937,8.5,12.359214782714844,16.454484939575195,13068.784749850232,13104.0,0.5765121837028171,5.0422314233371,0.8416115718602684,0.9847950589506493
2,R0,RIM_ONE_r3,1,REFUGE,1,interior,deferred,0,0,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2,R0,RIM_ONE_r3,1,REFUGE,1,exterior_near_boundary,candidate,3209,1097,0.3418510439389218,0.3418510439389218,1.0,1.0,1.0,1.0,-1.8323065644671666,-2.5,-1.6625703573226929,-1.3535534143447876,4178.8155188532255,0.0,0.5178899645408335,4.550923810258912,0.7166761797921016,0.9666567422883761
2,R0,RIM_ONE_r3,1,REFUGE,1,exterior_near_boundary,admitted,3209,1097,0.3418510439389218,0.3418510439389218,1.0,1.0,1.0,1.0,-1.8323065644671666,-2.5,-1.6625703573226929,-1.3535534143447876,4178.8155188532255,0.0,0.5178899645408335,4.550923810258912,0.7166761797921016,0.9666567422883761
2,R0,RIM_ONE_r3,1,REFUGE,1,exterior_near_boundary,deferred,0,0,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2,R0,RIM_ONE_r3,1,REFUGE,1,exterior_far,candidate,7257,0,0.0,0.0,nan,1.0,1.0,1.0,-19.395913807012267,-14.585956573486328,-8.5,-5.457737922668457,0.0,0.0,0.530170775916588,4.451796603860713,0.6893007406949241,0.9732248253757934
2,R0,RIM_ONE_r3,1,REFUGE,1,exterior_far,admitted,7257,0,0.0,0.0,nan,1.0,1.0,1.0,-19.395913807012267,-14.585956573486328,-8.5,-5.457737922668457,0.0,0.0,0.530170775916588,4.451796603860713,0.6893007406949241,0.9732248253757934
2,R0,RIM_ONE_r3,1,REFUGE,1,exterior_far,deferred,0,0,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2,R0,RIM_ONE_r3,1,REFUGE,2,all,candidate,34603,29532,0.8534520128312574,0.8534520128312574,1.0,1.0,1.0,1.0,11.883552206495168,4.269421577453613,12.33845329284668,20.802644729614258,4287.279339941623,4025.0,0.5225385669007616,5.9839025393509075,0.9186322565887014,0.9859361558798624
2,R0,RIM_ONE_r3,1,REFUGE,2,all,admitted,34603,29532,0.8534520128312574,0.8534520128312574,1.0,1.0,1.0,1.0,11.883552206495168,4.269421577453613,12.33845329284668,20.802644729614258,4287.279339941623,4025.0,0.5225385669007616,5.9839025393509075,0.9186322565887014,0.9859361558798624
2,R0,RIM_ONE_r3,1,REFUGE,2,all,deferred,0,0,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2,R0,RIM_ONE_r3,1,REFUGE,2,boundary,candidate,3917,2720,0.6944089864692367,0.6944089864692367,1.0,1.0,1.0,1.0,0.26261963039629005,-1.5161237716674805,0.6035534143447876,2.1196770668029785,2932.03752872096,3312.0,0.4169728644686768,3.9614010476429975,0.8866771677105226,0.9686441574134418
2,R0,RIM_ONE_r3,1,REFUGE,2,boundary,admitted,3917,2720,0.6944089864692367,0.6944089864692367,1.0,1.0,1.0,1.0,0.26261963039629005,-1.5161237716674805,0.6035534143447876,2.1196770668029785,2932.03752872096,3312.0,0.4169728644686768,3.9614010476429975,0.8866771677105226,0.9686441574134418
2,R0,RIM_ONE_r3,1,REFUGE,2,boundary,deferred,0,0,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2,R0,RIM_ONE_r3,1,REFUGE,2,interior,candidate,26812,26812,1.0,1.0,1.0,1.0,1.0,1.0,17.26330710156327,9.836180686950684,15.898115158081055,23.167865753173828,5104.726838728928,4355.0,0.5574251369622987,6.668191627660294,0.9313351841645954,0.9918376987022766
2,R0,RIM_ONE_r3,1,REFUGE,2,interior,admitted,26812,26812,1.0,1.0,1.0,1.0,1.0,1.0,17.26330710156327,9.836180686950684,15.898115158081055,23.167865753173828,5104.726838728928,4355.0,0.5574251369622987,6.668191627660294,0.9313351841645954,0.9918376987022766
2,R0,RIM_ONE_r3,1,REFUGE,2,interior,deferred,0,0,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2,R0,RIM_ONE_r3,1,REFUGE,2,exterior_near_boundary,candidate,1565,598,0.38210862619808306,0.38210862619808306,1.0,1.0,1.0,1.0,-1.8669857949113693,-2.5,-1.6625703573226929,-1.5,1639.6683706070287,0.0,0.40711443300683275,3.80037822100682,0.8822535421520757,0.9643119573974
2,R0,RIM_ONE_r3,1,REFUGE,2,exterior_near_boundary,admitted,1565,598,0.38210862619808306,0.38210862619808306,1.0,1.0,1.0,1.0,-1.8669857949113693,-2.5,-1.6625703573226929,-1.5,1639.6683706070287,0.0,0.40711443300683275,3.80037822100682,0.8822535421520757,0.9643119573974
2,R0,RIM_ONE_r3,1,REFUGE,2,exterior_near_boundary,deferred,0,0,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2,R0,RIM_ONE_r3,1,REFUGE,2,exterior_far,candidate,3874,0,0.0,0.0,nan,1.0,1.0,1.0,-13.599874573573663,-13.5,-8.5,-5.5,0.0,0.0,0.3878256448399839,3.292880161258137,0.8630249228176532,0.962575441331179
2,R0,RIM_ONE_r3,1,REFUGE,2,exterior_far,admitted,3874,0,0.0,0.0,nan,1.0,1.0,1.0,-13.599874573573663,-13.5,-8.5,-5.5,0.0,0.0,0.3878256448399839,3.292880161258137,0.8630249228176532,0.962575441331179
2,R0,RIM_ONE_r3,1,REFUGE,2,exterior_far,deferred,0,0,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2,R0,RIM_ONE_r3,1,RIM_ONE_r3,1,all,candidate,36914,27476,0.7443246464755919,0.7443246464755919,1.0,1.0,1.0,1.0,1.5759088608065968,-0.6035534143447876,7.399333953857422,13.20970344543457,8394.21522999404,10090.0,0.5679014598657173,6.340723963500284,0.8613609001181745,0.9734725029708673
2,R0,RIM_ONE_r3,1,RIM_ONE_r3,1,all,admitted,36914,27476,0.7443246464755919,0.7443246464755919,1.0,1.0,1.0,1.0,1.5759088608065968,-0.6035534143447876,7.399333953857422,13.20970344543457,8394.21522999404,10090.0,0.5679014598657173,6.340723963500284,0.8613609001181745,0.9734725029708673
2,R0,RIM_ONE_r3,1,RIM_ONE_r3,1,all,deferred,0,0,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2,R0,RIM_ONE_r3,1,RIM_ONE_r3,1,boundary,candidate,5140,3161,0.6149805447470817,0.6149805447470817,1.0,1.0,1.0,1.0,0.3817828614888024,-1.5,0.6035534143447876,2.1196770668029785,6433.121206225681,8581.0,0.46558873256095884,5.232549051986826,0.8560598170015135,0.9502614291725455
2,R0,RIM_ONE_r3,1,RIM_ONE_r3,1,boundary,admitted,5140,3161,0.6149805447470817,0.6149805447470817,1.0,1.0,1.0,1.0,0.3817828614888024,-1.5,0.6035534143447876,2.1196770668029785,6433.121206225681,8581.0,0.46558873256095884,5.232549051986826,0.8560598170015135,0.9502614291725455
2,R0,RIM_ONE_r3,1,RIM_ONE_r3,1,boundary,deferred,0,0,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2,R0,RIM_ONE_r3,1,RIM_ONE_r3,1,interior,candidate,24315,24315,1.0,1.0,1.0,1.0,1.0,1.0,11.69304728342284,7.5,11.324789047241211,15.399816513061523,11383.829652477894,11600.0,0.6177424538238638,6.993404645664124,0.884417521218177,0.9808399917288569
2,R0,RIM_ONE_r3,1,RIM_ONE_r3,1,interior,admitted,24315,24315,1.0,1.0,1.0,1.0,1.0,1.0,11.69304728342284,7.5,11.324789047241211,15.399816513061523,11383.829652477894,11600.0,0.6177424538238638,6.993404645664124,0.884417521218177,0.9808399917288569
2,R0,RIM_ONE_r3,1,RIM_ONE_r3,1,interior,deferred,0,0,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2,R0,RIM_ONE_r3,1,RIM_ONE_r3,1,exterior_near_boundary,candidate,1890,508,0.2687830687830688,0.2687830687830688,1.0,1.0,1.0,1.0,-1.8523940992103052,-2.5,-1.6625703573226929,-1.5,2774.279894179894,0.0,0.4493998830221475,5.048037642950104,0.849359522483967,0.949539398453223
2,R0,RIM_ONE_r3,1,RIM_ONE_r3,1,exterior_near_boundary,admitted,1890,508,0.2687830687830688,0.2687830687830688,1.0,1.0,1.0,1.0,-1.8523940992103052,-2.5,-1.6625703573226929,-1.5,2774.279894179894,0.0,0.4493998830221475,5.048037642950104,0.849359522483967,0.949539398453223
2,R0,RIM_ONE_r3,1,RIM_ONE_r3,1,exterior_near_boundary,deferred,0,0,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2,R0,RIM_ONE_r3,1,RIM_ONE_r3,1,exterior_far,candidate,7459,0,0.0,0.0,nan,1.0,1.0,1.0,-30.581272143271768,-43.626251220703125,-12.913169860839844,-6.538457870483398,0.0,0.0,0.4759325163416691,4.976745984999868,0.7898534360040943,0.9654505737810101
2,R0,RIM_ONE_r3,1,RIM_ONE_r3,1,exterior_far,admitted,7459,0,0.0,0.0,nan,1.0,1.0,1.0,-30.581272143271768,-43.626251220703125,-12.913169860839844,-6.538457870483398,0.0,0.0,0.4759325163416691,4.976745984999868,0.7898534360040943,0.9654505737810101
2,R0,RIM_ONE_r3,1,RIM_ONE_r3,1,exterior_far,deferred,0,0,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2,R0,RIM_ONE_r3,1,RIM_ONE_r3,2,all,candidate,13021,8940,0.6865832117348898,0.6865832117348898,1.0,1.0,1.0,1.0,6.294629820928844,-3.570542335510254,6.982160568237305,16.77029800415039,3253.017202979802,2679.0,0.5600681030344187,7.238484689359172,0.9069635961523768,0.9772238342839445
2,R0,RIM_ONE_r3,1,RIM_ONE_r3,2,all,admitted,13021,8940,0.6865832117348898,0.6865832117348898,1.0,1.0,1.0,1.0,6.294629820928844,-3.570542335510254,6.982160568237305,16.77029800415039,3253.017202979802,2679.0,0.5600681030344187,7.238484689359172,0.9069635961523768,0.9772238342839445
2,R0,RIM_ONE_r3,1,RIM_ONE_r3,2,all,deferred,0,0,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2,R0,RIM_ONE_r3,1,RIM_ONE_r3,2,boundary,candidate,1706,992,0.5814771395076201,0.5814771395076201,1.0,1.0,1.0,1.0,0.14163611956805444,-1.5161237716674805,0.0,2.1196770668029785,2097.593200468933,1567.0,0.500926226354559,6.133744267740255,0.9016346656493537,0.9641206802195429
2,R0,RIM_ONE_r3,1,RIM_ONE_r3,2,boundary,admitted,1706,992,0.5814771395076201,0.5814771395076201,1.0,1.0,1.0,1.0,0.14163611956805444,-1.5161237716674805,0.0,2.1196770668029785,2097.593200468933,1567.0,0.500926226354559,6.133744267740255,0.9016346656493537,0.9641206802195429
2,R0,RIM_ONE_r3,1,RIM_ONE_r3,2,boundary,deferred,0,0,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2,R0,RIM_ONE_r3,1,RIM_ONE_r3,2,interior,candidate,7948,7948,1.0,1.0,1.0,1.0,1.0,1.0,16.2156773430652,8.500089645385742,14.483036994934082,22.164175033569336,4879.094489179668,4530.0,0.6074101335179692,8.519215241700756,0.9237317898665532,0.9843961193550155
2,R0,RIM_ONE_r3,1,RIM_ONE_r3,2,interior,admitted,7948,7948,1.0,1.0,1.0,1.0,1.0,1.0,16.2156773430652,8.500089645385742,14.483036994934082,22.164175033569336,4879.094489179668,4530.0,0.6074101335179692,8.519215241700756,0.9237317898665532,0.9843961193550155
2,R0,RIM_ONE_r3,1,RIM_ONE_r3,2,interior,deferred,0,0,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2,R0,RIM_ONE_r3,1,RIM_ONE_r3,2,exterior_near_boundary,candidate,734,201,0.273841961852861,0.273841961852861,1.0,1.0,1.0,1.0,-1.8356956397804967,-2.5,-1.6625703573226929,-1.5,922.0817438692098,0.0,0.4884227842589896,5.860104296691412,0.9063317884947364,0.9644199263010103
2,R0,RIM_ONE_r3,1,RIM_ONE_r3,2,exterior_near_boundary,admitted,734,201,0.273841961852861,0.273841961852861,1.0,1.0,1.0,1.0,-1.8356956397804967,-2.5,-1.6625703573226929,-1.5,922.0817438692098,0.0,0.4884227842589896,5.860104296691412,0.9063317884947364,0.9644199263010103
2,R0,RIM_ONE_r3,1,RIM_ONE_r3,2,exterior_near_boundary,deferred,0,0,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2,R0,RIM_ONE_r3,1,RIM_ONE_r3,2,exterior_far,candidate,3367,0,0.0,0.0,nan,1.0,1.0,1.0,-14.006967580739772,-18.513507843017578,-11.5,-6.689623832702637,0.0,0.0,0.4782806314967234,4.774998122466082,0.8700813721541236,0.9669323757419184
2,R0,RIM_ONE_r3,1,RIM_ONE_r3,2,exterior_far,admitted,3367,0,0.0,0.0,nan,1.0,1.0,1.0,-14.006967580739772,-18.513507843017578,-11.5,-6.689623832702637,0.0,0.0,0.4782806314967234,4.774998122466082,0.8700813721541236,0.9669323757419184
2,R0,RIM_ONE_r3,1,RIM_ONE_r3,2,exterior_far,deferred,0,0,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2,R0,Drishti_GS,2,Drishti_GS,1,all,candidate,28297,19162,0.6771742587553451,0.6771742587553451,1.0,1.0,1.0,1.0,1.5748589841258793,-2.8746182918548584,4.7698564529418945,10.5,9212.913948475103,11177.0,0.5945728877838731,6.74519614292056,0.849934123160793,0.9722089520333853
2,R0,Drishti_GS,2,Drishti_GS,1,all,admitted,28297,19162,0.6771742587553451,0.6771742587553451,1.0,1.0,1.0,1.0,1.5748589841258793,-2.8746182918548584,4.7698564529418945,10.5,9212.913948475103,11177.0,0.5945728877838731,6.74519614292056,0.849934123160793,0.9722089520333853
2,R0,Drishti_GS,2,Drishti_GS,1,all,deferred,0,0,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2,R0,Drishti_GS,2,Drishti_GS,1,boundary,candidate,5244,3021,0.5760869565217391,0.5760869565217391,1.0,1.0,1.0,1.0,0.27699437037303554,-1.5,0.6035534143447876,2.1196770668029785,7030.4075133485885,8386.0,0.561287396855604,6.32054588075338,0.8304466901220592,0.9523084199128489
2,R0,Drishti_GS,2,Drishti_GS,1,boundary,admitted,5244,3021,0.5760869565217391,0.5760869565217391,1.0,1.0,1.0,1.0,0.27699437037303554,-1.5,0.6035534143447876,2.1196770668029785,7030.4075133485885,8386.0,0.561287396855604,6.32054588075338,0.8304466901220592,0.9523084199128489
2,R0,Drishti_GS,2,Drishti_GS,1,boundary,deferred,0,0,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2,R0,Drishti_GS,2,Drishti_GS,1,interior,candidate,16141,16141,1.0,1.0,1.0,1.0,1.0,1.0,10.379403062251102,6.5,9.552679061889648,13.5,13867.193420482003,13692.0,0.6342801372726323,7.295914099949804,0.8825837136012871,0.9788067060829753
2,R0,Drishti_GS,2,Drishti_GS,1,interior,admitted,16141,16141,1.0,1.0,1.0,1.0,1.0,1.0,10.379403062251102,6.5,9.552679061889648,13.5,13867.193420482003,13692.0,0.6342801372726323,7.295914099949804,0.8825837136012871,0.9788067060829753
