panel_id,seed,stage_index,domain,class_id,K,role,stratum,null_mass,registered_count,null_count,Q_null_worst_case,R95_null_worst_case,Q_directional_conditional,R95_directional
C0-EMA,2,2,Drishti_GS,2,2,train_labeled,boundary,0.0,3198,0,0.12601140114111667,0.7696507094550916,0.12601140114111667,0.7696507094550916
C0-EMA,2,2,Drishti_GS,2,2,train_labeled,interior,0.0,17282,0,0.12809397307980733,0.8369546011872169,0.12809397307980733,0.8369546011872169
C0-EMA,2,2,Drishti_GS,2,2,val,boundary,0.0,7119,0,0.13709984344578993,0.804416513834565,0.13709984344578993,0.804416513834565
C0-EMA,2,2,Drishti_GS,2,2,val,interior,0.0,44081,0,0.13528084985641364,0.8762772436837937,0.13528084985641364,0.8762772436837937
C0-EMA,2,2,Drishti_GS,2,3,train_labeled,boundary,0.0,3198,0,0.10865455216474448,0.6933731963981017,0.10865455216474448,0.6933731963981017
C0-EMA,2,2,Drishti_GS,2,3,train_labeled,interior,0.0,17282,0,0.09911892526264451,0.6913270180745894,0.09911892526264451,0.6913270180745894
C0-EMA,2,2,Drishti_GS,2,3,val,boundary,0.0,7119,0,0.12301823967279217,0.7386949374110525,0.12301823967279217,0.7386949374110525
C0-EMA,2,2,Drishti_GS,2,3,val,interior,0.0,44081,0,0.10977869572503658,0.750624217596835,0.10977869572503658,0.750624217596835
C0-EMA,2,2,Drishti_GS,2,5,train_labeled,boundary,0.0,3198,0,0.0713410316856142,0.5858043892262582,0.0713410316856142,0.5858043892262582
C0-EMA,2,2,Drishti_GS,2,5,train_labeled,interior,0.0,17282,0,0.06912133317836183,0.6039299011415586,0.06912133317836183,0.6039299011415586
C0-EMA,2,2,Drishti_GS,2,5,val,boundary,0.0,7119,0,0.08437779151376479,0.654386921632345,0.08437779151376479,0.654386921632345
C0-EMA,2,2,Drishti_GS,2,5,val,interior,0.0,44081,0,0.07801658765149648,0.6623135217545136,0.07801658765149648,0.6623135217545136
C0-student,0,0,REFUGE,0,1,train_labeled,boundary,0.0,3683,0,0.24236712119029502,1.0325154701689279,0.24236712119029502,1.0325154701689279
C0-student,0,0,REFUGE,0,1,train_labeled,interior,0.0,71797,0,0.15018700840766516,0.8446821597797549,0.15018700840766516,0.8446821597797549
C0-student,0,0,REFUGE,0,1,val,boundary,0.0,7886,0,0.22761406240407137,1.020538861722095,0.22761406240407137,1.020538861722095
C0-student,0,0,REFUGE,0,1,val,interior,0.0,151714,0,0.14865898780891998,0.8387125848057316,0.14865898780891998,0.8387125848057316
C0-student,0,0,REFUGE,0,2,train_labeled,boundary,0.0,3683,0,0.12185142317370763,0.9576860182698034,0.12185142317370763,0.9576860182698034
C0-student,0,0,REFUGE,0,2,train_labeled,interior,0.0,71797,0,0.022800142148433875,0.5112670744792119,0.022800142148433875,0.5112670744792119
C0-student,0,0,REFUGE,0,2,val,boundary,0.0,7886,0,0.1081952874514868,0.9424662384024428,0.1081952874514868,0.9424662384024428
C0-student,0,0,REFUGE,0,2,val,interior,0.0,151714,0,0.025003600773902564,0.525771494585027,0.025003600773902564,0.525771494585027
C0-student,0,0,REFUGE,0,3,train_labeled,boundary,0.0,3683,0,0.029382222852144004,0.48984578097261716,0.029382222852144004,0.48984578097261716
C0-student,0,0,REFUGE,0,3,train_labeled,interior,0.0,71797,0,0.016718596795517626,0.42762423070227074,0.016718596795517626,0.42762423070227074
C0-student,0,0,REFUGE,0,3,val,boundary,0.0,7886,0,0.029916296124047944,0.4946609999693645,0.029916296124047944,0.4946609999693645
C0-student,0,0,REFUGE,0,3,val,interior,0.0,151714,0,0.01863994024630445,0.45924058402299767,0.01863994024630445,0.45924058402299767
C0-student,0,0,REFUGE,0,5,train_labeled,boundary,0.0,3683,0,0.019553790963496565,0.3841496466348306,0.019553790963496565,0.3841496466348306
C0-student,0,0,REFUGE,0,5,train_labeled,interior,0.0,71797,0,0.00612535332105325,0.22589132475848933,0.00612535332105325,0.22589132475848933
C0-student,0,0,REFUGE,0,5,val,boundary,0.0,7886,0,0.019217048673639055,0.38291360831037785,0.019217048673639055,0.38291360831037785
C0-student,0,0,REFUGE,0,5,val,interior,0.0,151714,0,0.006564738371840251,0.23842623913003627,0.006564738371840251,0.23842623913003627
C0-student,0,0,REFUGE,1,1,train_labeled,boundary,0.0,16539,0,0.043509288489299684,0.4790413028189909,0.043509288489299684,0.4790413028189909
C0-student,0,0,REFUGE,1,1,train_labeled,interior,0.0,58941,0,0.012865500664951996,0.2810771680201668,0.012865500664951996,0.2810771680201668
C0-student,0,0,REFUGE,1,1,val,boundary,0.0,34861,0,0.06628598090976912,0.6707672832070716,0.06628598090976912,0.6707672832070716
C0-student,0,0,REFUGE,1,1,val,interior,0.0,124739,0,0.02368145122029181,0.35355521337950885,0.02368145122029181,0.35355521337950885
C0-student,0,0,REFUGE,1,2,train_labeled,boundary,0.0,16539,0,0.01946509206083646,0.33111230296557664,0.01946509206083646,0.33111230296557664
C0-student,0,0,REFUGE,1,2,train_labeled,interior,0.0,58941,0,0.008883112441352264,0.22200496450500898,0.008883112441352264,0.22200496450500898
C0-student,0,0,REFUGE,1,2,val,boundary,0.0,34861,0,0.03630873136306123,0.4951542066586911,0.03630873136306123,0.4951542066586911
C0-student,0,0,REFUGE,1,2,val,interior,0.0,124739,0,0.016039873820503845,0.2717624209788366,0.016039873820503845,0.2717624209788366
C0-student,0,0,REFUGE,1,3,train_labeled,boundary,0.0,16539,0,0.011534673661847171,0.27090235022193077,0.011534673661847171,0.27090235022193077
C0-student,0,0,REFUGE,1,3,train_labeled,interior,0.0,58941,0,0.005663613847790202,0.1800093029632814,0.005663613847790202,0.1800093029632814
C0-student,0,0,REFUGE,1,3,val,boundary,0.0,34861,0,0.026489690451582726,0.43609213208796543,0.026489690451582726,0.43609213208796543
C0-student,0,0,REFUGE,1,3,val,interior,0.0,124739,0,0.011890671439709042,0.22554544149352662,0.011890671439709042,0.22554544149352662
C0-student,0,0,REFUGE,1,5,train_labeled,boundary,0.0,16539,0,0.00774145749228574,0.22197330100529528,0.00774145749228574,0.22197330100529528
C0-student,0,0,REFUGE,1,5,train_labeled,interior,0.0,58941,0,0.003743071812465054,0.1386631728088547,0.003743071812465054,0.1386631728088547
C0-student,0,0,REFUGE,1,5,val,boundary,0.0,34861,0,0.019770275825022648,0.3684533534114559,0.019770275825022648,0.3684533534114559
C0-student,0,0,REFUGE,1,5,val,interior,0.0,124739,0,0.00904663491186086,0.17783388159482794,0.00904663491186086,0.17783388159482794
C0-student,0,0,REFUGE,2,1,train_labeled,boundary,0.0,15975,0,0.012825924209648183,0.2800888717444839,0.012825924209648183,0.2800888717444839
C0-student,0,0,REFUGE,2,1,train_labeled,interior,0.0,59505,0,0.009631373510334803,0.24779483861355558,0.009631373510334803,0.24779483861355558
C0-student,0,0,REFUGE,2,1,val,boundary,0.0,32059,0,0.019350862066430323,0.3452839304981155,0.019350862066430323,0.3452839304981155
C0-student,0,0,REFUGE,2,1,val,interior,0.0,127541,0,0.01329969299840607,0.2783044836300469,0.01329969299840607,0.2783044836300469
C0-student,0,0,REFUGE,2,2,train_labeled,boundary,0.0,15975,0,0.007392652020693682,0.23703774637395172,0.007392652020693682,0.23703774637395172
C0-student,0,0,REFUGE,2,2,train_labeled,interior,0.0,59505,0,0.003754094500258502,0.14537124420473518,0.003754094500258502,0.14537124420473518
C0-student,0,0,REFUGE,2,2,val,boundary,0.0,32059,0,0.012736510384240481,0.299106120779896,0.012736510384240481,0.299106120779896
C0-student,0,0,REFUGE,2,2,val,interior,0.0,127541,0,0.005661656794078683,0.18041477443425846,0.005661656794078683,0.18041477443425846
C0-student,0,0,REFUGE,2,3,train_labeled,boundary,0.0,15975,0,0.004716697408575182,0.19084238859454095,0.004716697408575182,0.19084238859454095
C0-student,0,0,REFUGE,2,3,train_labeled,interior,0.0,59505,0,0.002971374427335973,0.1309315173414677,0.002971374427335973,0.1309315173414677
C0-student,0,0,REFUGE,2,3,val,boundary,0.0,32059,0,0.008728358182564129,0.24324205245972227,0.008728358182564129,0.24324205245972227
C0-student,0,0,REFUGE,2,3,val,interior,0.0,127541,0,0.004486856931497813,0.15769988744334618,0.004486856931497813,0.15769988744334618
C0-student,0,0,REFUGE,2,5,train_labeled,boundary,0.0,15975,0,0.003058545122076705,0.1423305248146549,0.003058545122076705,0.1423305248146549
C0-student,0,0,REFUGE,2,5,train_labeled,interior,0.0,59505,0,0.0019289968757465002,0.10165509649386544,0.0019289968757465002,0.10165509649386544
C0-student,0,0,REFUGE,2,5,val,boundary,0.0,32059,0,0.00650847611443154,0.20168837723767222,0.00650847611443154,0.20168837723767222
C0-student,0,0,REFUGE,2,5,val,interior,0.0,127541,0,0.002975402235231918,0.12362557024590341,0.002975402235231918,0.12362557024590341
C0-student,0,1,RIM_ONE_r3,0,1,train_labeled,boundary,0.0,828,0,0.19765889414752535,0.9019047326580021,0.19765889414752535,0.9019047326580021
C0-student,0,1,RIM_ONE_r3,0,1,train_labeled,interior,0.0,17012,0,0.13286312129171302,0.758724328648122,0.13286312129171302,0.758724328648122
C0-student,0,1,RIM_ONE_r3,0,1,val,boundary,0.0,1079,0,0.18559378790931813,0.9054438094279197,0.18559378790931813,0.9054438094279197
C0-student,0,1,RIM_ONE_r3,0,1,val,interior,0.0,21121,0,0.13084897437622092,0.7644026457930052,0.13084897437622092,0.7644026457930052
C0-student,0,1,RIM_ONE_r3,0,2,train_labeled,boundary,0.0,828,0,0.08006211453525239,0.7641300870368797,0.08006211453525239,0.7641300870368797
C0-student,0,1,RIM_ONE_r3,0,2,train_labeled,interior,0.0,17012,0,0.019434920402279215,0.428700915540323,0.019434920402279215,0.428700915540323
C0-student,0,1,RIM_ONE_r3,0,2,val,boundary,0.0,1079,0,0.07347559424382812,0.7775103178268417,0.07347559424382812,0.7775103178268417
C0-student,0,1,RIM_ONE_r3,0,2,val,interior,0.0,21121,0,0.024769020166521813,0.4580262556389755,0.024769020166521813,0.4580262556389755
C0-student,0,1,RIM_ONE_r3,0,3,train_labeled,boundary,0.0,828,0,0.06645484706706922,0.7559864661127604,0.06645484706706922,0.7559864661127604
C0-student,0,1,RIM_ONE_r3,0,3,train_labeled,interior,0.0,17012,0,0.01072264043664499,0.27431721704419965,0.01072264043664499,0.27431721704419965
C0-student,0,1,RIM_ONE_r3,0,3,val,boundary,0.0,1079,0,0.05915241543974965,0.7700188922809317,0.05915241543974965,0.7700188922809317
C0-student,0,1,RIM_ONE_r3,0,3,val,interior,0.0,21121,0,0.015181862055286608,0.284019553034379,0.015181862055286608,0.284019553034379
C0-student,0,1,RIM_ONE_r3,0,5,train_labeled,boundary,0.0,828,0,0.017736426825791,0.31886126152460237,0.017736426825791,0.31886126152460237
C0-student,0,1,RIM_ONE_r3,0,5,train_labeled,interior,0.0,17012,0,0.005990788075594473,0.2026234163623223,0.005990788075594473,0.2026234163623223
C0-student,0,1,RIM_ONE_r3,0,5,val,boundary,0.0,1079,0,0.019898161074922593,0.3748386412491084,0.019898161074922593,0.3748386412491084
C0-student,0,1,RIM_ONE_r3,0,5,val,interior,0.0,21121,0,0.007507363706565304,0.21495133559320417,0.007507363706565304,0.21495133559320417
C0-student,0,1,RIM_ONE_r3,1,1,train_labeled,boundary,0.0,4046,0,0.03363752547272466,0.40140013025008925,0.03363752547272466,0.40140013025008925
C0-student,0,1,RIM_ONE_r3,1,1,train_labeled,interior,0.0,13794,0,0.009050573484721764,0.24265731106495858,0.009050573484721764,0.24265731106495858
C0-student,0,1,RIM_ONE_r3,1,1,val,boundary,0.0,5866,0,0.09497555980155395,0.9996503026345323,0.09497555980155395,0.9996503026345323
C0-student,0,1,RIM_ONE_r3,1,1,val,interior,0.0,16334,0,0.04377218291659564,0.7163295514884007,0.04377218291659564,0.7163295514884007
C0-student,0,1,RIM_ONE_r3,1,2,train_labeled,boundary,0.0,4046,0,0.01236376135787848,0.2906960312922001,0.01236376135787848,0.2906960312922001
C0-student,0,1,RIM_ONE_r3,1,2,train_labeled,interior,0.0,13794,0,0.004035757870722003,0.14054188260181752,0.004035757870722003,0.14054188260181752
C0-student,0,1,RIM_ONE_r3,1,2,val,boundary,0.0,5866,0,0.0662142420341302,0.908255729894799,0.0662142420341302,0.908255729894799
C0-student,0,1,RIM_ONE_r3,1,2,val,interior,0.0,16334,0,0.029237741840131594,0.6156499173938095,0.029237741840131594,0.6156499173938095
C0-student,0,1,RIM_ONE_r3,1,3,train_labeled,boundary,0.0,4046,0,0.004971142006301065,0.1770587191903246,0.004971142006301065,0.1770587191903246
C0-student,0,1,RIM_ONE_r3,1,3,train_labeled,interior,0.0,13794,0,0.002607589953773315,0.11215731484813982,0.002607589953773315,0.11215731484813982
C0-student,0,1,RIM_ONE_r3,1,3,val,boundary,0.0,5866,0,0.045383311906810365,0.7958160801282079,0.045383311906810365,0.7958160801282079
C0-student,0,1,RIM_ONE_r3,1,3,val,interior,0.0,16334,0,0.020130020985073625,0.4961259613242194,0.020130020985073625,0.4961259613242194
C0-student,0,1,RIM_ONE_r3,1,5,train_labeled,boundary,0.0,4046,0,0.0024813739952940323,0.11360667024936426,0.0024813739952940323,0.11360667024936426
C0-student,0,1,RIM_ONE_r3,1,5,train_labeled,interior,0.0,13794,0,0.001387418320506435,0.0819288872554675,0.001387418320506435,0.0819288872554675
C0-student,0,1,RIM_ONE_r3,1,5,val,boundary,0.0,5866,0,0.035160018588849984,0.7291392923817557,0.035160018588849984,0.7291392923817557
C0-student,0,1,RIM_ONE_r3,1,5,val,interior,0.0,16334,0,0.015368668252647667,0.4265415308470948,0.015368668252647667,0.4265415308470948
C0-student,0,1,RIM_ONE_r3,2,1,train_labeled,boundary,0.0,4931,0,0.0036751512796148224,0.14358300179431618,0.0036751512796148224,0.14358300179431618
C0-student,0,1,RIM_ONE_r3,2,1,train_labeled,interior,0.0,12909,0,0.0056120649587756595,0.20028854544895883,0.0056120649587756595,0.20028854544895883
C0-student,0,1,RIM_ONE_r3,2,1,val,boundary,0.0,5027,0,0.03620848054167115,0.4504962187942223,0.03620848054167115,0.4504962187942223
