panel_id,seed,stage_index,domain,class_id,K,replicate,slot,matched_cosine,directional_support
C0-student,0,1,RIM_ONE_r3,1,2,4,1,0.9999149791109156,PRESENT
C0-student,0,1,RIM_ONE_r3,1,3,0,0,0.9999757142642679,PRESENT
C0-student,0,1,RIM_ONE_r3,1,3,0,1,0.9998883191383724,PRESENT
C0-student,0,1,RIM_ONE_r3,1,3,0,2,0.9999590585298468,PRESENT
C0-student,0,1,RIM_ONE_r3,1,3,1,0,0.9999463245427063,PRESENT
C0-student,0,1,RIM_ONE_r3,1,3,1,1,0.999915071000218,PRESENT
C0-student,0,1,RIM_ONE_r3,1,3,1,2,0.9998746074093605,PRESENT
C0-student,0,1,RIM_ONE_r3,1,3,2,0,0.9999926043894045,PRESENT
C0-student,0,1,RIM_ONE_r3,1,3,2,1,0.9999965808273255,PRESENT
C0-student,0,1,RIM_ONE_r3,1,3,2,2,0.9999845252995062,PRESENT
C0-student,0,1,RIM_ONE_r3,1,3,3,0,0.9999826843360456,PRESENT
C0-student,0,1,RIM_ONE_r3,1,3,3,1,0.9999845480737912,PRESENT
C0-student,0,1,RIM_ONE_r3,1,3,3,2,0.9999757415211339,PRESENT
C0-student,0,1,RIM_ONE_r3,1,3,4,0,0.9999577521961593,PRESENT
C0-student,0,1,RIM_ONE_r3,1,3,4,1,0.9999400913444937,PRESENT
C0-student,0,1,RIM_ONE_r3,1,3,4,2,0.9998881686602049,PRESENT
C0-student,0,1,RIM_ONE_r3,1,5,0,0,0.9999757460256056,PRESENT
C0-student,0,1,RIM_ONE_r3,1,5,0,1,0.9999443514190871,PRESENT
C0-student,0,1,RIM_ONE_r3,1,5,0,2,0.9998714757812395,PRESENT
C0-student,0,1,RIM_ONE_r3,1,5,0,3,0.9999957305346443,PRESENT
C0-student,0,1,RIM_ONE_r3,1,5,0,4,0.9999837942598341,PRESENT
C0-student,0,1,RIM_ONE_r3,1,5,1,0,0.9998249976367832,PRESENT
C0-student,0,1,RIM_ONE_r3,1,5,1,1,0.9999068473003438,PRESENT
C0-student,0,1,RIM_ONE_r3,1,5,1,2,0.9998675192049803,PRESENT
C0-student,0,1,RIM_ONE_r3,1,5,1,3,0.9999287230539223,PRESENT
C0-student,0,1,RIM_ONE_r3,1,5,1,4,0.9999560819686476,PRESENT
C0-student,0,1,RIM_ONE_r3,1,5,2,0,0.9999694105571267,PRESENT
C0-student,0,1,RIM_ONE_r3,1,5,2,1,0.9999499713204213,PRESENT
C0-student,0,1,RIM_ONE_r3,1,5,2,2,0.9999401613373526,PRESENT
C0-student,0,1,RIM_ONE_r3,1,5,2,3,0.9999514116361286,PRESENT
C0-student,0,1,RIM_ONE_r3,1,5,2,4,0.9999843829183668,PRESENT
C0-student,0,1,RIM_ONE_r3,1,5,3,0,0.9999862441307646,PRESENT
C0-student,0,1,RIM_ONE_r3,1,5,3,1,0.9999973102834476,PRESENT
C0-student,0,1,RIM_ONE_r3,1,5,3,2,0.9999839549045978,PRESENT
C0-student,0,1,RIM_ONE_r3,1,5,3,3,0.9999688366187408,PRESENT
C0-student,0,1,RIM_ONE_r3,1,5,3,4,0.9999836133649325,PRESENT
C0-student,0,1,RIM_ONE_r3,1,5,4,0,0.9998251034018606,PRESENT
C0-student,0,1,RIM_ONE_r3,1,5,4,1,0.9999531050217221,PRESENT
C0-student,0,1,RIM_ONE_r3,1,5,4,2,0.9999047456558222,PRESENT
C0-student,0,1,RIM_ONE_r3,1,5,4,3,0.9998648334107747,PRESENT
C0-student,0,1,RIM_ONE_r3,1,5,4,4,0.9999771038886378,PRESENT
C0-student,0,1,RIM_ONE_r3,2,1,0,0,0.9999664592098374,PRESENT
C0-student,0,1,RIM_ONE_r3,2,1,1,0,0.9999017283548971,PRESENT
C0-student,0,1,RIM_ONE_r3,2,1,2,0,0.9999760520951843,PRESENT
C0-student,0,1,RIM_ONE_r3,2,1,3,0,0.9999688484439511,PRESENT
C0-student,0,1,RIM_ONE_r3,2,1,4,0,0.9982673947261602,PRESENT
C0-student,0,1,RIM_ONE_r3,2,2,0,0,0.9999445076829749,PRESENT
C0-student,0,1,RIM_ONE_r3,2,2,0,1,0.9987420081761712,PRESENT
C0-student,0,1,RIM_ONE_r3,2,2,1,0,0.9998855660105024,PRESENT
C0-student,0,1,RIM_ONE_r3,2,2,1,1,0.9994593943301738,PRESENT
C0-student,0,1,RIM_ONE_r3,2,2,2,0,0.9999788146493231,PRESENT
C0-student,0,1,RIM_ONE_r3,2,2,2,1,0.9978040026501442,PRESENT
C0-student,0,1,RIM_ONE_r3,2,2,3,0,0.9999558229198702,PRESENT
C0-student,0,1,RIM_ONE_r3,2,2,3,1,0.9985991686586222,PRESENT
C0-student,0,1,RIM_ONE_r3,2,2,4,0,0.9990318774432322,PRESENT
C0-student,0,1,RIM_ONE_r3,2,2,4,1,0.9926923251838073,PRESENT
C0-student,0,1,RIM_ONE_r3,2,3,0,0,0.9998342919354362,PRESENT
C0-student,0,1,RIM_ONE_r3,2,3,0,1,0.9999664347063542,PRESENT
C0-student,0,1,RIM_ONE_r3,2,3,0,2,0.99996405049324,PRESENT
C0-student,0,1,RIM_ONE_r3,2,3,1,0,0.9997711782744747,PRESENT
C0-student,0,1,RIM_ONE_r3,2,3,1,1,0.9998527111757404,PRESENT
C0-student,0,1,RIM_ONE_r3,2,3,1,2,0.9998752025575378,PRESENT
C0-student,0,1,RIM_ONE_r3,2,3,2,0,0.9746360630235857,PRESENT
C0-student,0,1,RIM_ONE_r3,2,3,2,1,0.9936642612948252,PRESENT
C0-student,0,1,RIM_ONE_r3,2,3,2,2,0.9997480918510668,PRESENT
C0-student,0,1,RIM_ONE_r3,2,3,3,0,0.9999741757755657,PRESENT
C0-student,0,1,RIM_ONE_r3,2,3,3,1,0.9996281878668213,PRESENT
C0-student,0,1,RIM_ONE_r3,2,3,3,2,0.9997148451881864,PRESENT
C0-student,0,1,RIM_ONE_r3,2,3,4,0,0.9995534961494573,PRESENT
C0-student,0,1,RIM_ONE_r3,2,3,4,1,0.9989798597032588,PRESENT
C0-student,0,1,RIM_ONE_r3,2,3,4,2,0.9994177245488308,PRESENT
C0-student,0,1,RIM_ONE_r3,2,5,0,0,0.9985423516453189,PRESENT
C0-student,0,1,RIM_ONE_r3,2,5,0,1,0.9999778296659031,PRESENT
C0-student,0,1,RIM_ONE_r3,2,5,0,2,0.9985664876194624,PRESENT
C0-student,0,1,RIM_ONE_r3,2,5,0,3,0.9979354578552786,PRESENT
C0-student,0,1,RIM_ONE_r3,2,5,0,4,0.9998869667569381,PRESENT
C0-student,0,1,RIM_ONE_r3,2,5,1,0,0.9999138893101647,PRESENT
C0-student,0,1,RIM_ONE_r3,2,5,1,1,0.999970864886901,PRESENT
C0-student,0,1,RIM_ONE_r3,2,5,1,2,0.9990740655098473,PRESENT
C0-student,0,1,RIM_ONE_r3,2,5,1,3,0.9986255859478943,PRESENT
C0-student,0,1,RIM_ONE_r3,2,5,1,4,0.9971750341087603,PRESENT
C0-student,0,1,RIM_ONE_r3,2,5,2,0,0.9999911929641337,PRESENT
C0-student,0,1,RIM_ONE_r3,2,5,2,1,0.9845183201812221,PRESENT
C0-student,0,1,RIM_ONE_r3,2,5,2,2,0.9989085687557704,PRESENT
C0-student,0,1,RIM_ONE_r3,2,5,2,3,0.9998534406369873,PRESENT
C0-student,0,1,RIM_ONE_r3,2,5,2,4,0.9995867818900965,PRESENT
C0-student,0,1,RIM_ONE_r3,2,5,3,0,0.9998036636217614,PRESENT
C0-student,0,1,RIM_ONE_r3,2,5,3,1,0.9998522217983509,PRESENT
C0-student,0,1,RIM_ONE_r3,2,5,3,2,0.999861250865908,PRESENT
C0-student,0,1,RIM_ONE_r3,2,5,3,3,0.9999794436158115,PRESENT
C0-student,0,1,RIM_ONE_r3,2,5,3,4,0.9999311591370826,PRESENT
C0-student,0,1,RIM_ONE_r3,2,5,4,0,0.9991948450214324,PRESENT
C0-student,0,1,RIM_ONE_r3,2,5,4,1,0.9999247182251308,PRESENT
C0-student,0,1,RIM_ONE_r3,2,5,4,2,0.9996063176295071,PRESENT
C0-student,0,1,RIM_ONE_r3,2,5,4,3,0.9998037284375643,PRESENT
C0-student,0,1,RIM_ONE_r3,2,5,4,4,0.9999579221439099,PRESENT
C0-student,0,2,Drishti_GS,0,1,0,0,0.999754058844095,PRESENT
C0-student,0,2,Drishti_GS,0,1,1,0,0.9989542622659806,PRESENT
C0-student,0,2,Drishti_GS,0,1,2,0,0.9997421459983844,PRESENT
C0-student,0,2,Drishti_GS,0,1,3,0,0.9989037381744732,PRESENT
C0-student,0,2,Drishti_GS,0,1,4,0,0.9989795028068389,PRESENT
C0-student,0,2,Drishti_GS,0,2,0,0,0.9998761028786453,PRESENT
C0-student,0,2,Drishti_GS,0,2,0,1,0.9995825286650358,PRESENT
C0-student,0,2,Drishti_GS,0,2,1,0,0.9998076844896227,PRESENT
C0-student,0,2,Drishti_GS,0,2,1,1,0.9979270713712914,PRESENT
C0-student,0,2,Drishti_GS,0,2,2,0,0.9998123648266181,PRESENT
C0-student,0,2,Drishti_GS,0,2,2,1,0.9999605064022097,PRESENT
C0-student,0,2,Drishti_GS,0,2,3,0,0.999616734427995,PRESENT
C0-student,0,2,Drishti_GS,0,2,3,1,0.9999667654999107,PRESENT
C0-student,0,2,Drishti_GS,0,2,4,0,0.9999151355947885,PRESENT
C0-student,0,2,Drishti_GS,0,2,4,1,0.999973217442722,PRESENT
C0-student,0,2,Drishti_GS,0,3,0,0,0.9984276573338516,PRESENT
C0-student,0,2,Drishti_GS,0,3,0,1,0.99993823105879,PRESENT
C0-student,0,2,Drishti_GS,0,3,0,2,0.9987221453482943,PRESENT
C0-student,0,2,Drishti_GS,0,3,1,0,0.999801510393829,PRESENT
C0-student,0,2,Drishti_GS,0,3,1,1,0.9996820805550449,PRESENT
C0-student,0,2,Drishti_GS,0,3,1,2,0.9999544293819504,PRESENT
C0-student,0,2,Drishti_GS,0,3,2,0,0.9995202547595852,PRESENT
C0-student,0,2,Drishti_GS,0,3,2,1,0.9998904827934342,PRESENT
C0-student,0,2,Drishti_GS,0,3,2,2,0.9997954164902886,PRESENT
C0-student,0,2,Drishti_GS,0,3,3,0,0.9999705819182502,PRESENT
C0-student,0,2,Drishti_GS,0,3,3,1,0.9995949520689452,PRESENT
C0-student,0,2,Drishti_GS,0,3,3,2,0.9998929551983764,PRESENT
C0-student,0,2,Drishti_GS,0,3,4,0,0.9995534948080007,PRESENT
C0-student,0,2,Drishti_GS,0,3,4,1,0.9999012652096549,PRESENT
C0-student,0,2,Drishti_GS,0,3,4,2,0.9999806672871279,PRESENT
C0-student,0,2,Drishti_GS,0,5,0,0,0.9998979885953788,PRESENT
C0-student,0,2,Drishti_GS,0,5,0,1,0.9980444327084618,PRESENT
C0-student,0,2,Drishti_GS,0,5,0,2,0.999808363301429,PRESENT
C0-student,0,2,Drishti_GS,0,5,0,3,0.999600635686307,PRESENT
C0-student,0,2,Drishti_GS,0,5,0,4,0.9995176267116446,PRESENT
C0-student,0,2,Drishti_GS,0,5,1,0,0.9998520614504849,PRESENT
C0-student,0,2,Drishti_GS,0,5,1,1,0.9997039864868393,PRESENT
C0-student,0,2,Drishti_GS,0,5,1,2,0.9997586749773216,PRESENT
C0-student,0,2,Drishti_GS,0,5,1,3,0.9998924079274818,PRESENT
C0-student,0,2,Drishti_GS,0,5,1,4,0.9997750322425192,PRESENT
C0-student,0,2,Drishti_GS,0,5,2,0,0.9998943411049407,PRESENT
C0-student,0,2,Drishti_GS,0,5,2,1,0.9997214208767504,PRESENT
C0-student,0,2,Drishti_GS,0,5,2,2,0.9997463320380492,PRESENT
C0-student,0,2,Drishti_GS,0,5,2,3,0.9999975711405799,PRESENT
C0-student,0,2,Drishti_GS,0,5,2,4,0.999935989028605,PRESENT
C0-student,0,2,Drishti_GS,0,5,3,0,0.9996015000070686,PRESENT
C0-student,0,2,Drishti_GS,0,5,3,1,0.9999979189558543,PRESENT
C0-student,0,2,Drishti_GS,0,5,3,2,0.9994587452039881,PRESENT
C0-student,0,2,Drishti_GS,0,5,3,3,0.9999972919221153,PRESENT
C0-student,0,2,Drishti_GS,0,5,3,4,0.9999572521760418,PRESENT
C0-student,0,2,Drishti_GS,0,5,4,0,0.9998851466087791,PRESENT
C0-student,0,2,Drishti_GS,0,5,4,1,0.9993026498741878,PRESENT
C0-student,0,2,Drishti_GS,0,5,4,2,0.9998257000726276,PRESENT
C0-student,0,2,Drishti_GS,0,5,4,3,0.9999777135709467,PRESENT
C0-student,0,2,Drishti_GS,0,5,4,4,0.9999568078216537,PRESENT
C0-student,0,2,Drishti_GS,1,1,0,0,0.9994267674924026,PRESENT
C0-student,0,2,Drishti_GS,1,1,1,0,0.9997378205774391,PRESENT
C0-student,0,2,Drishti_GS,1,1,2,0,0.9995571361924167,PRESENT
C0-student,0,2,Drishti_GS,1,1,3,0,0.9997186184543624,PRESENT
C0-student,0,2,Drishti_GS,1,1,4,0,0.9998880938105533,PRESENT
C0-student,0,2,Drishti_GS,1,2,0,0,0.9995864528162947,PRESENT
C0-student,0,2,Drishti_GS,1,2,0,1,0.9995187344676097,PRESENT
C0-student,0,2,Drishti_GS,1,2,1,0,0.9996750875284106,PRESENT
C0-student,0,2,Drishti_GS,1,2,1,1,0.9997143429896506,PRESENT
C0-student,0,2,Drishti_GS,1,2,2,0,0.9998318858819697,PRESENT
C0-student,0,2,Drishti_GS,1,2,2,1,0.9994089613597269,PRESENT
C0-student,0,2,Drishti_GS,1,2,3,0,0.9997380741429684,PRESENT
C0-student,0,2,Drishti_GS,1,2,3,1,0.999858993264659,PRESENT
C0-student,0,2,Drishti_GS,1,2,4,0,0.9998300606004733,PRESENT
C0-student,0,2,Drishti_GS,1,2,4,1,0.9992729906938502,PRESENT
C0-student,0,2,Drishti_GS,1,3,0,0,0.9993870859725906,PRESENT
C0-student,0,2,Drishti_GS,1,3,0,1,0.9991748688369992,PRESENT
C0-student,0,2,Drishti_GS,1,3,0,2,0.9990486069084767,PRESENT
C0-student,0,2,Drishti_GS,1,3,1,0,0.999696028096981,PRESENT
C0-student,0,2,Drishti_GS,1,3,1,1,0.9998202643527906,PRESENT
C0-student,0,2,Drishti_GS,1,3,1,2,0.9997202593549416,PRESENT
C0-student,0,2,Drishti_GS,1,3,2,0,0.9993769361328523,PRESENT
C0-student,0,2,Drishti_GS,1,3,2,1,0.9980083718567706,PRESENT
C0-student,0,2,Drishti_GS,1,3,2,2,0.9983771742669092,PRESENT
C0-student,0,2,Drishti_GS,1,3,3,0,0.9998224874538866,PRESENT
C0-student,0,2,Drishti_GS,1,3,3,1,0.9999394636896787,PRESENT
C0-student,0,2,Drishti_GS,1,3,3,2,0.9999068747252893,PRESENT
C0-student,0,2,Drishti_GS,1,3,4,0,0.9997489558240009,PRESENT
C0-student,0,2,Drishti_GS,1,3,4,1,0.9983934895790909,PRESENT
C0-student,0,2,Drishti_GS,1,3,4,2,0.9996571534143003,PRESENT
C0-student,0,2,Drishti_GS,1,5,0,0,0.9998342427465816,PRESENT
C0-student,0,2,Drishti_GS,1,5,0,1,0.999632344073337,PRESENT
C0-student,0,2,Drishti_GS,1,5,0,2,0.999941491434463,PRESENT
C0-student,0,2,Drishti_GS,1,5,0,3,0.9996977622904408,PRESENT
C0-student,0,2,Drishti_GS,1,5,0,4,0.9996898766864241,PRESENT
C0-student,0,2,Drishti_GS,1,5,1,0,0.9997786124168087,PRESENT
C0-student,0,2,Drishti_GS,1,5,1,1,0.9997252067928328,PRESENT
C0-student,0,2,Drishti_GS,1,5,1,2,0.999930510241326,PRESENT
C0-student,0,2,Drishti_GS,1,5,1,3,0.9997964191566304,PRESENT
C0-student,0,2,Drishti_GS,1,5,1,4,0.9997065376370292,PRESENT
C0-student,0,2,Drishti_GS,1,5,2,0,0.9996677422391799,PRESENT
C0-student,0,2,Drishti_GS,1,5,2,1,0.9996240693826282,PRESENT
C0-student,0,2,Drishti_GS,1,5,2,2,0.9992857053098829,PRESENT
C0-student,0,2,Drishti_GS,1,5,2,3,0.999270958683811,PRESENT
C0-student,0,2,Drishti_GS,1,5,2,4,0.9997603140105609,PRESENT
C0-student,0,2,Drishti_GS,1,5,3,0,0.9998775376277642,PRESENT
C0-student,0,2,Drishti_GS,1,5,3,1,0.9997919114689254,PRESENT
C0-student,0,2,Drishti_GS,1,5,3,2,0.9999612464210395,PRESENT
C0-student,0,2,Drishti_GS,1,5,3,3,0.9993197891266665,PRESENT
C0-student,0,2,Drishti_GS,1,5,3,4,0.9997560820013288,PRESENT
C0-student,0,2,Drishti_GS,1,5,4,0,0.9998410917643673,PRESENT
C0-student,0,2,Drishti_GS,1,5,4,1,0.9999884500338178,PRESENT
C0-student,0,2,Drishti_GS,1,5,4,2,0.9992433488270551,PRESENT
C0-student,0,2,Drishti_GS,1,5,4,3,0.9992554386810332,PRESENT
C0-student,0,2,Drishti_GS,1,5,4,4,0.999892915403349,PRESENT
C0-student,0,2,Drishti_GS,2,1,0,0,0.9997720361256532,PRESENT
C0-student,0,2,Drishti_GS,2,1,1,0,0.9996349336351502,PRESENT
C0-student,0,2,Drishti_GS,2,1,2,0,0.9999064959200219,PRESENT
C0-student,0,2,Drishti_GS,2,1,3,0,0.9999048379764703,PRESENT
C0-student,0,2,Drishti_GS,2,1,4,0,0.999846401641016,PRESENT
C0-student,0,2,Drishti_GS,2,2,0,0,0.9906818031761682,PRESENT
C0-student,0,2,Drishti_GS,2,2,0,1,0.9998501712094959,PRESENT
C0-student,0,2,Drishti_GS,2,2,1,0,0.9844473930381654,PRESENT
C0-student,0,2,Drishti_GS,2,2,1,1,0.9998647916879633,PRESENT
C0-student,0,2,Drishti_GS,2,2,2,0,0.9990250557284776,PRESENT
C0-student,0,2,Drishti_GS,2,2,2,1,0.9998651227629142,PRESENT
C0-student,0,2,Drishti_GS,2,2,3,0,0.9996701985221951,PRESENT
C0-student,0,2,Drishti_GS,2,2,3,1,0.9998913008424097,PRESENT
C0-student,0,2,Drishti_GS,2,2,4,0,0.9997817100996691,PRESENT
C0-student,0,2,Drishti_GS,2,2,4,1,0.9999895638957014,PRESENT
C0-student,0,2,Drishti_GS,2,3,0,0,0.999337811112814,PRESENT
C0-student,0,2,Drishti_GS,2,3,0,1,0.9995285290664453,PRESENT
C0-student,0,2,Drishti_GS,2,3,0,2,0.9993806348420731,PRESENT
C0-student,0,2,Drishti_GS,2,3,1,0,0.9947107746079575,PRESENT
C0-student,0,2,Drishti_GS,2,3,1,1,0.9992561436965518,PRESENT
C0-student,0,2,Drishti_GS,2,3,1,2,0.9942727661742962,PRESENT
C0-student,0,2,Drishti_GS,2,3,2,0,0.9997919966285356,PRESENT
C0-student,0,2,Drishti_GS,2,3,2,1,0.9995139280985796,PRESENT
C0-student,0,2,Drishti_GS,2,3,2,2,0.9999072437976714,PRESENT
C0-student,0,2,Drishti_GS,2,3,3,0,0.9998757534513748,PRESENT
C0-student,0,2,Drishti_GS,2,3,3,1,0.9989863535379666,PRESENT
C0-student,0,2,Drishti_GS,2,3,3,2,0.9998654674110483,PRESENT
C0-student,0,2,Drishti_GS,2,3,4,0,0.9999860330402792,PRESENT
C0-student,0,2,Drishti_GS,2,3,4,1,0.9981483436210083,PRESENT
C0-student,0,2,Drishti_GS,2,3,4,2,0.9999634003736854,PRESENT
C0-student,0,2,Drishti_GS,2,5,0,0,0.9999799037852052,PRESENT
C0-student,0,2,Drishti_GS,2,5,0,1,0.9995092980060251,PRESENT
C0-student,0,2,Drishti_GS,2,5,0,2,0.9965568145163309,PRESENT
C0-student,0,2,Drishti_GS,2,5,0,3,0.9997579174827547,PRESENT
C0-student,0,2,Drishti_GS,2,5,0,4,0.9945878595592672,PRESENT
C0-student,0,2,Drishti_GS,2,5,1,0,0.9999436238593179,PRESENT
C0-student,0,2,Drishti_GS,2,5,1,1,0.9986501180113364,PRESENT
C0-student,0,2,Drishti_GS,2,5,1,2,0.9957124827139304,PRESENT
C0-student,0,2,Drishti_GS,2,5,1,3,0.9995425845649021,PRESENT
C0-student,0,2,Drishti_GS,2,5,1,4,0.9900698660016207,PRESENT
C0-student,0,2,Drishti_GS,2,5,2,0,0.9998053172306003,PRESENT
C0-student,0,2,Drishti_GS,2,5,2,1,0.9981210720685116,PRESENT
C0-student,0,2,Drishti_GS,2,5,2,2,0.9998725481607661,PRESENT
C0-student,0,2,Drishti_GS,2,5,2,3,0.9997508802483539,PRESENT
C0-student,0,2,Drishti_GS,2,5,2,4,0.999848054301651,PRESENT
C0-student,0,2,Drishti_GS,2,5,3,0,0.9999579338183006,PRESENT
C0-student,0,2,Drishti_GS,2,5,3,1,0.9998895698344002,PRESENT
C0-student,0,2,Drishti_GS,2,5,3,2,0.9986715557551327,PRESENT
C0-student,0,2,Drishti_GS,2,5,3,3,0.9982730300351391,PRESENT
C0-student,0,2,Drishti_GS,2,5,3,4,0.9997859313543243,PRESENT
C0-student,0,2,Drishti_GS,2,5,4,0,0.9999492049419819,PRESENT
C0-student,0,2,Drishti_GS,2,5,4,1,0.9999757775901872,PRESENT
C0-student,0,2,Drishti_GS,2,5,4,2,0.9979883215183502,PRESENT
C0-student,0,2,Drishti_GS,2,5,4,3,0.9992744980809524,PRESENT
C0-student,0,2,Drishti_GS,2,5,4,4,0.9998811800932114,PRESENT
C0-student,1,0,REFUGE,0,1,0,0,0.9999850409852833,PRESENT
C0-student,1,0,REFUGE,0,1,1,0,0.9999625601558788,PRESENT
C0-student,1,0,REFUGE,0,1,2,0,0.999986108466423,PRESENT
C0-student,1,0,REFUGE,0,1,3,0,0.9999876383661046,PRESENT
C0-student,1,0,REFUGE,0,1,4,0,0.9999841335623604,PRESENT
C0-student,1,0,REFUGE,0,2,0,0,0.9995547777524769,PRESENT
C0-student,1,0,REFUGE,0,2,0,1,0.9995478911922601,PRESENT
C0-student,1,0,REFUGE,0,2,1,0,0.9998818136324341,PRESENT
C0-student,1,0,REFUGE,0,2,1,1,0.9998501047429786,PRESENT
C0-student,1,0,REFUGE,0,2,2,0,0.9994652998857745,PRESENT
C0-student,1,0,REFUGE,0,2,2,1,0.9993807398771978,PRESENT
C0-student,1,0,REFUGE,0,2,3,0,0.9999919172454469,PRESENT
C0-student,1,0,REFUGE,0,2,3,1,0.9999961337590464,PRESENT
C0-student,1,0,REFUGE,0,2,4,0,0.9991038817204404,PRESENT
C0-student,1,0,REFUGE,0,2,4,1,0.9991932095332777,PRESENT
C0-student,1,0,REFUGE,0,3,0,0,0.999993525280084,PRESENT
C0-student,1,0,REFUGE,0,3,0,1,0.9998933477478669,PRESENT
C0-student,1,0,REFUGE,0,3,0,2,0.999991921133191,PRESENT
C0-student,1,0,REFUGE,0,3,1,0,0.9999888334813788,PRESENT
C0-student,1,0,REFUGE,0,3,1,1,0.9999945261882334,PRESENT
C0-student,1,0,REFUGE,0,3,1,2,0.9999970690600016,PRESENT
C0-student,1,0,REFUGE,0,3,2,0,0.9999883631391396,PRESENT
C0-student,1,0,REFUGE,0,3,2,1,0.9999139242299284,PRESENT
C0-student,1,0,REFUGE,0,3,2,2,0.9999866894307415,PRESENT
C0-student,1,0,REFUGE,0,3,3,0,0.9999957997258184,PRESENT
C0-student,1,0,REFUGE,0,3,3,1,0.9999300241088147,PRESENT
C0-student,1,0,REFUGE,0,3,3,2,0.9998842894372622,PRESENT
C0-student,1,0,REFUGE,0,3,4,0,0.9999848695831872,PRESENT
C0-student,1,0,REFUGE,0,3,4,1,0.9999880537960393,PRESENT
C0-student,1,0,REFUGE,0,3,4,2,0.9997883896804977,PRESENT
C0-student,1,0,REFUGE,0,5,0,0,0.9999646501547005,PRESENT
C0-student,1,0,REFUGE,0,5,0,1,0.9999927360927824,PRESENT
C0-student,1,0,REFUGE,0,5,0,2,0.9999730247038311,PRESENT
C0-student,1,0,REFUGE,0,5,0,3,0.9999772513864901,PRESENT
C0-student,1,0,REFUGE,0,5,0,4,0.9999781156688413,PRESENT
C0-student,1,0,REFUGE,0,5,1,0,0.9999483823895772,PRESENT
C0-student,1,0,REFUGE,0,5,1,1,0.9999809180708658,PRESENT
C0-student,1,0,REFUGE,0,5,1,2,0.9999663686663812,PRESENT
C0-student,1,0,REFUGE,0,5,1,3,0.9999960974819525,PRESENT
C0-student,1,0,REFUGE,0,5,1,4,0.9999877030234937,PRESENT
C0-student,1,0,REFUGE,0,5,2,0,0.9999739588522518,PRESENT
C0-student,1,0,REFUGE,0,5,2,1,0.9999844431341375,PRESENT
C0-student,1,0,REFUGE,0,5,2,2,0.9997942831242853,PRESENT
C0-student,1,0,REFUGE,0,5,2,3,0.9999971902366905,PRESENT
C0-student,1,0,REFUGE,0,5,2,4,0.9999878918201875,PRESENT
C0-student,1,0,REFUGE,0,5,3,0,0.999971263412086,PRESENT
C0-student,1,0,REFUGE,0,5,3,1,0.9999935009404524,PRESENT
C0-student,1,0,REFUGE,0,5,3,2,0.9999492707673828,PRESENT
C0-student,1,0,REFUGE,0,5,3,3,0.9999904497503183,PRESENT
C0-student,1,0,REFUGE,0,5,3,4,0.9998885440540369,PRESENT
C0-student,1,0,REFUGE,0,5,4,0,0.9997800868752917,PRESENT
C0-student,1,0,REFUGE,0,5,4,1,0.999958910734493,PRESENT
C0-student,1,0,REFUGE,0,5,4,2,0.9997346901185392,PRESENT
C0-student,1,0,REFUGE,0,5,4,3,0.9999632723746189,PRESENT
C0-student,1,0,REFUGE,0,5,4,4,0.999876768491393,PRESENT
C0-student,1,0,REFUGE,1,1,0,0,0.9999952638483571,PRESENT
C0-student,1,0,REFUGE,1,1,1,0,0.9999775619714615,PRESENT
C0-student,1,0,REFUGE,1,1,2,0,0.9999912452962891,PRESENT
C0-student,1,0,REFUGE,1,1,3,0,0.9999794625785379,PRESENT
C0-student,1,0,REFUGE,1,1,4,0,0.9998974043159965,PRESENT
C0-student,1,0,REFUGE,1,2,0,0,0.9999638228177525,PRESENT
C0-student,1,0,REFUGE,1,2,0,1,0.9999919609425063,PRESENT
C0-student,1,0,REFUGE,1,2,1,0,0.9999792643303832,PRESENT
C0-student,1,0,REFUGE,1,2,1,1,0.998648247511016,PRESENT
C0-student,1,0,REFUGE,1,2,2,0,0.9999251432699954,PRESENT
C0-student,1,0,REFUGE,1,2,2,1,0.999883105560628,PRESENT
C0-student,1,0,REFUGE,1,2,3,0,0.9999909601628937,PRESENT
C0-student,1,0,REFUGE,1,2,3,1,0.9999765653989132,PRESENT
C0-student,1,0,REFUGE,1,2,4,0,0.9999886112428645,PRESENT
C0-student,1,0,REFUGE,1,2,4,1,0.9999272776607391,PRESENT
C0-student,1,0,REFUGE,1,3,0,0,0.9999997638704202,PRESENT
C0-student,1,0,REFUGE,1,3,0,1,0.9999556124265927,PRESENT
C0-student,1,0,REFUGE,1,3,0,2,0.9999983946831592,PRESENT
C0-student,1,0,REFUGE,1,3,1,0,0.9999921100697746,PRESENT
C0-student,1,0,REFUGE,1,3,1,1,0.9999231933364905,PRESENT
C0-student,1,0,REFUGE,1,3,1,2,0.9993437899750176,PRESENT
C0-student,1,0,REFUGE,1,3,2,0,0.9999731868599635,PRESENT
C0-student,1,0,REFUGE,1,3,2,1,0.9999856828058068,PRESENT
C0-student,1,0,REFUGE,1,3,2,2,0.9998599800439142,PRESENT
C0-student,1,0,REFUGE,1,3,3,0,0.9999607555866513,PRESENT
C0-student,1,0,REFUGE,1,3,3,1,0.9999966446264409,PRESENT
C0-student,1,0,REFUGE,1,3,3,2,0.9999998341064714,PRESENT
C0-student,1,0,REFUGE,1,3,4,0,0.999963900079451,PRESENT
C0-student,1,0,REFUGE,1,3,4,1,0.9999980630266456,PRESENT
C0-student,1,0,REFUGE,1,3,4,2,0.9999603839298918,PRESENT
