panel_id,seed,stage_index,domain,class_id,K,role,metric_schema,admission_radius_field,registered_count,active_count,null_count,full_uid_count_used,null_rows_retained,null_mass,active_direction_mass,directional_support,Q_directional_conditional,cosine_distance_p95_directional,R95_directional,Q_null_worst_case,cosine_distance_p95_null_worst_case,R95_null_worst_case,inactive_count,minimum_inter_prototype_euclidean,minimum_inter_prototype_angular
C0-EMA,1,1,RIM_ONE_r3,1,5,val,NULL_AWARE_SPHERE_V2,R95_null_worst_case,24160,24160,0,24160,0,0.0,1.0,PRESENT,0.10204331525168289,0.31069913455817255,0.7882881891265053,0.10204331525168289,0.31069913455817255,0.7882881891265053,0,0.580720897878597,0.5892069868516929
C0-EMA,1,1,RIM_ONE_r3,2,1,train_labeled,NULL_AWARE_SPHERE_V2,R95_null_worst_case,18800,18800,0,18800,0,0.0,1.0,PRESENT,0.16090290429424867,0.4675385114731784,0.9669938070879031,0.16090290429424867,0.4675385114731784,0.9669938070879031,0,,
C0-EMA,1,1,RIM_ONE_r3,2,1,val,NULL_AWARE_SPHERE_V2,R95_null_worst_case,24160,24160,0,24160,0,0.0,1.0,PRESENT,0.18448378747143387,0.5229217689416008,1.0226649196502253,0.18448378747143387,0.5229217689416008,1.0226649196502253,0,,
C0-EMA,1,1,RIM_ONE_r3,2,2,train_labeled,NULL_AWARE_SPHERE_V2,R95_null_worst_case,18800,18800,0,18800,0,0.0,1.0,PRESENT,0.11491819077635827,0.2606605920201661,0.7220257502612578,0.11491819077635827,0.2606605920201661,0.7220257502612578,0,0.7943092904894402,0.8168288098170865
C0-EMA,1,1,RIM_ONE_r3,2,2,val,NULL_AWARE_SPHERE_V2,R95_null_worst_case,24160,24160,0,24160,0,0.0,1.0,PRESENT,0.13538821634908588,0.35097163994406255,0.8378205535125796,0.13538821634908588,0.35097163994406255,0.8378205535125796,0,0.7943092904894402,0.8168288098170865
C0-EMA,1,1,RIM_ONE_r3,2,3,train_labeled,NULL_AWARE_SPHERE_V2,R95_null_worst_case,18800,18800,0,18800,0,0.0,1.0,PRESENT,0.0892819542672203,0.23892862185712838,0.6912721922038068,0.0892819542672203,0.23892862185712838,0.6912721922038068,0,0.5244695378978413,0.5306745792827806
C0-EMA,1,1,RIM_ONE_r3,2,3,val,NULL_AWARE_SPHERE_V2,R95_null_worst_case,24160,24160,0,24160,0,0.0,1.0,PRESENT,0.10957645318294328,0.30533780650924924,0.7814573648117333,0.10957645318294328,0.30533780650924924,0.7814573648117333,0,0.5244695378978413,0.5306745792827806
C0-EMA,1,1,RIM_ONE_r3,2,5,train_labeled,NULL_AWARE_SPHERE_V2,R95_null_worst_case,18800,18800,0,18800,0,0.0,1.0,PRESENT,0.06418021765936299,0.19564805814957087,0.6255366626338873,0.06418021765936299,0.19564805814957087,0.6255366626338873,0,0.5913100616065129,0.6002822609351921
C0-EMA,1,1,RIM_ONE_r3,2,5,val,NULL_AWARE_SPHERE_V2,R95_null_worst_case,24160,24160,0,24160,0,0.0,1.0,PRESENT,0.08417657676241601,0.2695246073219424,0.7341997103267508,0.08417657676241601,0.2695246073219424,0.7341997103267508,0,0.5913100616065129,0.6002822609351921
C0-EMA,1,2,Drishti_GS,0,1,train_labeled,NULL_AWARE_SPHERE_V2,R95_null_worst_case,20480,20480,0,20480,0,0.0,1.0,PRESENT,0.2720023785147432,0.5101592243969983,1.0101081371783898,0.2720023785147432,0.5101592243969983,1.0101081371783898,0,,
C0-EMA,1,2,Drishti_GS,0,1,val,NULL_AWARE_SPHERE_V2,R95_null_worst_case,51200,51200,0,51200,0,0.0,1.0,PRESENT,0.26876204058091985,0.4841225194981388,0.9839944303685247,0.26876204058091985,0.4841225194981388,0.9839944303685247,0,,
C0-EMA,1,2,Drishti_GS,0,2,train_labeled,NULL_AWARE_SPHERE_V2,R95_null_worst_case,20480,20480,0,20480,0,0.0,1.0,PRESENT,0.18331563762961703,0.3517270572310761,0.8387217145526591,0.18331563762961703,0.3517270572310761,0.8387217145526591,0,0.925511961303304,0.9622031365822946
C0-EMA,1,2,Drishti_GS,0,2,val,NULL_AWARE_SPHERE_V2,R95_null_worst_case,51200,51200,0,51200,0,0.0,1.0,PRESENT,0.1855618786610788,0.3475601242778451,0.833738717198434,0.1855618786610788,0.3475601242778451,0.833738717198434,0,0.925511961303304,0.9622031365822946
C0-EMA,1,2,Drishti_GS,0,3,train_labeled,NULL_AWARE_SPHERE_V2,R95_null_worst_case,20480,20480,0,20480,0,0.0,1.0,PRESENT,0.15552167503007366,0.32975422979770297,0.8121012619097485,0.15552167503007366,0.32975422979770297,0.8121012619097485,0,0.7434215440159146,0.7617023089269791
C0-EMA,1,2,Drishti_GS,0,3,val,NULL_AWARE_SPHERE_V2,R95_null_worst_case,51200,51200,0,51200,0,0.0,1.0,PRESENT,0.15628520849477262,0.3234825614623694,0.804341421863091,0.15628520849477262,0.3234825614623694,0.804341421863091,0,0.7434215440159146,0.7617023089269791
C0-EMA,1,2,Drishti_GS,0,5,train_labeled,NULL_AWARE_SPHERE_V2,R95_null_worst_case,20480,20480,0,20480,0,0.0,1.0,PRESENT,0.11602795671562316,0.25626006956619174,0.7159051188058257,0.11602795671562316,0.25626006956619174,0.7159051188058257,0,0.7103758598802958,0.7262301965578815
C0-EMA,1,2,Drishti_GS,0,5,val,NULL_AWARE_SPHERE_V2,R95_null_worst_case,51200,51200,0,51200,0,0.0,1.0,PRESENT,0.11913634323591257,0.2651959703635597,0.7282801251765143,0.11913634323591257,0.2651959703635597,0.7282801251765143,0,0.7103758598802958,0.7262301965578815
C0-EMA,1,2,Drishti_GS,1,1,train_labeled,NULL_AWARE_SPHERE_V2,R95_null_worst_case,20480,20480,0,20480,0,0.0,1.0,PRESENT,0.1935663934545791,0.437666202064968,0.935592007303363,0.1935663934545791,0.437666202064968,0.935592007303363,0,,
C0-EMA,1,2,Drishti_GS,1,1,val,NULL_AWARE_SPHERE_V2,R95_null_worst_case,51200,51200,0,51200,0,0.0,1.0,PRESENT,0.19431161544876885,0.4677120103078115,0.9671732112789431,0.19431161544876885,0.4677120103078115,0.9671732112789431,0,,
C0-EMA,1,2,Drishti_GS,1,2,train_labeled,NULL_AWARE_SPHERE_V2,R95_null_worst_case,20480,20480,0,20480,0,0.0,1.0,PRESENT,0.14747284540608255,0.3536389968727035,0.8409982126885924,0.14747284540608255,0.3536389968727035,0.8409982126885924,0,0.6644893380986103,0.6773648839165478
C0-EMA,1,2,Drishti_GS,1,2,val,NULL_AWARE_SPHERE_V2,R95_null_worst_case,51200,51200,0,51200,0,0.0,1.0,PRESENT,0.15143933276232052,0.37578650447218165,0.8669331052303652,0.15143933276232052,0.37578650447218165,0.8669331052303652,0,0.6644893380986103,0.6773648839165478
C0-EMA,1,2,Drishti_GS,1,3,train_labeled,NULL_AWARE_SPHERE_V2,R95_null_worst_case,20480,20480,0,20480,0,0.0,1.0,PRESENT,0.11702420898738487,0.3002547139345353,0.7749254337477062,0.11702420898738487,0.3002547139345353,0.7749254337477062,0,0.7068106977092656,0.7224177307271117
C0-EMA,1,2,Drishti_GS,1,3,val,NULL_AWARE_SPHERE_V2,R95_null_worst_case,51200,51200,0,51200,0,0.0,1.0,PRESENT,0.11895116446983514,0.3148380048201834,0.7935212723300913,0.11895116446983514,0.3148380048201834,0.7935212723300913,0,0.7068106977092656,0.7224177307271117
C0-EMA,1,2,Drishti_GS,1,5,train_labeled,NULL_AWARE_SPHERE_V2,R95_null_worst_case,20480,20480,0,20480,0,0.0,1.0,PRESENT,0.08457201697125451,0.23355249769812503,0.6834507995432079,0.08457201697125451,0.23355249769812503,0.6834507995432079,0,0.5711961476760224,0.5792608734442571
C0-EMA,1,2,Drishti_GS,1,5,val,NULL_AWARE_SPHERE_V2,R95_null_worst_case,51200,51200,0,51200,0,0.0,1.0,PRESENT,0.08242590349873816,0.2235063124857828,0.6685900275741222,0.08242590349873816,0.2235063124857828,0.6685900275741222,0,0.5711961476760224,0.5792608734442571
C0-EMA,1,2,Drishti_GS,2,1,train_labeled,NULL_AWARE_SPHERE_V2,R95_null_worst_case,20480,20480,0,20480,0,0.0,1.0,PRESENT,0.19964202984904117,0.5172610951277432,1.0171146396820205,0.19964202984904117,0.5172610951277432,1.0171146396820205,0,,
C0-EMA,1,2,Drishti_GS,2,1,val,NULL_AWARE_SPHERE_V2,R95_null_worst_case,51200,51200,0,51200,0,0.0,1.0,PRESENT,0.19637991399413146,0.5192237752342007,1.0190424674508916,0.19637991399413146,0.5192237752342007,1.0190424674508916,0,,
C0-EMA,1,2,Drishti_GS,2,2,train_labeled,NULL_AWARE_SPHERE_V2,R95_null_worst_case,20480,20480,0,20480,0,0.0,1.0,PRESENT,0.13219793521351214,0.2989902974653108,0.7732920502181706,0.13219793521351214,0.2989902974653108,0.7732920502181706,0,0.9131668173488341,0.9483023051666086
C0-EMA,1,2,Drishti_GS,2,2,val,NULL_AWARE_SPHERE_V2,R95_null_worst_case,51200,51200,0,51200,0,0.0,1.0,PRESENT,0.129586775902074,0.28113516836055874,0.7498468755160066,0.129586775902074,0.28113516836055874,0.7498468755160066,0,0.9131668173488341,0.9483023051666086
C0-EMA,1,2,Drishti_GS,2,3,train_labeled,NULL_AWARE_SPHERE_V2,R95_null_worst_case,20480,20480,0,20480,0,0.0,1.0,PRESENT,0.10746984442048779,0.25674292516651276,0.7165792700971928,0.10746984442048779,0.25674292516651276,0.7165792700971928,0,0.6319971144972741,0.6430179137335749
C0-EMA,1,2,Drishti_GS,2,3,val,NULL_AWARE_SPHERE_V2,R95_null_worst_case,51200,51200,0,51200,0,0.0,1.0,PRESENT,0.10236182400242363,0.2430718090089562,0.6972400002996905,0.10236182400242363,0.2430718090089562,0.6972400002996905,0,0.6319971144972741,0.6430179137335749
C0-EMA,1,2,Drishti_GS,2,5,train_labeled,NULL_AWARE_SPHERE_V2,R95_null_worst_case,20480,20480,0,20480,0,0.0,1.0,PRESENT,0.08033984419818617,0.22468206652435174,0.6703462784626342,0.08033984419818617,0.22468206652435174,0.6703462784626342,0,0.528424870370894,0.5347744967997129
C0-EMA,1,2,Drishti_GS,2,5,val,NULL_AWARE_SPHERE_V2,R95_null_worst_case,51200,51200,0,51200,0,0.0,1.0,PRESENT,0.07634076339479454,0.2178023774135096,0.6600036021318514,0.07634076339479454,0.2178023774135096,0.6600036021318514,0,0.528424870370894,0.5347744967997129
C0-EMA,2,0,REFUGE,0,1,train_labeled,NULL_AWARE_SPHERE_V2,R95_null_worst_case,75480,75480,0,75480,0,0.0,1.0,PRESENT,0.3011990263583799,0.4405252462752669,0.9386428993768258,0.3011990263583799,0.4405252462752669,0.9386428993768258,0,,
C0-EMA,2,0,REFUGE,0,1,val,NULL_AWARE_SPHERE_V2,R95_null_worst_case,140000,140000,0,140000,0,0.0,1.0,PRESENT,0.30113531447542535,0.43800119563597195,0.9359499940017864,0.30113531447542535,0.43800119563597195,0.9359499940017864,0,,
C0-EMA,2,0,REFUGE,0,2,train_labeled,NULL_AWARE_SPHERE_V2,R95_null_worst_case,75480,75480,0,75480,0,0.0,1.0,PRESENT,0.20491552658437187,0.34754281329287606,0.833717953858349,0.20491552658437187,0.34754281329287606,0.833717953858349,0,0.956136967567678,0.9969085925409585
C0-EMA,2,0,REFUGE,0,2,val,NULL_AWARE_SPHERE_V2,R95_null_worst_case,140000,140000,0,140000,0,0.0,1.0,PRESENT,0.20118881760300164,0.3417877052994426,0.8267861940059746,0.20118881760300164,0.3417877052994426,0.8267861940059746,0,0.956136967567678,0.9969085925409585
C0-EMA,2,0,REFUGE,0,3,train_labeled,NULL_AWARE_SPHERE_V2,R95_null_worst_case,75480,75480,0,75480,0,0.0,1.0,PRESENT,0.16273501866727139,0.3165145117510415,0.7956312107390477,0.16273501866727139,0.3165145117510415,0.7956312107390477,0,0.9027983119254743,0.936665425077435
C0-EMA,2,0,REFUGE,0,3,val,NULL_AWARE_SPHERE_V2,R95_null_worst_case,140000,140000,0,140000,0,0.0,1.0,PRESENT,0.1587594446688674,0.3094271868434171,0.7866729776004984,0.1587594446688674,0.3094271868434171,0.7866729776004984,0,0.9027983119254743,0.936665425077435
C0-EMA,2,0,REFUGE,0,5,train_labeled,NULL_AWARE_SPHERE_V2,R95_null_worst_case,75480,75480,0,75480,0,0.0,1.0,PRESENT,0.11214236225409775,0.26871179170616977,0.7330917973980745,0.11214236225409775,0.26871179170616977,0.7330917973980745,0,0.7045157484086444,0.7199650409819992
C0-EMA,2,0,REFUGE,0,5,val,NULL_AWARE_SPHERE_V2,R95_null_worst_case,140000,140000,0,140000,0,0.0,1.0,PRESENT,0.10874084643977204,0.26472054346274054,0.727627024598098,0.10874084643977204,0.26472054346274054,0.727627024598098,0,0.7045157484086444,0.7199650409819992
C0-EMA,2,0,REFUGE,1,1,train_labeled,NULL_AWARE_SPHERE_V2,R95_null_worst_case,75480,75478,2,75480,2,2.649708532061474e-05,0.9999735029146793,PRESENT,0.2573204073076926,0.4817293726252162,0.9815593437232577,0.2573665832375467,0.48174927837040094,0.9815796232302308,0,,
C0-EMA,2,0,REFUGE,1,1,val,NULL_AWARE_SPHERE_V2,R95_null_worst_case,140000,140000,0,140000,0,0.0,1.0,PRESENT,0.2572317376249764,0.47235380522618986,0.9719607041708938,0.2572317376249764,0.47235380522618986,0.9719607041708938,0,,
C0-EMA,2,0,REFUGE,1,2,train_labeled,NULL_AWARE_SPHERE_V2,R95_null_worst_case,75480,75478,2,75480,2,2.649708532061474e-05,0.9999735029146793,PRESENT,0.2008564449462311,0.4387036981850009,0.9367002702946133,0.2009041170065134,0.43873731800713023,0.9367361613678957,0,0.750049836982748,0.7688473094226317
C0-EMA,2,0,REFUGE,1,2,val,NULL_AWARE_SPHERE_V2,R95_null_worst_case,140000,140000,0,140000,0,0.0,1.0,PRESENT,0.20066071640247443,0.4252670133964478,0.9222440169461094,0.20066071640247443,0.4252670133964478,0.9222440169461094,0,0.750049836982748,0.7688473094226317
C0-EMA,2,0,REFUGE,1,3,train_labeled,NULL_AWARE_SPHERE_V2,R95_null_worst_case,75480,75478,2,75480,2,2.649708532061474e-05,0.9999735029146793,PRESENT,0.15586491439943617,0.3748344287587091,0.8658341974751391,0.15591377860414207,0.3748702752606595,0.8658755976012484,0,0.7543166715001465,0.7734522269861845
C0-EMA,2,0,REFUGE,1,3,val,NULL_AWARE_SPHERE_V2,R95_null_worst_case,140000,140000,0,140000,0,0.0,1.0,PRESENT,0.15710732428635613,0.36252758908731186,0.851501719419652,0.15710732428635613,0.36252758908731186,0.851501719419652,0,0.7543166715001465,0.7734522269861845
C0-EMA,2,0,REFUGE,1,5,train_labeled,NULL_AWARE_SPHERE_V2,R95_null_worst_case,75480,75478,2,75480,2,2.649708532061474e-05,0.9999735029146793,PRESENT,0.11605957781999857,0.2729948278079368,0.7389111283610997,0.11610949675010404,0.27301204296842974,0.738934426006029,0,0.6981754965715908,0.7131948654292035
C0-EMA,2,0,REFUGE,1,5,val,NULL_AWARE_SPHERE_V2,R95_null_worst_case,140000,140000,0,140000,0,0.0,1.0,PRESENT,0.11777062710604387,0.27552886712414937,0.7423326304617753,0.11777062710604387,0.27552886712414937,0.7423326304617753,0,0.6981754965715908,0.7131948654292035
C0-EMA,2,0,REFUGE,2,1,train_labeled,NULL_AWARE_SPHERE_V2,R95_null_worst_case,75480,75480,0,75480,0,0.0,1.0,PRESENT,0.22616155040779068,0.5433096587870175,1.0424103403046399,0.22616155040779068,0.5433096587870175,1.0424103403046399,0,,
C0-EMA,2,0,REFUGE,2,1,val,NULL_AWARE_SPHERE_V2,R95_null_worst_case,140000,139999,1,140000,1,7.142857142857139e-06,0.999992857142857,PRESENT,0.2359004822329525,0.570155256238388,1.0678532260927884,0.23591308294379362,0.570155256238388,1.0678532260927884,0,,
C0-EMA,2,0,REFUGE,2,2,train_labeled,NULL_AWARE_SPHERE_V2,R95_null_worst_case,75480,75480,0,75480,0,0.0,1.0,PRESENT,0.1782139894652373,0.4622705042367483,0.9615305551429433,0.1782139894652373,0.4622705042367483,0.9615305551429433,0,0.714522750385091,0.7306682211876433
C0-EMA,2,0,REFUGE,2,2,val,NULL_AWARE_SPHERE_V2,R95_null_worst_case,140000,139999,1,140000,1,7.142857142857139e-06,0.999992857142857,PRESENT,0.18602063072874628,0.48635717205081974,0.9862628169517694,0.18603358772424106,0.48635717205081974,0.9862628169517694,0,0.714522750385091,0.7306682211876433
C0-EMA,2,0,REFUGE,2,3,train_labeled,NULL_AWARE_SPHERE_V2,R95_null_worst_case,75480,75480,0,75480,0,0.0,1.0,PRESENT,0.14291867010641757,0.4034657851837793,0.8982936993921078,0.14291867010641757,0.4034657851837793,0.8982936993921078,0,0.6733044808826041,0.6867186853648246
C0-EMA,2,0,REFUGE,2,3,val,NULL_AWARE_SPHERE_V2,R95_null_worst_case,140000,139999,1,140000,1,7.142857142857139e-06,0.999992857142857,PRESENT,0.15125963381842802,0.4328783234375013,0.9304604488504616,0.15127283910675787,0.4328783234375013,0.9304604488504616,0,0.6733044808826041,0.6867186853648246
C0-EMA,2,0,REFUGE,2,5,train_labeled,NULL_AWARE_SPHERE_V2,R95_null_worst_case,75480,75480,0,75480,0,0.0,1.0,PRESENT,0.10231521773403997,0.29265690669565336,0.7650580457660103,0.10231521773403997,0.29265690669565336,0.7650580457660103,0,0.5953640568729759,0.6045273697989068
C0-EMA,2,0,REFUGE,2,5,val,NULL_AWARE_SPHERE_V2,R95_null_worst_case,140000,139999,1,140000,1,7.142857142857139e-06,0.999992857142857,PRESENT,0.10938176204213314,0.3096472608814632,0.7869526807648135,0.10939526645811848,0.3096472608814632,0.7869526807648135,0,0.5953640568729759,0.6045273697989068
C0-EMA,2,1,RIM_ONE_r3,0,1,train_labeled,NULL_AWARE_SPHERE_V2,R95_null_worst_case,16800,16800,0,16800,0,0.0,1.0,PRESENT,0.28130806136487907,0.4448201888632123,0.943207494524097,0.28130806136487907,0.4448201888632123,0.943207494524097,0,,
C0-EMA,2,1,RIM_ONE_r3,0,1,val,NULL_AWARE_SPHERE_V2,R95_null_worst_case,9240,9240,0,9240,0,0.0,1.0,PRESENT,0.2824436712156874,0.45455952737982197,0.9534773488445564,0.2824436712156874,0.45455952737982197,0.9534773488445564,0,,
C0-EMA,2,1,RIM_ONE_r3,0,2,train_labeled,NULL_AWARE_SPHERE_V2,R95_null_worst_case,16800,16800,0,16800,0,0.0,1.0,PRESENT,0.20580967095286784,0.34983722254491045,0.8364654476365542,0.20580967095286784,0.34983722254491045,0.8364654476365542,0,0.8544722891534755,0.8828673452603631
C0-EMA,2,1,RIM_ONE_r3,0,2,val,NULL_AWARE_SPHERE_V2,R95_null_worst_case,9240,9240,0,9240,0,0.0,1.0,PRESENT,0.20682421896006023,0.3484739588786724,0.834834066001948,0.20682421896006023,0.3484739588786724,0.834834066001948,0,0.8544722891534755,0.8828673452603631
C0-EMA,2,1,RIM_ONE_r3,0,3,train_labeled,NULL_AWARE_SPHERE_V2,R95_null_worst_case,16800,16800,0,16800,0,0.0,1.0,PRESENT,0.16372551192362111,0.30002763985852376,0.7746323513235472,0.16372551192362111,0.30002763985852376,0.7746323513235472,0,0.8587609971048717,0.8876134216611306
C0-EMA,2,1,RIM_ONE_r3,0,3,val,NULL_AWARE_SPHERE_V2,R95_null_worst_case,9240,9240,0,9240,0,0.0,1.0,PRESENT,0.1656212382630625,0.30022918362181694,0.774892487538519,0.1656212382630625,0.30022918362181694,0.774892487538519,0,0.8587609971048717,0.8876134216611306
C0-EMA,2,1,RIM_ONE_r3,0,5,train_labeled,NULL_AWARE_SPHERE_V2,R95_null_worst_case,16800,16800,0,16800,0,0.0,1.0,PRESENT,0.11301780194263364,0.2290615379193911,0.676847897122228,0.11301780194263364,0.2290615379193911,0.676847897122228,0,0.8143700687725738,0.83873979907086
C0-EMA,2,1,RIM_ONE_r3,0,5,val,NULL_AWARE_SPHERE_V2,R95_null_worst_case,9240,9240,0,9240,0,0.0,1.0,PRESENT,0.11426494407617668,0.23760743021636677,0.6893582961223673,0.11426494407617668,0.23760743021636677,0.6893582961223673,0,0.8143700687725738,0.83873979907086
C0-EMA,2,1,RIM_ONE_r3,1,1,train_labeled,NULL_AWARE_SPHERE_V2,R95_null_worst_case,16800,16800,0,16800,0,0.0,1.0,PRESENT,0.22417985858199022,0.4893699030164249,0.989312794839352,0.22417985858199022,0.4893699030164249,0.989312794839352,0,,
C0-EMA,2,1,RIM_ONE_r3,1,1,val,NULL_AWARE_SPHERE_V2,R95_null_worst_case,9240,9240,0,9240,0,0.0,1.0,PRESENT,0.22972383562465926,0.5135274220154499,1.013437143601368,0.22972383562465926,0.5135274220154499,1.013437143601368,0,,
C0-EMA,2,1,RIM_ONE_r3,1,2,train_labeled,NULL_AWARE_SPHERE_V2,R95_null_worst_case,16800,16800,0,16800,0,0.0,1.0,PRESENT,0.17012997826633366,0.41036797066780617,0.9059447783036295,0.17012997826633366,0.41036797066780617,0.9059447783036295,0,0.710155892688816,0.725994891175144
C0-EMA,2,1,RIM_ONE_r3,1,2,val,NULL_AWARE_SPHERE_V2,R95_null_worst_case,9240,9240,0,9240,0,0.0,1.0,PRESENT,0.17325181556976646,0.44135661761296663,0.9395281982069156,0.17325181556976646,0.44135661761296663,0.9395281982069156,0,0.710155892688816,0.725994891175144
C0-EMA,2,1,RIM_ONE_r3,1,3,train_labeled,NULL_AWARE_SPHERE_V2,R95_null_worst_case,16800,16800,0,16800,0,0.0,1.0,PRESENT,0.13736764166881021,0.38165486893953615,0.8736759913601108,0.13736764166881021,0.38165486893953615,0.8736759913601108,0,0.6592746159976419,0.6718387711097568
C0-EMA,2,1,RIM_ONE_r3,1,3,val,NULL_AWARE_SPHERE_V2,R95_null_worst_case,9240,9240,0,9240,0,0.0,1.0,PRESENT,0.1379647575461488,0.42443947676620164,0.9213462723278384,0.1379647575461488,0.42443947676620164,0.9213462723278384,0,0.6592746159976419,0.6718387711097568
C0-EMA,2,1,RIM_ONE_r3,1,5,train_labeled,NULL_AWARE_SPHERE_V2,R95_null_worst_case,16800,16800,0,16800,0,0.0,1.0,PRESENT,0.10245018526359849,0.2597574339603179,0.7207737980258687,0.10245018526359849,0.2597574339603179,0.7207737980258687,0,0.6516214972334312,0.6637382836329627
C0-EMA,2,1,RIM_ONE_r3,1,5,val,NULL_AWARE_SPHERE_V2,R95_null_worst_case,9240,9240,0,9240,0,0.0,1.0,PRESENT,0.10127459370947493,0.272494086847061,0.738233143183183,0.10127459370947493,0.272494086847061,0.738233143183183,0,0.6516214972334312,0.6637382836329627
C0-EMA,2,1,RIM_ONE_r3,2,1,train_labeled,NULL_AWARE_SPHERE_V2,R95_null_worst_case,16800,16800,0,16800,0,0.0,1.0,PRESENT,0.1786892664441825,0.42694730536792136,0.9240641810696066,0.1786892664441825,0.42694730536792136,0.9240641810696066,0,,
C0-EMA,2,1,RIM_ONE_r3,2,1,val,NULL_AWARE_SPHERE_V2,R95_null_worst_case,9240,9240,0,9240,0,0.0,1.0,PRESENT,0.20572073603875393,0.5162467602536077,1.0161168832901142,0.20572073603875393,0.5162467602536077,1.0161168832901142,0,,
C0-EMA,2,1,RIM_ONE_r3,2,2,train_labeled,NULL_AWARE_SPHERE_V2,R95_null_worst_case,16800,16800,0,16800,0,0.0,1.0,PRESENT,0.13461689341361988,0.36876150794789775,0.8587916021339493,0.13461689341361988,0.36876150794789775,0.8587916021339493,0,0.6306699856011463,0.641619272426338
C0-EMA,2,1,RIM_ONE_r3,2,2,val,NULL_AWARE_SPHERE_V2,R95_null_worst_case,9240,9240,0,9240,0,0.0,1.0,PRESENT,0.1628270214593677,0.45113839971892256,0.9498825187557908,0.1628270214593677,0.45113839971892256,0.9498825187557908,0,0.6306699856011463,0.641619272426338
C0-EMA,2,1,RIM_ONE_r3,2,3,train_labeled,NULL_AWARE_SPHERE_V2,R95_null_worst_case,16800,16800,0,16800,0,0.0,1.0,PRESENT,0.10375763835082341,0.3145619915341329,0.7931733625559205,0.10375763835082341,0.3145619915341329,0.7931733625559205,0,0.6122925226027197,0.6222845442960818
C0-EMA,2,1,RIM_ONE_r3,2,3,val,NULL_AWARE_SPHERE_V2,R95_null_worst_case,9240,9240,0,9240,0,0.0,1.0,PRESENT,0.127544413747618,0.4047864004662145,0.8997626358837252,0.127544413747618,0.4047864004662145,0.8997626358837252,0,0.6122925226027197,0.6222845442960818
C0-EMA,2,1,RIM_ONE_r3,2,5,train_labeled,NULL_AWARE_SPHERE_V2,R95_null_worst_case,16800,16800,0,16800,0,0.0,1.0,PRESENT,0.07400564168996863,0.24362398998570933,0.6980315035665787,0.07400564168996863,0.24362398998570933,0.6980315035665787,0,0.5359069403096245,0.5425363876256196
C0-EMA,2,1,RIM_ONE_r3,2,5,val,NULL_AWARE_SPHERE_V2,R95_null_worst_case,9240,9240,0,9240,0,0.0,1.0,PRESENT,0.09505571108399129,0.30483936622922214,0.7808192700352907,0.09505571108399129,0.30483936622922214,0.7808192700352907,0,0.5359069403096245,0.5425363876256196
C0-EMA,2,2,Drishti_GS,0,1,train_labeled,NULL_AWARE_SPHERE_V2,R95_null_worst_case,20480,20480,0,20480,0,0.0,1.0,PRESENT,0.24727992302778465,0.4376668591256938,0.935592709597177,0.24727992302778465,0.4376668591256938,0.935592709597177,0,,
C0-EMA,2,2,Drishti_GS,0,1,val,NULL_AWARE_SPHERE_V2,R95_null_worst_case,51200,51200,0,51200,0,0.0,1.0,PRESENT,0.24568197565559513,0.43176626866328693,0.9292645141866624,0.24568197565559513,0.43176626866328693,0.9292645141866624,0,,
C0-EMA,2,2,Drishti_GS,0,2,train_labeled,NULL_AWARE_SPHERE_V2,R95_null_worst_case,20480,20480,0,20480,0,0.0,1.0,PRESENT,0.1725082317618289,0.29337543835514834,0.7659966558088206,0.1725082317618289,0.29337543835514834,0.7659966558088206,0,0.8330710502940328,0.8592623507846889
C0-EMA,2,2,Drishti_GS,0,2,val,NULL_AWARE_SPHERE_V2,R95_null_worst_case,51200,51200,0,51200,0,0.0,1.0,PRESENT,0.16801194144283027,0.28472307425971044,0.7546165572788746,0.16801194144283027,0.28472307425971044,0.7546165572788746,0,0.8330710502940328,0.8592623507846889
C0-EMA,2,2,Drishti_GS,0,3,train_labeled,NULL_AWARE_SPHERE_V2,R95_null_worst_case,20480,20480,0,20480,0,0.0,1.0,PRESENT,0.12795626000693539,0.22969250108382322,0.6777794642563659,0.12795626000693539,0.22969250108382322,0.6777794642563659,0,0.8568007639623227,0.8854434773758998
C0-EMA,2,2,Drishti_GS,0,3,val,NULL_AWARE_SPHERE_V2,R95_null_worst_case,51200,51200,0,51200,0,0.0,1.0,PRESENT,0.1260656943412535,0.22807527612594258,0.675389185767647,0.1260656943412535,0.22807527612594258,0.675389185767647,0,0.8568007639623227,0.8854434773758998
C0-EMA,2,2,Drishti_GS,0,5,train_labeled,NULL_AWARE_SPHERE_V2,R95_null_worst_case,20480,20480,0,20480,0,0.0,1.0,PRESENT,0.07700704199130154,0.19341051464977121,0.6219493784059459,0.07700704199130154,0.19341051464977121,0.6219493784059459,0,0.6539419865421804,0.6661932178809122
C0-EMA,2,2,Drishti_GS,0,5,val,NULL_AWARE_SPHERE_V2,R95_null_worst_case,51200,51200,0,51200,0,0.0,1.0,PRESENT,0.07650687056701438,0.18978183473243848,0.6160873878475983,0.07650687056701438,0.18978183473243848,0.6160873878475983,0,0.6539419865421804,0.6661932178809122
C0-EMA,2,2,Drishti_GS,1,1,train_labeled,NULL_AWARE_SPHERE_V2,R95_null_worst_case,20480,20480,0,20480,0,0.0,1.0,PRESENT,0.1789301231503929,0.32010858385600527,0.8001357183078447,0.1789301231503929,0.32010858385600527,0.8001357183078447,0,,
