arm,baseline,order,seed,domain,n,mean,q00,q05,q25,q50,q75,q95,q100,harm_below_minus005,harm_below_minus001
ISO_COND_LU,ISO_GLOBAL_LU,O2,61,Drishti_GS,25,0.039507383349812644,-0.11964775771132108,-0.09373014827781624,-0.017492814660091005,0.031096953540061645,0.09219752686199156,0.1666534678355734,0.22029185735906753,3,8
ISO_COND_LU,ISO_GLOBAL_LU,O2,62,RIM_ONE_r3,40,-0.0017287790346425815,-0.06474411054005377,-0.04752803535514853,-0.012594657294932476,-0.0026359989755657676,0.010078783402486996,0.04040831923501437,0.06950088827614453,2,11
ISO_COND_LU,ISO_GLOBAL_LU,O2,62,Drishti_GS,25,-0.009017470176842807,-0.19080545167132829,-0.1049283506128519,-0.020955013479169282,0.0016788217271975214,0.01699799272299482,0.055696395257900065,0.09439264790982932,4,10
ISO_COND_LU,ISO_GLOBAL_LU,O2,63,RIM_ONE_r3,40,0.04762595851486358,-0.08111707108874444,-0.028686739888528816,0.005435492525664418,0.03805804356510206,0.09543508408174385,0.16643190600588903,0.1885898345750734,1,7
ISO_COND_LU,ISO_GLOBAL_LU,O2,63,Drishti_GS,25,0.05772420491184414,-0.18079427571326218,-0.10907113753140973,0.025405107713309782,0.05979258579933733,0.10601101059880821,0.16211383321731848,0.2167502517785131,2,2
ISO_COND_LU,ISO_COND_L,O1,61,RIM_ONE_r3,40,-0.0005838910928899221,-0.0031047765653043347,-0.003060274624852988,-0.0015403954715463852,-0.0005308827666330451,0.0004269497217975482,0.0015373991076235234,0.003403721956962147,0,0
ISO_COND_LU,ISO_COND_L,O1,61,Drishti_GS,25,0.00041984281965357306,-0.0031258815699233278,-0.0009809651784495222,-0.00039591803873417764,0.00020134170311036925,0.0005776375672762457,0.003285856721025544,0.005640148835403869,0,0
ISO_COND_LU,ISO_COND_L,O1,62,RIM_ONE_r3,40,-0.00019398986989011615,-0.0015705251484665617,-0.001194031916620475,-0.0005902050021211469,-0.0001868030746791649,2.9662454794937565e-05,0.0011309722365935525,0.002619115630168839,0,0
ISO_COND_LU,ISO_COND_L,O1,62,Drishti_GS,25,0.00011787652333969723,-0.001462350788511646,-0.0003697771961455043,-4.6659757888312114e-05,0.0001685181372741429,0.00023202286017975915,0.000599772782333474,0.0017017774566541743,0,0
ISO_COND_LU,ISO_COND_L,O1,63,RIM_ONE_r3,40,-0.004651104948861902,-0.018331896629138922,-0.01731376762978182,-0.008630806100316801,-0.0023771397647274206,-6.500653780648537e-05,0.0010856242240451638,0.005961391423987772,0,9
