task_id,arm,epoch,steps,loss,CE,GT_Dice,L_view,lambda_view,anchor_label_records,U_image_records,donor_context_records,view_error_before,view_error_after,distance_relative_mean,Q_batch_variance,b_batch_variance
O2_s62_SCALE_LU,SCALE_LU,52,32,28.112439137935706,7.7155913561582565,19.73748401045433,0.6593637713231146,32.0,64,63,64,2.23493164870888,0.6593637713231146,13.94584952770021,0.0,0.0
O2_s62_SCALE_LU,SCALE_LU,53,32,28.49591584196268,7.806847535073757,20.07981809596485,0.609250210924074,32.0,64,63,64,2.1371044917032123,0.609250210924074,13.947288993553084,0.0,0.0
O2_s62_SCALE_LU,SCALE_LU,54,32,28.675086320277078,7.910731732845306,20.199582387126757,0.5647722003050148,32.0,64,63,64,2.027362988330424,0.5647722003050148,13.939423518951239,0.0,0.0
O2_s62_SCALE_LU,SCALE_LU,55,32,29.816778689312482,8.353331930935383,20.84211561378716,0.6213311445899308,32.0,64,63,64,2.1946361381560564,0.6213311445899308,13.956032805334942,0.0,0.0
O2_s62_SCALE_LU,SCALE_LU,56,32,28.687772913898083,7.798372618854046,20.31698097283181,0.5724193222122267,32.0,64,63,64,1.965421050786972,0.5724193222122267,13.924322463756273,0.0,0.0
O2_s62_SCALE_LU,SCALE_LU,57,32,28.904557210412687,7.919979996979237,20.420975586418876,0.5636016270145774,32.0,64,63,64,1.9757505049929023,0.5636016270145774,13.910541232030013,0.0,0.0
O2_s62_SCALE_LU,SCALE_LU,58,32,25.132065731221214,6.158989705145359,18.3869017740985,0.5861742519773543,32.0,64,63,64,2.0751003539189696,0.5861742519773543,13.891425052567218,0.0,0.0
O2_s62_SCALE_LU,SCALE_LU,59,32,29.221177872397412,8.09883577376604,20.35605000577536,0.7662920928560197,32.0,64,63,64,2.606629654765129,0.7662920928560197,13.856508840413623,0.0,0.0
O2_s62_SCALE_LU,SCALE_LU,60,32,30.274555234606957,8.724148012697697,20.93814302947896,0.6122641924303025,32.0,64,63,64,2.0810229955241084,0.6122641924303025,13.854185108277,0.0,0.0
O2_s62_SCALE_LU,SCALE_LU,61,32,28.745056898477586,8.147494532167912,20.023514990839274,0.5740473754703999,32.0,64,63,64,2.097075971774757,0.5740473754703999,13.862522116584122,0.0,0.0
O2_s62_SCALE_LU,SCALE_LU,62,32,31.40386160776691,9.299278795719147,21.46705419953653,0.6375286125112325,32.0,64,63,64,2.2313165669329464,0.6375286125112325,13.885392433386373,0.0,0.0
O2_s62_SCALE_LU,SCALE_LU,63,32,28.434668899953177,7.706411473453045,20.181495200350692,0.5467622261494398,32.0,64,63,64,1.9293326567858458,0.5467622261494398,13.95300859499453,0.0,0.0
O2_s62_SCALE_LU,SCALE_LU,64,32,29.153109957743993,7.9231866002082825,20.48166932473015,0.748254032805562,32.0,64,63,64,2.566470807418227,0.748254032805562,13.915594246440769,0.0,0.0
O2_s62_SCALE_LU,SCALE_LU,65,32,30.90269816045723,8.919035010039806,21.40142369254566,0.5822394578717649,32.0,64,63,64,1.9806036297231913,0.5822394578717649,13.91287719970116,0.0,0.0
O2_s62_SCALE_LU,SCALE_LU,66,32,27.505691027423055,7.114772140979767,19.775575046349005,0.6153438400942832,32.0,64,63,64,2.045907256193459,0.6153438400942832,13.966905668959676,0.0,0.0
O2_s62_SCALE_LU,SCALE_LU,67,32,29.060195218235037,7.9922338500618935,20.494095868825703,0.5738654993474483,32.0,64,63,64,1.9937594579532743,0.5738654993474483,13.97416773694152,0.0,0.0
O2_s62_SCALE_LU,SCALE_LU,68,32,27.796585038365823,7.164612792432308,20.043575277264253,0.5883969686692581,32.0,64,63,64,2.0046203806996346,0.5883969686692581,13.999250737259915,0.0,0.0
O2_s62_SCALE_LU,SCALE_LU,69,32,26.764951471879836,6.691544406116009,19.477635169576605,0.595771896187216,32.0,64,63,64,2.0620893985033035,0.595771896187216,13.946035757359436,0.0,0.0
O2_s62_SCALE_LU,SCALE_LU,70,32,29.76829715518989,8.33694501966238,20.797966210206603,0.6333859253209084,32.0,64,63,64,2.174339907243848,0.6333859253209084,13.93614117755151,0.0,0.0
O2_s62_SCALE_LU,SCALE_LU,71,32,29.551257652769248,8.071254335343838,20.89746120532827,0.5825421120971441,32.0,64,63,64,2.042470268905163,0.5825421120971441,13.962433536232444,0.0,0.0
O2_s62_SCALE_LU,SCALE_LU,72,32,27.74454667221301,7.16900821775198,19.944763153907964,0.6307753005530685,32.0,64,63,64,2.2875391878187656,0.6307753005530685,13.966700310210646,0.0,0.0
O2_s62_SCALE_LU,SCALE_LU,73,32,30.42094140694725,8.449473284184933,21.11992841571818,0.8515397070441395,32.0,64,63,64,2.9393032202497125,0.8515397070441395,13.97245922762669,0.0,0.0
O2_s62_SCALE_LU,SCALE_LU,74,32,28.535739145384213,7.50507927685976,20.337849333093544,0.6928105354309082,32.0,64,63,64,2.3677337281405926,0.6928105354309082,14.006729912697889,0.0,0.0
O2_s62_SCALE_LU,SCALE_LU,75,32,30.39896734603751,8.350134462118149,21.32750547523681,0.721327408682555,32.0,64,63,64,2.5627350844442844,0.721327408682555,14.025171820070716,0.0,0.0
O2_s62_SCALE_LU,SCALE_LU,76,32,27.224905027420018,7.0603457391262054,19.65980853547225,0.5047507528215647,32.0,64,63,64,1.7946908166632056,0.5047507528215647,14.01972038572447,0.0,0.0
O2_s62_SCALE_LU,SCALE_LU,77,32,27.34060837520678,6.892622627317905,19.764033670364142,0.6839520775247365,32.0,64,63,64,2.4670910807326436,0.6839520775247365,13.968752030883625,0.0,0.0
O2_s62_SCALE_LU,SCALE_LU,78,32,27.627177455445633,7.177821666002274,19.8662517340685,0.5831040553748608,32.0,64,63,64,2.0443548038601875,0.5831040553748608,13.969681449389853,0.0,0.0
O2_s62_SCALE_LU,SCALE_LU,79,32,28.500506261372138,7.5076989158988,20.36852539285006,0.6242819526232779,32.0,64,63,64,2.168250110000372,0.6242819526232779,13.927710724537125,0.0,0.0
O2_s62_SCALE_LU,SCALE_LU,80,32,30.223540612370392,8.437418513000011,21.187327581098916,0.5987945182714611,32.0,64,63,64,1.9991773562505841,0.5987945182714611,13.91526783000524,0.0,0.0
O2_s62_SCALE_LU,SCALE_LU,81,32,28.233471881905345,7.66637159883976,19.822036151033604,0.7450641320319846,32.0,64,63,64,2.680780239403248,0.7450641320319846,13.950899582280446,0.0,0.0
O2_s62_SCALE_LU,SCALE_LU,82,32,27.538069393735917,7.195176251232624,19.816689823771434,0.5262033187318593,32.0,64,63,64,1.8997066486626863,0.5262033187318593,13.943595162327837,0.0,0.0
O2_s62_SCALE_LU,SCALE_LU,83,32,30.21399242017399,8.477363184094429,20.887924426756616,0.8487048093229532,32.0,64,63,64,2.869532489217818,0.8487048093229532,13.939344900212118,0.0,0.0
O2_s62_SCALE_LU,SCALE_LU,84,32,29.418191034798692,7.928556278347969,20.81805387766585,0.67158087878488,32.0,64,63,64,2.338223859667778,0.67158087878488,13.97489115500958,0.0,0.0
O2_s62_SCALE_LU,SCALE_LU,85,32,28.806458468335872,7.882858522236347,20.34074878578186,0.5828511603176594,32.0,64,63,64,2.019392934627831,0.5828511603176594,13.976312791459275,0.0,0.0
O2_s62_SCALE_LU,SCALE_LU,86,32,27.271277942477422,6.880682244896889,19.70373203606966,0.6868636615108699,32.0,64,63,64,2.4372831378132105,0.6868636615108699,13.980014672066458,0.0,0.0
O2_s62_SCALE_LU,SCALE_LU,87,32,29.5640229469163,8.187113389372826,20.64829292548799,0.7286166320554912,32.0,64,63,64,2.45498178480193,0.7286166320554912,13.942338474182579,0.0,0.0
O2_s62_SCALE_LU,SCALE_LU,88,32,27.084508387759993,6.888594761490822,19.63986055743109,0.5560530688380823,32.0,64,63,64,2.086475525982678,0.5560530688380823,13.936190683474663,0.0,0.0
O2_s62_SCALE_LU,SCALE_LU,89,32,30.229699494549703,8.530804328620434,20.9773857507386,0.7215094151906669,32.0,64,63,64,2.5174327101558447,0.7215094151906669,13.967296895596226,0.0,0.0
O2_s62_SCALE_LU,SCALE_LU,90,32,28.096464770175675,7.312502898275852,20.20413852578977,0.5798233461100608,32.0,64,63,64,2.0841428888961673,0.5798233461100608,13.959403376765037,0.0,0.0
O2_s62_SCALE_LU,SCALE_LU,91,32,28.657978106168418,7.632016606628895,20.334962523886322,0.6909989756532013,32.0,64,63,64,2.4733855314552784,0.6909989756532013,13.966494569603414,0.0,0.0
O2_s62_SCALE_LU,SCALE_LU,92,32,30.46801040543656,8.760008379817009,21.08182460501272,0.6261774206068367,32.0,64,63,64,2.1560813372489065,0.6261774206068367,13.973996370774609,0.0,0.0
O2_s62_SCALE_LU,SCALE_LU,93,32,27.223592350367497,6.940101444721222,19.76040252122659,0.5230883844196796,32.0,64,63,64,1.8911475222557783,0.5230883844196796,13.96730423683705,0.0,0.0
O2_s62_SCALE_LU,SCALE_LU,94,32,29.14620044675721,7.8057263642549515,20.67677230073204,0.6637017817702144,32.0,64,63,64,2.2476921640336514,0.6637017817702144,13.946778022332753,0.0,0.0
O2_s62_SCALE_LU,SCALE_LU,95,32,28.73099593800067,7.577798388898373,20.476142818392663,0.6770547307096422,32.0,64,63,64,2.392237052321434,0.6770547307096422,13.970827511066702,0.0,0.0
O2_s62_SCALE_LU,SCALE_LU,96,32,27.638677604001238,7.132298789918423,19.945288723537917,0.5610900905448943,32.0,64,63,64,2.0308020217344165,0.5610900905448943,13.96158739762342,0.0,0.0
O2_s62_SCALE_LU,SCALE_LU,97,32,27.33499135615403,6.850886583328247,19.97734588969598,0.5067588831298053,32.0,64,63,64,1.7996893590316176,0.5067588831298053,13.972094101562858,0.0,0.0
O2_s62_SCALE_LU,SCALE_LU,98,32,29.270791426101383,8.006572596728802,20.591564603415932,0.6726542259566486,32.0,64,63,64,2.297065671533346,0.6726542259566486,13.969633417579448,0.0,0.0
O2_s62_SCALE_LU,SCALE_LU,99,32,28.038821231902386,7.397501245141029,20.14293021066375,0.4983897760976106,32.0,64,63,64,1.7406504459213465,0.4983897760976106,13.976207637854799,0.0,0.0
O2_s62_SCALE_LU,SCALE_LU,100,32,29.23914934100698,7.946281656622887,20.49562914931098,0.7972385350731201,32.0,64,63,64,2.767017383594066,0.7972385350731201,13.969873078270751,0.0,0.0
O2_s62_AFFINE_LU,AFFINE_LU,1,32,34.28748912811764,13.607007265090942,20.6804818630267,0.0,0.0,64,0,0,,,,,
O2_s62_AFFINE_LU,AFFINE_LU,2,32,21.454945750356483,5.346580386161804,16.10836536419469,0.0,0.0,64,0,0,,,,,
O2_s62_AFFINE_LU,AFFINE_LU,3,32,19.987957611619926,4.391774911433458,15.596182700186464,0.0,0.0,64,0,0,,,,,
O2_s62_AFFINE_LU,AFFINE_LU,4,32,19.188501875716447,4.003702465444803,15.184799410271642,0.0,0.0,64,0,0,,,,,
O2_s62_AFFINE_LU,AFFINE_LU,5,32,18.593814654964177,3.7219222635030746,14.871892391461103,0.0,0.0,64,0,0,,,,,
O2_s62_AFFINE_LU,AFFINE_LU,6,32,18.13279994745047,3.586949810385704,14.545850137064761,0.0,0.0,64,0,0,,,,,
O2_s62_AFFINE_LU,AFFINE_LU,7,32,17.905507448450646,3.454094994813204,14.451412453637444,0.0,0.0,64,0,0,,,,,
O2_s62_AFFINE_LU,AFFINE_LU,8,32,17.92906064073355,3.5373216904699802,14.391738950263573,0.0,0.0,64,0,0,,,,,
O2_s62_AFFINE_LU,AFFINE_LU,9,32,17.375186006619526,3.3506161011755466,14.024569905443979,0.0,0.0,64,0,0,,,,,
O2_s62_AFFINE_LU,AFFINE_LU,10,32,17.062272272910562,3.2194642648100853,13.842808008100473,0.0,0.0,64,0,0,,,,,
O2_s62_AFFINE_LU,AFFINE_LU,11,32,16.88083956921586,3.192624717950821,13.688214851265037,0.0,0.0,64,0,0,,,,,
O2_s62_AFFINE_LU,AFFINE_LU,12,32,16.60043623613225,3.1127565056085587,13.487679730523693,0.0,0.0,64,0,0,,,,,
O2_s62_AFFINE_LU,AFFINE_LU,13,32,16.503809466382975,3.122005093842745,13.38180437254023,0.0,0.0,64,0,0,,,,,
O2_s62_AFFINE_LU,AFFINE_LU,14,32,16.404008002754832,3.073413036763668,13.330594965991166,0.0,0.0,64,0,0,,,,,
O2_s62_AFFINE_LU,AFFINE_LU,15,32,16.37912257070211,3.0969868898391724,13.282135680862936,0.0,0.0,64,0,0,,,,,
O2_s62_AFFINE_LU,AFFINE_LU,16,32,16.419874642919147,3.1645186617970467,13.255355981122099,0.0,0.0,64,0,0,,,,,
O2_s62_AFFINE_LU,AFFINE_LU,17,32,16.150415732845232,3.0940167978405952,13.056398935004635,0.0,0.0,64,0,0,,,,,
O2_s62_AFFINE_LU,AFFINE_LU,18,32,16.122403006030552,3.1312382370233536,12.991164769007197,0.0,0.0,64,0,0,,,,,
O2_s62_AFFINE_LU,AFFINE_LU,19,32,16.151646606332953,3.1531476117670536,12.998498994565901,0.0,0.0,64,0,0,,,,,
O2_s62_AFFINE_LU,AFFINE_LU,20,32,16.012953284361256,3.0752000100910664,12.937753274270188,0.0,0.0,64,0,0,,,,,
O2_s62_AFFINE_LU,AFFINE_LU,21,32,30.01993984383965,10.533353008329868,19.33516214355562,3.0284937443211675,1.6000000000000008,64,63,64,2.572641675360501,3.0284937443211675,13.068766964344748,0.03206493542641416,0.09182874498391946
O2_s62_AFFINE_LU,AFFINE_LU,22,32,25.69797047375189,7.609039686620235,17.91415770339384,1.7477308004163206,3.2000000000000015,64,63,64,1.7816637624055147,1.7477308004163206,9.943161547830965,0.03620614846814893,0.11241806432661239
O2_s62_AFFINE_LU,AFFINE_LU,23,32,24.425662924734493,6.796319432556629,17.297964393709403,2.2091938983649015,4.800000000000001,64,63,64,2.7672343151643872,2.2091938983649015,8.676790643146992,0.03303009816072879,0.10309193702285846
O2_s62_AFFINE_LU,AFFINE_LU,24,32,25.699726774363583,7.498013466596603,17.86713827925901,1.6728751012124121,6.400000000000003,64,63,64,2.2880448871292174,1.6728751012124121,8.189486095326002,0.022357292486216776,0.0726164611070601
O2_s62_AFFINE_LU,AFFINE_LU,25,32,26.460011753586425,7.553704559803009,18.49399199800782,1.6492607831023633,8.0,64,63,64,2.6771836900152266,1.6492607831023633,8.899286538946926,0.025404621700847223,0.07162718783576238
O2_s62_AFFINE_LU,AFFINE_LU,26,32,25.2421863631692,6.769430175423622,18.033750618307128,1.4633518354967237,9.600000000000001,64,63,64,2.7221798840910196,1.4633518354967237,9.52701431128126,0.016444228799075235,0.04408700697762047
O2_s62_AFFINE_LU,AFFINE_LU,27,32,28.07546116731027,8.250550605356693,19.32942271412247,1.4156795884482563,11.199999999999994,64,63,64,2.8286191229708493,1.4156795884482563,10.162353970854259,0.02292382991516316,0.062394750533289134
O2_s62_AFFINE_LU,AFFINE_LU,28,32,26.91328271247766,7.513246946036816,19.03567620182729,0.9108989003580064,12.800000000000006,64,63,64,1.8749241647310555,0.9108989003580064,11.322115513616147,0.030565851816295068,0.08340489279278529
O2_s62_AFFINE_LU,AFFINE_LU,29,32,27.398028505401367,7.762102492153645,19.26120548504979,0.8327123053604737,14.399999999999991,64,63,64,1.9111358392983675,0.8327123053604737,11.799221861614875,0.025647829078739377,0.06679773353493168
O2_s62_AFFINE_LU,AFFINE_LU,30,32,26.672952614102176,7.319267325103283,18.837730693124826,1.0319091917481273,16.0,64,63,64,2.455866405274719,1.0319091917481273,12.274883865359268,0.02752994994649261,0.06746310450157278
O2_s62_AFFINE_LU,AFFINE_LU,31,32,24.395403836552585,6.322842441499233,17.688000301762084,0.699201965238899,17.60000000000001,64,63,64,1.978613417595625,0.699201965238899,12.948654188355771,0.02451568665280557,0.05793949983233837
O2_s62_AFFINE_LU,AFFINE_LU,32,32,26.394747326791368,7.222146473824978,18.642710100336082,0.8831512173637748,19.200000000000003,64,63,64,2.5720928758382797,0.8831512173637748,13.752844884476078,0.02442889310333423,0.05678235186872005
O2_s62_AFFINE_LU,AFFINE_LU,33,32,25.683315368053684,7.075933802872896,18.044656291870588,0.8657312202267349,20.799999999999994,64,63,64,2.628123971167952,0.8657312202267349,14.293900275063876,0.027072720078872233,0.05733355582882016
O2_s62_AFFINE_LU,AFFINE_LU,34,32,22.324496609644616,5.348750028759241,16.586786269579665,0.5556575991213322,22.399999999999988,64,63,64,1.9570940984413028,0.5556575991213322,14.66563129333118,0.02424522461374597,0.0473828939235581
O2_s62_AFFINE_LU,AFFINE_LU,35,32,26.962134345284554,7.646107688546181,18.904021316523554,0.5493404578883201,24.0,64,63,64,2.1345244012773037,0.5493404578883201,15.172111862427068,0.04345283682459576,0.09715735071719145
O2_s62_AFFINE_LU,AFFINE_LU,36,32,25.599271662151132,6.88275171816349,18.22620521866685,0.6128933988511562,25.600000000000012,64,63,64,2.3242626134306192,0.6128933988511562,15.516179112213994,0.037134356116325186,0.07981792882092531
O2_s62_AFFINE_LU,AFFINE_LU,37,32,27.026372141686423,7.316317856311798,19.253139795751462,0.5375464363023639,27.200000000000014,64,63,64,2.1585391107946634,0.5375464363023639,16.388888840313843,0.03714780708466611,0.07446035444080668
O2_s62_AFFINE_LU,AFFINE_LU,38,32,25.72156078267982,6.942543789744377,18.21851900515286,0.6227755576837808,28.799999999999983,64,63,64,2.6984403105452657,0.6227755576837808,16.50347162051103,0.026604629575398286,0.04594124134609778
O2_s62_AFFINE_LU,AFFINE_LU,39,32,25.60845880345654,7.00373712927103,18.219315065841442,0.40569117228733376,30.399999999999984,64,63,64,2.007835793774575,0.40569117228733376,16.980357909127648,0.038243199073369705,0.07172889082315859
O2_s62_AFFINE_LU,AFFINE_LU,40,32,24.560301247086436,6.179253816604614,17.974168081102952,0.40687934937886894,32.0,64,63,64,2.2102288231253624,0.40687934937886894,17.269073418926848,0.044604349071044234,0.08032471881748204
O2_s62_AFFINE_LU,AFFINE_LU,41,32,24.15550108006587,6.288604348897934,17.339609875198363,0.527286855969578,32.0,64,63,64,2.737492326181382,0.527286855969578,17.284918202235183,0.024582188721502474,0.041211558336285314
O2_s62_AFFINE_LU,AFFINE_LU,42,32,25.991749702190422,6.880855783820152,18.723293724871613,0.38760019349865615,32.0,64,63,64,1.988237970508635,0.38760019349865615,17.59490389327849,0.039463396650124306,0.0669203555143918
O2_s62_AFFINE_LU,AFFINE_LU,43,32,24.756598147119686,6.440013766288757,17.919727569002017,0.3968568118289113,32.0,64,63,64,2.383357247337699,0.3968568118289113,17.984142423885515,0.03994012204502497,0.06323337304151089
O2_s62_AFFINE_LU,AFFINE_LU,44,32,25.925400671509784,6.973895717412233,18.634485688253992,0.31701926584355533,32.0,64,63,64,1.8682921472936869,0.31701926584355533,17.99014757261844,0.040282373629493176,0.07149316962484598
O2_s62_AFFINE_LU,AFFINE_LU,45,32,25.723899502017893,6.804479077458382,18.579308015587166,0.3401124089723453,32.0,64,63,64,2.3412798829376698,0.3401124089723453,18.292364954214094,0.03974568853345597,0.06399424016201039
O2_s62_AFFINE_LU,AFFINE_LU,46,32,26.613465754846338,7.123275224119425,19.16670653515751,0.3234839955694042,32.0,64,63,64,2.0959165547974408,0.3234839955694042,18.408813584388582,0.04421926799873581,0.06761660532914782
O2_s62_AFFINE_LU,AFFINE_LU,47,32,22.408293208047212,5.352892216295004,16.640648846920048,0.41475214483216405,32.0,64,63,64,2.733085885643959,0.41475214483216405,18.430521365534975,0.04498272174288071,0.06642332981204735
O2_s62_AFFINE_LU,AFFINE_LU,48,32,25.22649124476363,6.788812234997749,18.0667143028905,0.37096470687538385,32.0,64,63,64,2.272703792899847,0.37096470687538385,18.354340567735385,0.04896063747433057,0.08574024858975005
O2_s62_AFFINE_LU,AFFINE_LU,49,32,23.29229432980532,5.874592982232571,17.178926983573504,0.238774363999255,32.0,64,63,64,1.7432944495230913,0.238774363999255,18.68211275645924,0.0622888971939584,0.10394026683317037
O2_s62_AFFINE_LU,AFFINE_LU,50,32,27.190191183165584,7.749968893826008,19.159091027612735,0.28113126172684133,32.0,64,63,64,2.134168418124318,0.28113126172684133,18.776509487274183,0.05175557800615019,0.07872343364662537
O2_s62_AFFINE_LU,AFFINE_LU,51,32,25.82850135043144,6.854938335716724,18.74989022682302,0.22367278789170086,32.0,64,63,64,1.842343432828784,0.22367278789170086,18.898041211381837,0.04298399703660959,0.057704068685426435
O2_s62_AFFINE_LU,AFFINE_LU,52,32,24.820827694887623,6.5525355115532875,17.97642237697574,0.2918698063585907,32.0,64,63,64,2.23493164870888,0.2918698063585907,18.9043776638435,0.049610716187863335,0.07021516510844616
O2_s62_AFFINE_LU,AFFINE_LU,53,32,24.54866673760961,6.2478846199810505,18.032784241120403,0.2679978765081614,32.0,64,63,64,2.1371044917032123,0.2679978765081614,18.981475402207423,0.04700782354319931,0.06379364398372545
O2_s62_AFFINE_LU,AFFINE_LU,54,32,25.17006867937538,6.526559218764305,18.44148199533605,0.20202746527502313,32.0,64,63,64,2.027362988330424,0.20202746527502313,19.08147135208377,0.0345931077670448,0.050561902710670736
O2_s62_AFFINE_LU,AFFINE_LU,55,32,26.237938982550872,7.093633629381657,18.89968673605461,0.24461861711461097,32.0,64,63,64,2.1946361381560564,0.24461861711461097,19.091807848070694,0.04800476484548104,0.06060559369090335
O2_s62_AFFINE_LU,AFFINE_LU,56,32,25.459514704569816,6.644732788205147,18.593404799736675,0.2213771166279912,32.0,64,63,64,1.965421050786972,0.2213771166279912,19.14112986976816,0.05306589308988597,0.07322475696604513
O2_s62_AFFINE_LU,AFFINE_LU,57,32,25.30944463889565,6.561522666364908,18.559830949927992,0.18809102260274813,32.0,64,63,64,1.9757505049929023,0.18809102260274813,19.250508702435223,0.05145484745380796,0.06288442071477629
O2_s62_AFFINE_LU,AFFINE_LU,58,32,21.86033319782047,5.506743997335434,16.110582815786366,0.24300638469867408,32.0,64,63,64,2.0751003539189696,0.24300638469867408,18.949067662911144,0.05098666031996445,0.06799030925523741
O2_s62_AFFINE_LU,AFFINE_LU,59,32,25.38771483157943,6.704276569187641,18.36173511338602,0.3217031490057707,32.0,64,63,64,2.606629654765129,0.3217031490057707,19.010175089935444,0.0495102706391116,0.06047082273012894
O2_s62_AFFINE_LU,AFFINE_LU,60,32,26.649767251795954,7.264744024723768,19.160917199967756,0.22410602710442618,32.0,64,63,64,2.0810229955241084,0.22410602710442618,19.286313130208292,0.0543779094968474,0.06861390631821784
O2_s62_AFFINE_LU,AFFINE_LU,61,32,25.179364821537458,6.6408708691596985,18.343204037532264,0.19528991484548897,32.0,64,63,64,2.097075971774757,0.19528991484548897,19.311178653645054,0.05803942015470072,0.06820774494244652
O2_s62_AFFINE_LU,AFFINE_LU,62,32,28.014937779370037,7.681493885815144,20.1148467579319,0.21859713562298566,32.0,64,63,64,2.2313165669329464,0.21859713562298566,19.396484123505818,0.06707862685787792,0.06912468213880807
O2_s62_AFFINE_LU,AFFINE_LU,63,32,24.47830466989767,6.326984442770481,17.963452965716034,0.1878672614111565,32.0,64,63,64,1.9293326567858458,0.1878672614111565,19.428900830252417,0.04968539020697981,0.06064997670111261
O2_s62_AFFINE_LU,AFFINE_LU,64,32,25.850935075082177,7.002354025840759,18.574505086638325,0.2740759626030922,32.0,64,63,64,2.566470807418227,0.2740759626030922,19.329544383452657,0.06447038170500978,0.07776983912353064
O2_s62_AFFINE_LU,AFFINE_LU,65,32,27.792021029345655,7.62397862970829,19.941289396149536,0.22675300348782912,32.0,64,63,64,1.9806036297231913,0.22675300348782912,19.39319548819799,0.05510980887260475,0.05561818903102367
O2_s62_AFFINE_LU,AFFINE_LU,66,32,24.210400853567712,6.016538314521313,17.965984626934816,0.22787791211158037,32.0,64,63,64,2.045907256193459,0.22787791211158037,19.520938385741484,0.054732819411489865,0.050582566018675834
O2_s62_AFFINE_LU,AFFINE_LU,67,32,25.550022427576238,6.677854001522064,18.686623205548727,0.1855452205054462,32.0,64,63,64,1.9937594579532743,0.1855452205054462,19.43549029888539,0.06352486983924682,0.07021989661816708
O2_s62_AFFINE_LU,AFFINE_LU,68,32,24.284252988681935,6.301054131239653,17.77680122670232,0.2063976307399571,32.0,64,63,64,2.0046203806996346,0.2063976307399571,19.38206064389466,0.06584047415409723,0.07307046905667391
O2_s62_AFFINE_LU,AFFINE_LU,69,32,23.742269793450753,6.096264619380236,17.421548375901686,0.22445679816883057,32.0,64,63,64,2.0620893985033035,0.22445679816883057,19.325883220588505,0.05461470262887004,0.06114803686700654
O2_s62_AFFINE_LU,AFFINE_LU,70,32,26.813060696094485,7.454399392008781,19.13640670848284,0.22225459560286254,32.0,64,63,64,2.174339907243848,0.22225459560286254,19.356349081808283,0.07122046165479987,0.07322737296239712
O2_s62_AFFINE_LU,AFFINE_LU,71,32,25.547223474909597,6.510410949587822,18.841533946185418,0.1952785791363567,32.0,64,63,64,2.042470268905163,0.1952785791363567,19.57495011126368,0.06363041469303077,0.06909240593889976
O2_s62_AFFINE_LU,AFFINE_LU,72,32,23.97653340815263,6.009871639311314,17.743830145154377,0.2228316236869432,32.0,64,63,64,2.2875391878187656,0.2228316236869432,19.44881055362523,0.07209665333099144,0.06932862295553033
O2_s62_AFFINE_LU,AFFINE_LU,73,32,27.064342961615232,7.464195139706135,19.304970973954816,0.2951768479542807,32.0,64,63,64,2.9393032202497125,0.2951768479542807,19.567841147086895,0.06708787249931068,0.06214766871999533
O2_s62_AFFINE_LU,AFFINE_LU,74,32,24.773650085681314,6.344991207122803,18.18573992386201,0.24291895469650626,32.0,64,63,64,2.3677337281405926,0.24291895469650626,19.553914910882348,0.06647533702390498,0.05198864407097048
O2_s62_AFFINE_LU,AFFINE_LU,75,32,26.810274836040215,6.979081898927689,19.60941460730147,0.22177832981105894,32.0,64,63,64,2.5627350844442844,0.22177832981105894,19.662212424079737,0.0770547792201411,0.057153786993364264
O2_s62_AFFINE_LU,AFFINE_LU,76,32,23.681359350208744,5.929461225867271,17.582493723246817,0.1694044010946527,32.0,64,63,64,1.7946908166632056,0.1694044010946527,19.587000060976504,0.08657631599791218,0.08373163034241582
O2_s62_AFFINE_LU,AFFINE_LU,77,32,23.551846889201308,5.721769422292709,17.588762692645876,0.24131477426271886,32.0,64,63,64,2.4670910807326436,0.24131477426271886,19.457724977548665,0.08104557265797278,0.06886815809693925
O2_s62_AFFINE_LU,AFFINE_LU,78,32,23.30167771560535,5.787917964160442,17.313501514600816,0.2002582368440926,32.0,64,63,64,2.0443548038601875,0.2002582368440926,19.457362129557367,0.07082924015029349,0.07106997360331047
O2_s62_AFFINE_LU,AFFINE_LU,79,32,25.44116473150595,6.927955903112888,18.274679391287886,0.23852943710517138,32.0,64,63,64,2.168250110000372,0.23852943710517138,19.473211231969824,0.09066392459166951,0.08397244912788704
O2_s62_AFFINE_LU,AFFINE_LU,80,32,26.49241869908463,6.946425639092922,19.327777899687028,0.21821516030468047,32.0,64,63,64,1.9991773562505841,0.21821516030468047,19.608866572766285,0.05694969057908417,0.050158818944776584
O2_s62_AFFINE_LU,AFFINE_LU,81,32,23.8223411475075,5.946335751563311,17.642007862904542,0.23399753303965554,32.0,64,63,64,2.680780239403248,0.23399753303965554,19.649954482782356,0.06511241703121656,0.06571199398720573
O2_s62_AFFINE_LU,AFFINE_LU,82,32,23.467329397124345,6.026383928954601,17.27145040864322,0.16949505952652544,32.0,64,63,64,1.8997066486626863,0.16949505952652544,19.525679723847585,0.09375443982517331,0.09245951044985201
O2_s62_AFFINE_LU,AFFINE_LU,83,32,25.971432188798236,6.798439636826515,18.84776180881777,0.32523074315395206,32.0,64,63,64,2.869532489217818,0.32523074315395206,19.616172437196933,0.10275750014464269,0.09152321862533608
O2_s62_AFFINE_LU,AFFINE_LU,84,32,25.907582387124755,6.769676528871059,18.935373824934103,0.20253203331958503,32.0,64,63,64,2.338223859667778,0.20253203331958503,19.686997192346027,0.0782936803911842,0.0708015504409163
