arm,baseline,order,seed,domain,role,metric,delta
LR_FREE,F_FULL,O1,61,RIM_ONE_r3,old,cup_dice,0.03996678009985577
LR_FREE,F_FULL,O1,61,Drishti_GS,current,rim_dice,0.017237359561790178
LR_FREE,F_FULL,O1,61,Drishti_GS,current,cup_dice,-0.0183844325091439
LR_FREE,F_FULL,O1,62,RIM_ONE_r3,old,rim_dice,-0.05839354815845188
LR_FREE,F_FULL,O1,62,RIM_ONE_r3,old,cup_dice,-0.007111807615541865
LR_FREE,F_FULL,O1,62,Drishti_GS,current,rim_dice,0.011353190821969061
LR_FREE,F_FULL,O1,62,Drishti_GS,current,cup_dice,0.006946262486683841
LR_FREE,F_FULL,O1,63,RIM_ONE_r3,old,rim_dice,-0.18192387835211116
LR_FREE,F_FULL,O1,63,RIM_ONE_r3,old,cup_dice,-0.038946911869223944
LR_FREE,F_FULL,O1,63,Drishti_GS,current,rim_dice,-0.012119791888016596
LR_FREE,F_FULL,O1,63,Drishti_GS,current,cup_dice,-0.02176897333613559
LR_FREE,F_FULL,O2,61,RIM_ONE_r3,current,rim_dice,-0.04913284315983257
LR_FREE,F_FULL,O2,61,RIM_ONE_r3,current,cup_dice,-0.007592682259801697
LR_FREE,F_FULL,O2,61,Drishti_GS,old,rim_dice,-0.0014110989041893895
LR_FREE,F_FULL,O2,61,Drishti_GS,old,cup_dice,-0.01642844702810553
LR_FREE,F_FULL,O2,62,RIM_ONE_r3,current,rim_dice,-0.002757306104434587
LR_FREE,F_FULL,O2,62,RIM_ONE_r3,current,cup_dice,0.029469850343392667
LR_FREE,F_FULL,O2,62,Drishti_GS,old,rim_dice,0.05853082846163293
LR_FREE,F_FULL,O2,62,Drishti_GS,old,cup_dice,0.13220322431114506
LR_FREE,F_FULL,O2,63,RIM_ONE_r3,current,rim_dice,-0.03986926607752461
LR_FREE,F_FULL,O2,63,RIM_ONE_r3,current,cup_dice,-0.02951969132971055
LR_FREE,F_FULL,O2,63,Drishti_GS,old,rim_dice,0.059323379997310965
LR_FREE,F_FULL,O2,63,Drishti_GS,old,cup_dice,0.018404788029940444
LR_RAND,LR_FREE,O1,61,RIM_ONE_r3,old,rim_dice,-0.019669881093609898
LR_RAND,LR_FREE,O1,61,RIM_ONE_r3,old,cup_dice,-0.029841290605147286
LR_RAND,LR_FREE,O1,61,Drishti_GS,current,rim_dice,-0.02063580330246262
LR_RAND,LR_FREE,O1,61,Drishti_GS,current,cup_dice,-0.0039049226645743174
LR_RAND,LR_FREE,O1,62,RIM_ONE_r3,old,rim_dice,0.06070202596962093
LR_RAND,LR_FREE,O1,62,RIM_ONE_r3,old,cup_dice,0.001142701327625395
LR_RAND,LR_FREE,O1,62,Drishti_GS,current,rim_dice,-0.007580392884799836
LR_RAND,LR_FREE,O1,62,Drishti_GS,current,cup_dice,-0.030095885641222342
LR_RAND,LR_FREE,O1,63,RIM_ONE_r3,old,rim_dice,-0.06320967611384487
LR_RAND,LR_FREE,O1,63,RIM_ONE_r3,old,cup_dice,-0.012647660993591547
LR_RAND,LR_FREE,O1,63,Drishti_GS,current,rim_dice,-0.00931862821763918
LR_RAND,LR_FREE,O1,63,Drishti_GS,current,cup_dice,-0.014226728287165091
LR_RAND,LR_FREE,O2,61,RIM_ONE_r3,current,rim_dice,0.018903619984069864
LR_RAND,LR_FREE,O2,61,RIM_ONE_r3,current,cup_dice,0.01866898259745642
LR_RAND,LR_FREE,O2,61,Drishti_GS,old,rim_dice,-0.02851488613723885
LR_RAND,LR_FREE,O2,61,Drishti_GS,old,cup_dice,0.059244568430508515
LR_RAND,LR_FREE,O2,62,RIM_ONE_r3,current,rim_dice,-0.0009622061238725443
LR_RAND,LR_FREE,O2,62,RIM_ONE_r3,current,cup_dice,0.004318223449239711
LR_RAND,LR_FREE,O2,62,Drishti_GS,old,rim_dice,-0.019952670465329947
LR_RAND,LR_FREE,O2,62,Drishti_GS,old,cup_dice,0.008424501298622489
LR_RAND,LR_FREE,O2,63,RIM_ONE_r3,current,rim_dice,-0.022409752586330822
LR_RAND,LR_FREE,O2,63,RIM_ONE_r3,current,cup_dice,-0.01594144516841356
LR_RAND,LR_FREE,O2,63,Drishti_GS,old,rim_dice,-0.05385614664087396
LR_RAND,LR_FREE,O2,63,Drishti_GS,old,cup_dice,-0.03085454757273587
LR_SRC_AB,F_FULL,O1,61,RIM_ONE_r3,old,rim_dice,-0.03437684218917325
LR_SRC_AB,F_FULL,O1,61,RIM_ONE_r3,old,cup_dice,-0.01348575630841986
LR_SRC_AB,F_FULL,O1,61,Drishti_GS,current,rim_dice,-0.031649006972005456
LR_SRC_AB,F_FULL,O1,61,Drishti_GS,current,cup_dice,-0.011345460935066831
LR_SRC_AB,F_FULL,O1,62,RIM_ONE_r3,old,rim_dice,-0.11283931606743003
