seed,transition,update_batch,variant,virtual_step_norm,raw_gradient_norm,objective,loss_sup,loss_assim_r0,loss_relation_r0,loss_ifc_continuous,loss_pfc_continuous,kappa_i,kappa_p,previous_val_loss_before,previous_val_loss_after,previous_val_loss_delta,previous_val_dice_before,previous_val_dice_after,previous_val_dice_delta,current_val_loss_before,current_val_loss_after,current_val_loss_delta,current_val_dice_before,current_val_dice_after,current_val_dice_delta,checkpoint_or_model_mutated
0,REFUGE->RIM_ONE_r3,4,C1,0.001,0.7491920590400696,0.08291354775428772,0.017087161540985107,0.008368464186787605,0.01709568314254284,0.5679457187652588,0.2253085970878601,0.07106708362698555,0.9289329163730145,0.6201920881867409,0.6213741879910231,0.0011820998042821884,0.7369811721146107,0.7364087402820587,-0.0005724318325519562,0.4998316541314125,0.500548966228962,0.0007173120975494385,0.7476552985608578,0.7473069056868553,-0.00034839287400245667,False
0,REFUGE->RIM_ONE_r3,4,C2,0.001,1.3521182537078857,0.25184786319732666,0.017087161540985107,0.008368464186787605,0.01709568314254284,0.5679457187652588,0.2253085970878601,0.07106708362698555,0.9289329163730145,0.6201920881867409,0.6212276201695204,0.0010355319827795029,0.7369811721146107,0.7365152724087238,-0.0004658997058868408,0.4998316541314125,0.5006045047193766,0.0007728505879640579,0.7476552985608578,0.7473384961485863,-0.00031680241227149963,False
0,REFUGE->RIM_ONE_r3,4,C3,0.001,1.3717455863952637,0.29221010208129883,0.017087161540985107,0.008368464186787605,0.01709568314254284,0.5679457187652588,0.2253085970878601,0.07106708362698555,0.9289329163730145,0.6201920881867409,0.6212231144309044,0.0010310262441635132,0.7369811721146107,0.7365204207599163,-0.00046075135469436646,0.4998316541314125,0.5006109327077866,0.000779278576374054,0.7476552985608578,0.7473403699696064,-0.0003149285912513733,False
0,REFUGE->RIM_ONE_r3,4,C4,0.001,1.4857186079025269,0.4227854609489441,0.017087161540985107,0.008368464186787605,0.01709568314254284,0.5679457187652588,0.2253085970878601,0.07106708362698555,0.9289329163730145,0.6201920881867409,0.6203754376620054,0.00018334947526454926,0.7369811721146107,0.7368114031851292,-0.00016976892948150635,0.4998316541314125,0.5002596620470285,0.00042800791561603546,0.7476552985608578,0.7475006580352783,-0.00015464052557945251,False
0,REFUGE->RIM_ONE_r3,4,C5,0.001,1.21992826461792,0.4389968514442444,0.017087161540985107,0.008368464186787605,0.01709568314254284,0.5679457187652588,0.2253085970878601,0.07106708362698555,0.9289329163730145,0.6201920881867409,0.6204855181276798,0.0002934299409389496,0.7369811721146107,0.7367353923618793,-0.00024577975273132324,0.4998316541314125,0.5001853220164776,0.00035366788506507874,0.7476552985608578,0.7474978491663933,-0.0001574493944644928,False
0,REFUGE->RIM_ONE_r3,5,C0,0.001,1.2876255512237549,0.05271189287304878,0.017493529245257378,0.017900988459587097,0.01731737330555916,0.5781276822090149,0.2350291609764099,0.07106708362698555,0.9289329163730145,0.6201920881867409,0.6192001234740019,-0.0009919647127389908,0.7369811721146107,0.7372926324605942,0.00031146034598350525,0.4998316541314125,0.4981604255735874,-0.0016712285578250885,0.7476552985608578,0.7482230067253113,0.0005677081644535065,False
0,REFUGE->RIM_ONE_r3,5,C1,0.001,1.2535407543182373,0.09379774332046509,0.017493529245257378,0.017900988459587097,0.01731737330555916,0.5781276822090149,0.2350291609764099,0.07106708362698555,0.9289329163730145,0.6201920881867409,0.619200287386775,-0.0009918007999658585,0.7369811721146107,0.7372960969805717,0.00031492486596107483,0.4998316541314125,0.49816931784152985,-0.00166233628988266,0.7476552985608578,0.7482225857675076,0.0005672872066497803,False
0,REFUGE->RIM_ONE_r3,5,C2,0.001,2.2589409351348877,0.2710382044315338,0.017493529245257378,0.017900988459587097,0.01731737330555916,0.5781276822090149,0.2350291609764099,0.07106708362698555,0.9289329163730145,0.6201920881867409,0.6192777287214994,-0.0009143594652414322,0.7369811721146107,0.7372472956776619,0.00026612356305122375,0.4998316541314125,0.49856499768793583,-0.001266656443476677,0.7476552985608578,0.7480495162308216,0.00039421766996383667,False
0,REFUGE->RIM_ONE_r3,5,C3,0.001,2.227346420288086,0.3121240735054016,0.017493529245257378,0.017900988459587097,0.01731737330555916,0.5781276822090149,0.2350291609764099,0.07106708362698555,0.9289329163730145,0.6201920881867409,0.6192820109426975,-0.0009100772440433502,0.7369811721146107,0.7372467406094074,0.00026556849479675293,0.4998316541314125,0.49857551977038383,-0.0012561343610286713,0.7476552985608578,0.7480475604534149,0.00039226189255714417,False
0,REFUGE->RIM_ONE_r3,5,C4,0.001,1.6177451610565186,0.4442816376686096,0.017493529245257378,0.017900988459587097,0.01731737330555916,0.5781276822090149,0.2350291609764099,0.07106708362698555,0.9289329163730145,0.6201920881867409,0.6191828902810812,-0.0010091979056596756,0.7369811721146107,0.7373417280614376,0.0003605559468269348,0.4998316541314125,0.49843445234000683,-0.0013972017914056778,0.7476552985608578,0.7481588199734688,0.0005035214126110077,False
