batch_id,seed,stage_index,candidate,normalization,block,teacher_draws,target_probability_variance,weight_variance,predicted_class_change_rate,cosine_variance,norm_ratio_variance,undefined_cosines,undefined_ratios,all_cosines,all_norm_ratios
B0/seed0/stage0/REFUGE/pair07,0,0,R0,class_balanced,dec3,8,0.03488093390971644,0.010174147022519812,0.11680814954969618,0.3082569821802492,0.15387470000434433,0,0,"[-0.4244984243515349, -0.5280535463429001, -0.45174088942951174, 0.6290080576591008, 0.7052627865240177, 0.7334731250672258, -0.458056441391764, -0.40900286043231276]","[1.3579164694110661, 1.22385573006791, 1.1269543361761198, 0.35718623970990393, 0.3917690840954974, 0.34323198002228583, 1.0219273689067294, 0.9816638331358037]"
B0/seed0/stage0/REFUGE/pair07,0,0,R0,class_balanced,dec2,8,0.03488093390971644,0.010174147022519812,0.11680814954969618,0.07912227229425363,0.013843829062317407,0,0,"[0.6146310273598804, 0.011977861672591133, 0.4326427555152745, 0.9258408635556553, 0.8814599236459034, 0.7002481452770797, 0.32364907295649975, 0.5871822632929345]","[0.6182240256705852, 0.3097991387594542, 0.45615746561764564, 0.5219702185922543, 0.3714723908730418, 0.2302313853214112, 0.314313531809881, 0.4111054018796947]"
B0/seed0/stage0/REFUGE/pair07,0,0,R0,class_balanced,dec1,8,0.03488093390971644,0.010174147022519812,0.11680814954969618,0.2267350020345384,0.016330196270682235,0,0,"[0.6832379730301528, -0.5200680649666594, 0.48672068087380677, 0.9393909444294616, 0.8865805399513221, 0.7326613930565741, -0.08553369408685528, 0.5988463849461786]","[0.3778361198436766, 0.27143909961031293, 0.3166121298518958, 0.5816524156898947, 0.4900872628175318, 0.40913786000073293, 0.1738528810434665, 0.22730193169318264]"
B0/seed0/stage0/REFUGE/pair07,0,0,R0,class_balanced,classifier.mu,8,0.03488093390971644,0.010174147022519812,0.11680814954969618,0.19203664651426994,0.004492245707008759,0,0,"[-0.25618163333565336, -0.8697566681979525, -0.4436567686501745, 0.42469239678433024, 0.31100288176940577, 0.09178509785179072, -0.7207924022840153, -0.352540418374751]","[0.24895844861277375, 0.2192093293382861, 0.3322661275913894, 0.304604540284786, 0.29400914309269166, 0.2961973758730192, 0.1559802343751102, 0.13891044829375904]"
B0/seed0/stage0/REFUGE/pair07,0,0,R1,pixel_normalized,global,8,0.03488093390971644,0.015512307484944662,0.11680814954969618,0.09479079493906066,0.00016638484818997659,0,0,"[0.4582657544706303, 0.6950578815047742, 0.10898614879207164, 0.16360843582805706, 0.03625099520325784, -0.20967508964459527, 0.36354258026147, 0.7347998018376284]","[0.13772640904455183, 0.1219352148165129, 0.10938361824290058, 0.13685424826185372, 0.14574216796042058, 0.13934055964558367, 0.11464890936236928, 0.14316338701592204]"
B0/seed0/stage0/REFUGE/pair07,0,0,R1,pixel_normalized,encoder,8,0.03488093390971644,0.015512307484944662,0.11680814954969618,0.054814899483467724,0.0004637491049998445,0,0,"[0.6135263796569168, 0.5918616103695316, 0.37804878875264175, 0.3377901978788813, 0.24405861828323921, -0.06877448243098855, 0.3702540340529719, 0.7268271230259493]","[0.12540399073912042, 0.14546131671836646, 0.08594669867017093, 0.11188318864838032, 0.0984137371476013, 0.09657958870892022, 0.12558118897075318, 0.14867369385278892]"
B0/seed0/stage0/REFUGE/pair07,0,0,R1,pixel_normalized,bottleneck,8,0.03488093390971644,0.015512307484944662,0.11680814954969618,0.002589605254199637,0.00026163720123661245,0,0,"[-0.6601655370060662, -0.6902419302370306, -0.6995320066810101, -0.7545049810614255, -0.709550850117381, -0.732760547235053, -0.7598483242309727, -0.593616083707201]","[0.1333398507560489, 0.15826615584422027, 0.10684807850827284, 0.14499559348905186, 0.14175656529997482, 0.14399957371245747, 0.159142881193578, 0.12549892506406266]"
B0/seed0/stage0/REFUGE/pair07,0,0,R1,pixel_normalized,dec3,8,0.03488093390971644,0.015512307484944662,0.11680814954969618,0.07965027276228226,0.0002961896619781251,0,0,"[0.09526743853454019, -0.058931830974201176, -0.2754608464810567, -0.5373530157073648, -0.3493629033726939, -0.6582122389008781, -0.27322179978889516, 0.22401621577940742]","[0.08090343654280852, 0.11155191235323388, 0.06110178637354013, 0.0796237207749388, 0.06332484038585368, 0.06204900173596515, 0.08869352437678699, 0.09855328527410125]"
B0/seed0/stage0/REFUGE/pair07,0,0,R1,pixel_normalized,dec2,8,0.03488093390971644,0.015512307484944662,0.11680814954969618,0.1083908694789955,0.0013415261341079743,0,0,"[0.8714994169324817, 0.8607215327698154, 0.6860943361135547, 0.7440069518634692, 0.4681370725246713, -0.14660027867238565, 0.821914529429236, 0.9075709950806446]","[0.11627906782570434, 0.14308962717601334, 0.061996931973973185, 0.0873745445190669, 0.06503914796279008, 0.05963248079378396, 0.09914363693654726, 0.1644626256204228]"
B0/seed0/stage0/REFUGE/pair07,0,0,R1,pixel_normalized,dec1,8,0.03488093390971644,0.015512307484944662,0.11680814954969618,0.07216807212412255,0.00043282728413069976,0,0,"[0.7941694255259959, 0.917822414805657, 0.5533289830410835, 0.6225070125611839, 0.40663929151160944, 0.07804967215501446, 0.7635205558133619, 0.9288767713174255]","[0.1496590225573127, 0.14222672928366364, 0.09905365272933823, 0.12853722910985188, 0.13566051348035035, 0.11977036226496386, 0.11729800606037698, 0.17171741691197576]"
B0/seed0/stage0/REFUGE/pair07,0,0,R1,pixel_normalized,classifier.mu,8,0.03488093390971644,0.015512307484944662,0.11680814954969618,0.10335348890626245,0.001016617705783804,0,0,"[-0.07380885014873066, 0.36673288217098887, -0.3714695819199116, -0.3448129481541878, -0.36474148404190804, -0.49150721057271807, -0.1686376709173401, 0.4040347052863262]","[0.12607949219903827, 0.07857278294441049, 0.12712514546618214, 0.1534414958924718, 0.16925252669936292, 0.1704336304211301, 0.10722370869389591, 0.09475589724059176]"
B0/seed0/stage0/REFUGE/pair07,0,0,R1,class_balanced,global,8,0.03488093390971644,0.015512307484944662,0.11680814954969618,0.01355062346610398,0.0004462734488724358,0,0,"[0.2937501044878269, 0.1832375812447781, 0.24789461691457426, 0.3514997086339253, 0.17407485529823508, 0.03777829080738807, 0.1453409467334903, 0.42973927976750337]","[0.3523529438703976, 0.31962007084446165, 0.30275299965675523, 0.3566763990493581, 0.3513586350525047, 0.3713244852530887, 0.35264380253941785, 0.3299304685226601]"
B0/seed0/stage0/REFUGE/pair07,0,0,R1,class_balanced,encoder,8,0.03488093390971644,0.015512307484944662,0.11680814954969618,0.003068325676713471,0.006566725475223871,0,0,"[0.20258096451749955, 0.12414289235116732, 0.20924846426187999, 0.21676339085541146, 0.15447371656362544, 0.08681479675691006, 0.10683261027786917, 0.2507025282980578]","[0.6739667832546473, 0.7152972007350601, 0.5702736915162874, 0.6458975579430143, 0.5716820202406491, 0.48574851708633715, 0.7527196206386453, 0.6473602912944115]"
B0/seed0/stage0/REFUGE/pair07,0,0,R1,class_balanced,bottleneck,8,0.03488093390971644,0.015512307484944662,0.11680814954969618,0.00015922794760624853,0.00960240916926846,0,0,"[-0.7934518964251649, -0.7980256856214691, -0.8116126307078069, -0.8011886740839416, -0.7850664149050357, -0.793433730111596, -0.8058696385943097, -0.767978966649865]","[0.8637874988946553, 0.9229665270962101, 0.7229789929757361, 0.8581980291958433, 0.7714839795110552, 0.6332913263129885, 0.9452058030349376, 0.8431814725487673]"
B0/seed0/stage0/REFUGE/pair07,0,0,R1,class_balanced,dec3,8,0.03488093390971644,0.015512307484944662,0.11680814954969618,0.0024148041280465907,0.008418118818617253,0,0,"[-0.3558981135162616, -0.4230514495199994, -0.377813390636889, -0.4241263870632888, -0.32220916166303737, -0.2778574625954493, -0.40917901813776547, -0.3361254256493764]","[0.6706508712327808, 0.7300654523207912, 0.5373530555014261, 0.6738947343271816, 0.5681011645769659, 0.4645150683355769, 0.7468179679918291, 0.6474969969969719]"
B0/seed0/stage0/REFUGE/pair07,0,0,R1,class_balanced,dec2,8,0.03488093390971644,0.015512307484944662,0.11680814954969618,0.03222246743026345,0.0033564652670163096,0,0,"[0.6650815282732819, 0.6066735643535093, 0.6383606577889884, 0.7227207286360985, 0.5256304829124543, 0.1347470173327954, 0.5952920076206524, 0.7369728346306929]","[0.342564618920243, 0.32990188839328466, 0.2828472276727348, 0.3704821153755843, 0.25442270833526487, 0.20861315526116134, 0.3290536789909505, 0.39609889306941926]"
B0/seed0/stage0/REFUGE/pair07,0,0,R1,class_balanced,dec1,8,0.03488093390971644,0.015512307484944662,0.11680814954969618,0.027785057619706014,0.0017255345539377042,0,0,"[0.7301071743296019, 0.6596916321481664, 0.7196983192867756, 0.8079884535761688, 0.5383211143720766, 0.28233085582584116, 0.6296290744627004, 0.844686424260569]","[0.2949033244287343, 0.22247315928616163, 0.24659312961695173, 0.3224713627526019, 0.30774360063734246, 0.3550393399153122, 0.24791683481758645, 0.2970223355203017]"
B0/seed0/stage0/REFUGE/pair07,0,0,R1,class_balanced,classifier.mu,8,0.03488093390971644,0.015512307484944662,0.11680814954969618,0.013836692126034928,0.003245162671237547,0,0,"[-0.17722948248124545, -0.35098919141635154, -0.28417111892723956, -0.17983706559819726, -0.24790785581890135, -0.2883622840641846, -0.37697274306119616, 0.02048886235969993]","[0.23872959816175363, 0.16372278337703558, 0.22306030093473359, 0.2376347976161815, 0.2985437488613963, 0.34486783569855367, 0.22476110288422485, 0.16755805932319098]"
B0/seed0/stage0/REFUGE/pair07,0,0,R2,pixel_normalized,global,8,0.03488093390971644,0.05958550121571361,0.11680814954969618,0.043590577927573225,0.0013164741703734063,0,0,"[-0.004516444934855827, 0.4472940720068855, -0.12685526916350826, -0.12192838357333645, -0.1509814903484693, -0.19631196087757966, -0.023475845549815366, 0.23715882319138432]","[0.13733909220457424, 0.06389648345585705, 0.13990156175616586, 0.17805994409210563, 0.16885899017745906, 0.1652065956954827, 0.11144482240456303, 0.10343603606412383]"
B0/seed0/stage0/REFUGE/pair07,0,0,R2,pixel_normalized,encoder,8,0.03488093390971644,0.05958550121571361,0.11680814954969618,0.003497936675029948,0.0007516129684888546,0,0,"[0.45494291729890374, 0.36074961117077303, 0.3890203124369496, 0.38595784555454493, 0.3614726837001046, 0.32837578856861044, 0.35552738768809405, 0.5214103970913846]","[0.17371119636572308, 0.12297316247762176, 0.1644041274530878, 0.20976432026485162, 0.2008752956869167, 0.1952503157154514, 0.15417835910472116, 0.15121101386772173]"
