candidate,seed,stage_index,class_id,maximum_supported_coverage,common_upper_bound,common_support_AURC,reference_common_support_AURC,full_support_AURC,actual_shared_points,reliability_ECE_15,probability_ECE_15,multiclass_Brier,calibration_probability_available_mass,positive_pixel_count,full_valid_pixel_count,null_count,null_case_balanced_mass,case_count,ranked_coverage_sha256,ranked_risk_sha256,full_curve_storage
R0,0,0,overall,0.9999999997552335,0.21221327040847338,0.01534636009515526,0.0709875924232228,0.06313111917001255,"[0.05, 0.1, 0.2]",0.10125047007057464,0.10125047007057464,0.28143562639674397,0.9999999999999684,14745600,14745600,0,0.0,100,5774ed8874f968377d2431020f35100ea922d2522cda6d9d3b06a19ddb28bf88,43f13880f4963bbb5a55b4207b55092341c2527ed66b72fec1b66e07b0573637,exact ranked steps reconstructible from immutable per-pixel caches and full SHA tie rule
R0,0,0,0,0.9999999999943981,0.2163247273069945,0.012484807239509472,0.011622642334453433,0.027730294428253647,"[0.05, 0.1, 0.2]",0.04340693558094604,0.04340693558094604,0.12445052105933248,1.0000000000000013,12239538,12239538,0,0.0,100,bceb6c906eec2a3161b4c92ffb3cb0fa3ee59aa63f2903d7aa034ed8f64edcf3,78ca4278108a7fa1ad2d68d846637469833b1b7417a8a5fd6412cab79ad583cd,exact ranked steps reconstructible from immutable per-pixel caches and full SHA tie rule
R0,0,0,1,1.0,0.27845453931592545,0.5826515191161137,0.34773124399998984,0.5485219922868125,"[0.05, 0.1, 0.2]",0.3198471968991789,0.3198471968991789,0.8053455575807232,0.9999999999999997,1390249,1390249,0,0.0,100,e7e8b9dbb634aea2bcbc6dca34d3777dc0e86ea4d51d488e803090133adc0068,40ad1236841c53d07a744dfd837668476683fe4ced6226c586c1d3b463ddad53,exact ranked steps reconstructible from immutable per-pixel caches and full SHA tie rule
R0,0,0,2,0.9999999999950999,0.2876367551692614,0.4654853709812824,0.34557340220609417,0.6032652165620463,"[0.05, 0.1, 0.2]",0.5238921892227622,0.5238921892227622,0.9828826010330787,0.9999999999999994,1115813,1115813,0,0.0,100,26c4deb3ca54b287731735f896a73be239bbe74d57257be8792cfcd57c601f36,881445a098aa01f7eb792204894723fb3bb5a31e05a47d86f2fe8e4f6c840b93,exact ranked steps reconstructible from immutable per-pixel caches and full SHA tie rule
R0,0,0,foreground_macro,0.9999999999950999,,0.5240684450486981,0.346652323103042,0.5758936044244294,"[0.05, 0.1, 0.2]",0.42186969306097055,0.42186969306097055,0.8941140793069009,0.9999999999999996,2506062,2506062,0,0.0,100,,,equal rim/cup macro; class-specific common-support bounds and raw curve hashes are reported separately
R1,0,0,overall,0.21221327040847338,0.21221327040847338,0.0709875924232228,0.0709875924232228,0.0709875924232228,"[0.05, 0.1, 0.2]",0.6393433295356113,0.10125047007057464,0.28143562639674397,0.9999999999999684,3129212,14745600,0,0.0,100,52c4feda90e078c23c7d4ccc10730826ddc3e57ee9ff3ba33d4237e3954a08c9,32aedbab184b8684e5b56d1e6cb1f68e3018fea6a1d28de837ded74fc1f50a90,exact ranked steps reconstructible from immutable per-pixel caches and full SHA tie rule
R1,0,0,0,0.2163247273069945,0.2163247273069945,0.011622642334453433,0.011622642334453433,0.011622642334453433,"[0.05, 0.1, 0.2]",0.726011047570889,0.04340693558094604,0.12445052105933248,1.0000000000000013,2626552,12239538,0,0.0,100,50f55e53e3982852cbcfd8d49889604c221d8b2ce82f9a6672f7a0a635190ea5,dbab40dce294847ef8dfb3145e37740ec693d791bf46746bf2b5a41df2c0263a,exact ranked steps reconstructible from immutable per-pixel caches and full SHA tie rule
R1,0,0,1,0.27845453931592545,0.27845453931592545,0.34773124399998984,0.34773124399998984,0.34773124399998984,"[0.05, 0.1, 0.2]",0.37715274822560774,0.3198471968991789,0.8053455575807232,0.9999999999999997,306236,1390249,0,0.0,100,cb0d674130440195e5adedcb9e548f5abf212ab0fc132163d9a3b874f58ccd6f,eac308b342160260d1452103304d90703b8edad95c8e766fdf75c950c03facf0,exact ranked steps reconstructible from immutable per-pixel caches and full SHA tie rule
R1,0,0,2,0.2876367551692614,0.2876367551692614,0.34557340220609417,0.34557340220609417,0.34557340220609417,"[0.05, 0.1, 0.2]",0.17262573240562917,0.5238921892227622,0.9828826010330787,0.9999999999999994,196424,1115813,0,0.0,100,df19bd8c56278d9f1c14ebb2bc6c89efd807bd487a18aec6609d63dc0ea6ad01,f6615b0d88f8af8f6169fa669dbf7ef8a97c376f90d582523bf49412d47d744d,exact ranked steps reconstructible from immutable per-pixel caches and full SHA tie rule
R1,0,0,foreground_macro,0.27845453931592545,,0.346652323103042,0.346652323103042,0.346652323103042,"[0.05, 0.1, 0.2]",0.27488924031561845,0.42186969306097055,0.8941140793069009,0.9999999999999996,502660,2506062,0,0.0,100,,,equal rim/cup macro; class-specific common-support bounds and raw curve hashes are reported separately
R2,0,0,overall,0.9999999997552335,0.21221327040847338,0.004454262570102512,0.0709875924232228,0.04264962536424532,"[0.05, 0.1, 0.2]",0.16132277601434417,0.10125047007057464,0.28143562639674397,0.9999999999999684,14745600,14745600,0,0.0,100,5774ed8874f968377d2431020f35100ea922d2522cda6d9d3b06a19ddb28bf88,a0e0e311b9fcb97bde409718a6c30b9d4fc8b51c34ec41a48ad91aa599798816,exact ranked steps reconstructible from immutable per-pixel caches and full SHA tie rule
R2,0,0,0,0.9999999999874174,0.2163247273069945,0.004159010539233886,0.011622642334453433,0.012404932075999832,"[0.05, 0.1, 0.2]",0.1873407728009413,0.04340693558094604,0.12445052105933248,1.0000000000000013,12239538,12239538,0,0.0,100,467a8981b23969be1472bb05e28069108d9d79562b7b04c60f4233feb265908d,479d0e051637e2e92ac2c4d40b45cf37a1c1a18a66476fa11e0bb555c50f228f,exact ranked steps reconstructible from immutable per-pixel caches and full SHA tie rule
R2,0,0,1,1.0,0.27845453931592545,0.6210969529302456,0.34773124399998984,0.5488516838770601,"[0.05, 0.1, 0.2]",0.3301015668934238,0.3198471968991789,0.8053455575807232,0.9999999999999997,1390249,1390249,0,0.0,100,03e2fc869afdbbdc1cb07f9de1f1a51194bdf20d95137fc96a913e8d70b8e5dd,1e89e08cd22b1070ecc08fa50e16ebfb1dadca1727b2f523072b029716a7db37,exact ranked steps reconstructible from immutable per-pixel caches and full SHA tie rule
R2,0,0,2,0.9999999999911315,0.2876367551692614,0.16977383906245977,0.34557340220609417,0.4601788746338846,"[0.05, 0.1, 0.2]",0.11474184652786655,0.5238921892227622,0.9828826010330787,0.9999999999999994,1115813,1115813,0,0.0,100,d06ce809cfc07f55f0d4e910a4b5c3ede7325a43b7f5af97c01815d5679b2de1,527d55732421d8ced21c02a678f9467ad7106813442f04bdba50785909e8026c,exact ranked steps reconstructible from immutable per-pixel caches and full SHA tie rule
R2,0,0,foreground_macro,0.9999999999911315,,0.3954353959963527,0.346652323103042,0.5045152792554723,"[0.05, 0.1, 0.2]",0.22242170671064518,0.42186969306097055,0.8941140793069009,0.9999999999999996,2506062,2506062,0,0.0,100,,,equal rim/cup macro; class-specific common-support bounds and raw curve hashes are reported separately
R3,0,0,overall,0.9999999997552335,0.21221327040847338,0.004454262570102512,0.0709875924232228,0.04264962536424532,"[0.05, 0.1, 0.2]",0.16132277601434417,0.10125047007057464,0.28143562639674397,0.9999999999999684,14745600,14745600,0,0.0,100,5774ed8874f968377d2431020f35100ea922d2522cda6d9d3b06a19ddb28bf88,a0e0e311b9fcb97bde409718a6c30b9d4fc8b51c34ec41a48ad91aa599798816,exact ranked steps reconstructible from immutable per-pixel caches and full SHA tie rule
R3,0,0,0,0.9999999999874174,0.2163247273069945,0.004159010539233886,0.011622642334453433,0.012404932075999832,"[0.05, 0.1, 0.2]",0.1873407728009413,0.04340693558094604,0.12445052105933248,1.0000000000000013,12239538,12239538,0,0.0,100,467a8981b23969be1472bb05e28069108d9d79562b7b04c60f4233feb265908d,479d0e051637e2e92ac2c4d40b45cf37a1c1a18a66476fa11e0bb555c50f228f,exact ranked steps reconstructible from immutable per-pixel caches and full SHA tie rule
R3,0,0,1,1.0,0.27845453931592545,0.6210969529302456,0.34773124399998984,0.5488516838770601,"[0.05, 0.1, 0.2]",0.3301015668934238,0.3198471968991789,0.8053455575807232,0.9999999999999997,1390249,1390249,0,0.0,100,03e2fc869afdbbdc1cb07f9de1f1a51194bdf20d95137fc96a913e8d70b8e5dd,1e89e08cd22b1070ecc08fa50e16ebfb1dadca1727b2f523072b029716a7db37,exact ranked steps reconstructible from immutable per-pixel caches and full SHA tie rule
R3,0,0,2,0.9999999999911315,0.2876367551692614,0.16977383906245977,0.34557340220609417,0.4601788746338846,"[0.05, 0.1, 0.2]",0.11474184652786655,0.5238921892227622,0.9828826010330787,0.9999999999999994,1115813,1115813,0,0.0,100,d06ce809cfc07f55f0d4e910a4b5c3ede7325a43b7f5af97c01815d5679b2de1,527d55732421d8ced21c02a678f9467ad7106813442f04bdba50785909e8026c,exact ranked steps reconstructible from immutable per-pixel caches and full SHA tie rule
R3,0,0,foreground_macro,0.9999999999911315,,0.3954353959963527,0.346652323103042,0.5045152792554723,"[0.05, 0.1, 0.2]",0.22242170671064518,0.42186969306097055,0.8941140793069009,0.9999999999999996,2506062,2506062,0,0.0,100,,,equal rim/cup macro; class-specific common-support bounds and raw curve hashes are reported separately
R0,0,1,overall,0.9999999999859658,0.35607961018413814,0.0028790757589604787,0.053235120636433965,0.014285905206785727,"[0.05, 0.1, 0.2, 0.3]",0.04834752706569838,0.04834752706569838,0.13804168727150484,0.9999999999999968,5898240,5898240,0,0.0,40,d1e71ffee26ad414f93462c3eb97ddfa99f503222f32c6ce2b8a74986d95e1b2,c734216816d993416996772f5ab15b61131e5c16bedb8cdaad4ff2d53e3bf9ac,exact ranked steps reconstructible from immutable per-pixel caches and full SHA tie rule
R0,0,1,0,1.0,0.35300555028872554,0.002758525055280164,0.011035586154427039,0.0070409845619214114,"[0.05, 0.1, 0.2, 0.3]",0.01930184953470801,0.01930184953470801,0.058635589326640744,0.9999999999999979,5242776,5242776,0,0.0,40,6a7b3b2e8ff79047a12a3f8b9524bf0e6cfa069b9d5f6c4c69c9d62b2512487e,1635d5de1f5c856436810da822cd5911a79b06ec7dcab61079e9e7f675e62803,exact ranked steps reconstructible from immutable per-pixel caches and full SHA tie rule
R0,0,1,1,0.9999999999991711,0.40500197672424626,0.4328505420915074,0.34995867581017953,0.45877378954625914,"[0.05, 0.1, 0.2, 0.3, 0.4]",0.29271702061178484,0.29271702061178484,0.7428200617232796,0.9999999999999998,475580,475580,0,0.0,40,7c213778eaa6dce009f21bcde469119d68616b2cbdcfda2ad32853ab6baa79ef,7f9c76d6dc4d8c08a2c814d7fab8089551a638965385c8528db7478ba0aed449,exact ranked steps reconstructible from immutable per-pixel caches and full SHA tie rule
R0,0,1,2,1.0,0.3641043721105768,0.39178888425168173,0.3503833152694243,0.45299052907217774,"[0.05, 0.1, 0.2, 0.3]",0.29846207934162017,0.29846207934162017,0.7143491002572884,0.9999999999999996,179884,179884,0,0.0,40,5f78fb2d5a1f303bae09c2de3b6809744080e49190bf54e0d4de2ba75f770b94,18c4f71b70ba70facd4435de26a55e67a34a03ca2b48e405b852724e87120596,exact ranked steps reconstructible from immutable per-pixel caches and full SHA tie rule
R0,0,1,foreground_macro,0.9999999999991711,,0.41231971317159455,0.3501709955398019,0.45588215930921844,"[0.05, 0.1, 0.2, 0.3]",0.2955895499767025,0.2955895499767025,0.728584580990284,0.9999999999999997,655464,655464,0,0.0,40,,,equal rim/cup macro; class-specific common-support bounds and raw curve hashes are reported separately
R1,0,1,overall,0.35607961018413814,0.35607961018413814,0.053235120636433965,0.053235120636433965,0.053235120636433965,"[0.05, 0.1, 0.2, 0.3]",0.5923612806532133,0.04834752706569838,0.13804168727150484,0.9999999999999968,2100243,5898240,0,0.0,40,e57758619cca4af52d3ab1c8535b025f27cafd844b247ba66548172b48d4eddb,3781ad3927b1af1137e6b08f104acdaa9a0fde1b4ee5b29cdd90eb4024c00ee6,exact ranked steps reconstructible from immutable per-pixel caches and full SHA tie rule
R1,0,1,0,0.35300555028872554,0.35300555028872554,0.011035586154427039,0.011035586154427039,0.011035586154427039,"[0.05, 0.1, 0.2, 0.3]",0.6233580126642614,0.01930184953470801,0.058635589326640744,0.9999999999999979,1848553,5242776,0,0.0,40,6d0cb80ed89848e9f03243f0fb69736f107a7bc9ab8a52a6618bcc64cf1e9eee,7e598ff7083d876546a5368257a1f5d59d609702ae59cab8f83ceb24f69b39d3,exact ranked steps reconstructible from immutable per-pixel caches and full SHA tie rule
R1,0,1,1,0.40500197672424626,0.40500197672424626,0.34995867581017953,0.34995867581017953,0.34995867581017953,"[0.05, 0.1, 0.2, 0.3, 0.4]",0.37937736999102284,0.29271702061178484,0.7428200617232796,0.9999999999999998,181306,475580,0,0.0,40,8e9d2b2e9c5dd93a8ca5a77a541ffc59ab495e933dc59ca34979a86295bce734,379c3cd9cfee01a3657d8a79a79f6c9381321542c3976bdc5047e9968b90b63e,exact ranked steps reconstructible from immutable per-pixel caches and full SHA tie rule
R1,0,1,2,0.3641043721105768,0.3641043721105768,0.3503833152694243,0.3503833152694243,0.3503833152694243,"[0.05, 0.1, 0.2, 0.3]",0.32236462598041915,0.29846207934162017,0.7143491002572884,0.9999999999999996,70384,179884,0,0.0,40,101bbc05b7ae0b3a803ff8d1e5634ad356cca464feadac3b9a177d6d920ffdb5,87a0808892b273365f936fb5388af3c2a87c96aeb07171388e52f2ea7dce0f60,exact ranked steps reconstructible from immutable per-pixel caches and full SHA tie rule
R1,0,1,foreground_macro,0.3641043721105768,,0.3501709955398019,0.3501709955398019,0.3501709955398019,"[0.05, 0.1, 0.2, 0.3]",0.35087099798572097,0.2955895499767025,0.728584580990284,0.9999999999999997,251690,655464,0,0.0,40,,,equal rim/cup macro; class-specific common-support bounds and raw curve hashes are reported separately
R2,0,1,overall,0.9999999999859658,0.35607961018413814,0.0023452800835034853,0.053235120636433965,0.014765284186215307,"[0.05, 0.1, 0.2, 0.3]",0.1213604215774271,0.04834752706569838,0.13804168727150484,0.9999999999999968,5898240,5898240,0,0.0,40,d1e71ffee26ad414f93462c3eb97ddfa99f503222f32c6ce2b8a74986d95e1b2,fdcd0af955211a723163a604eecf785bd416fbed7f54b28b7d3322dd1f3a790d,exact ranked steps reconstructible from immutable per-pixel caches and full SHA tie rule
R2,0,1,0,1.0,0.35300555028872554,0.0022526558181845523,0.011035586154427039,0.004840658792268074,"[0.05, 0.1, 0.2, 0.3]",0.10124436273990141,0.01930184953470801,0.058635589326640744,0.9999999999999979,5242776,5242776,0,0.0,40,3534846dd4f76ee0247888f22477b947bf0740d2089993cb35aeb0c8e6a3d967,0d6aadd1f31f1ac86e6f6b195e12eee6b654e444a3a1b3fe5e52f6f66447430b,exact ranked steps reconstructible from immutable per-pixel caches and full SHA tie rule
R2,0,1,1,1.0,0.40500197672424626,0.6561752772209126,0.34995867581017953,0.5583045273296231,"[0.05, 0.1, 0.2, 0.3, 0.4]",0.5076290764833977,0.29271702061178484,0.7428200617232796,0.9999999999999998,475580,475580,0,0.0,40,3db75664da5367d1fc34f87857c2cb1bc81c55119d09f6aeb4f2d61a345ebed1,b2e482222db52593a28c8ff66eeda8f75a6be29e9a6a4607700edb2c548e9fa7,exact ranked steps reconstructible from immutable per-pixel caches and full SHA tie rule
R2,0,1,2,1.0,0.3641043721105768,0.23845936937983558,0.3503833152694243,0.3677892866595612,"[0.05, 0.1, 0.2, 0.3]",0.19510361671424364,0.29846207934162017,0.7143491002572884,0.9999999999999996,179884,179884,0,0.0,40,67b1d0e2e900ef447777e22a094e56cc68db02e7b3cc94064553606a9f32c395,7aef9d3a56160a903963afa86c0bf8bcf3f03a9ac85129c834c5c254b5312ad4,exact ranked steps reconstructible from immutable per-pixel caches and full SHA tie rule
R2,0,1,foreground_macro,1.0,,0.4473173233003741,0.3501709955398019,0.46304690699459217,"[0.05, 0.1, 0.2, 0.3]",0.3513663465988207,0.2955895499767025,0.728584580990284,0.9999999999999997,655464,655464,0,0.0,40,,,equal rim/cup macro; class-specific common-support bounds and raw curve hashes are reported separately
R3,0,1,overall,0.9999999999859658,0.35607961018413814,0.000957265459157076,0.053235120636433965,0.014270518645510244,"[0.05, 0.1, 0.2, 0.3]",0.13969303156696544,0.04834752706569838,0.13804168727150484,0.9999999999999968,5898240,5898240,0,0.0,40,d1e71ffee26ad414f93462c3eb97ddfa99f503222f32c6ce2b8a74986d95e1b2,8afeab3630046cf9a9da25fcb00c0a8057c2797bd8b0e22374832e80641ff03d,exact ranked steps reconstructible from immutable per-pixel caches and full SHA tie rule
R3,0,1,0,1.0,0.35300555028872554,0.0008993161871961092,0.011035586154427039,0.003525248207102182,"[0.05, 0.1, 0.2, 0.3]",0.12345542104634837,0.01930184953470801,0.058635589326640744,0.9999999999999979,5242776,5242776,0,0.0,40,3e02e2b39f39a811b3bb0060630268925d24fb3ee6a4f603cd955febeb8fdb30,dbb89663b51a90e82d4546d321a004c2591a1897874ba31169065dd818b6c417,exact ranked steps reconstructible from immutable per-pixel caches and full SHA tie rule
R3,0,1,1,1.0,0.40500197672424626,0.6834292355113889,0.34995867581017953,0.5701135682091993,"[0.05, 0.1, 0.2, 0.3, 0.4]",0.5190956767524436,0.29271702061178484,0.7428200617232796,0.9999999999999998,475580,475580,0,0.0,40,226fb394901447c50ede72abaaad7f6189f97c21c81a47faf83840fc9cd57dd1,2e09dad26906e48efe28f7b559469cf7a1e263614d4db92526d73a24be540c50,exact ranked steps reconstructible from immutable per-pixel caches and full SHA tie rule
R3,0,1,2,1.0,0.3641043721105768,0.20703517856680256,0.3503833152694243,0.35444167479466315,"[0.05, 0.1, 0.2, 0.3]",0.09184040971908262,0.29846207934162017,0.7143491002572884,0.9999999999999996,179884,179884,0,0.0,40,6147112c66edb5a47b0f53b99eda153ab3ec1fc857f9111a8b5e69c23b052147,db91e9488b9b41eef5105a6b1cde315d9d2de35d469d30cfd54b6150221210fa,exact ranked steps reconstructible from immutable per-pixel caches and full SHA tie rule
R3,0,1,foreground_macro,1.0,,0.4452322070390957,0.3501709955398019,0.46227762150193125,"[0.05, 0.1, 0.2, 0.3]",0.3054680432357631,0.2955895499767025,0.728584580990284,0.9999999999999997,655464,655464,0,0.0,40,,,equal rim/cup macro; class-specific common-support bounds and raw curve hashes are reported separately
R0,0,2,overall,1.0,0.37078911675796855,0.005014507790158461,0.05927577926978622,0.030863853749467294,"[0.05, 0.1, 0.2, 0.3]",0.10028271857206733,0.10028271857206733,0.22808466802720037,1.000000000000004,3686400,3686400,0,0.0,25,be3fa21b7ed4817a005d1838bd123c7496335ecf2d2650f4661c4ed07ce5a42c,bb1ce958b6d408cfde8fdd1d540b7f382e0fe86c12768d6698b8c15afbd9a0f7,exact ranked steps reconstructible from immutable per-pixel caches and full SHA tie rule
R0,0,2,0,1.0,0.36655187954184354,0.004438525099270058,0.00608022581823608,0.02158818266169658,"[0.05, 0.1, 0.2, 0.3]",0.07364651694499352,0.07364651694499352,0.16048645816013374,0.9999999999999997,3362649,3362649,0,0.0,25,b610b6e11578e58deb959cbb633ab605e0fe3e8858fcd2c01f4dd8248f73b71b,f611b51805292cad9afa1ef0759710676b4d48cc999861a529845cce83928bb6,exact ranked steps reconstructible from immutable per-pixel caches and full SHA tie rule
R0,0,2,1,1.0,0.4207239801067227,0.7446134832065753,0.6816296209599146,0.6819266313553084,"[0.05, 0.1, 0.2, 0.3, 0.4]",0.4160104554726589,0.4160104554726589,1.0193062400139274,0.9999999999999997,237268,237268,0,0.0,25,35bc771ee6f3d5d74f47ed83d2e296d6525a9ded5773914d0f5be593fb6d02aa,57af87cb7c0062d62ed1273dffc8759ddeed0f744225d99e8d6694955e20496f,exact ranked steps reconstructible from immutable per-pixel caches and full SHA tie rule
R0,0,2,2,1.0,0.32618961978185584,0.4661448592747831,0.00772412936863485,0.37475850168864755,"[0.05, 0.1, 0.2, 0.3]",0.14158520929196328,0.14158520929196328,0.5027424862423681,1.0000000000000004,86483,86483,0,0.0,25,f9ed75be9408ef0d3bf8efa8a14e4984be7340869a523cee918afb400e350cce,8175c705dd89d5004b807bd114f552141a7290edb597e4a616d3b8e9aa06d6fe,exact ranked steps reconstructible from immutable per-pixel caches and full SHA tie rule
R0,0,2,foreground_macro,1.0,,0.6053791712406792,0.34467687516427475,0.528342566521978,"[0.05, 0.1, 0.2, 0.3]",0.2787978323823111,0.2787978323823111,0.7610243631281477,1.0,323751,323751,0,0.0,25,,,equal rim/cup macro; class-specific common-support bounds and raw curve hashes are reported separately
R1,0,2,overall,0.37078911675796855,0.37078911675796855,0.05927577926978622,0.05927577926978622,0.05927577926978622,"[0.05, 0.1, 0.2, 0.3]",0.5410064019097206,0.10028271857206733,0.22808466802720037,1.000000000000004,1366877,3686400,0,0.0,25,a83c2411a752c58ceed92ca0c85781360f62056c7971e0a250bf1b00828f471e,b12ccf11920847bbab8494babd9edad089ae7636ac084e8b48defec932feec68,exact ranked steps reconstructible from immutable per-pixel caches and full SHA tie rule
R1,0,2,0,0.36655187954184354,0.36655187954184354,0.00608022581823608,0.00608022581823608,0.00608022581823608,"[0.05, 0.1, 0.2, 0.3]",0.5483889720143187,0.07364651694499352,0.16048645816013374,0.9999999999999997,1222611,3362649,0,0.0,25,c5bc88c3c08e53264be0a8aff742f92b8379afd2e900267462976f2916102b7d,48db9acf71b9f050c8ee8f4e5b8af2f5be8ea0defa5be893093795ba62ff78c3,exact ranked steps reconstructible from immutable per-pixel caches and full SHA tie rule
R1,0,2,1,0.4207239801067227,0.4207239801067227,0.6816296209599146,0.6816296209599146,0.6816296209599146,"[0.05, 0.1, 0.2, 0.3, 0.4]",0.5099770292815713,0.4160104554726589,1.0193062400139274,0.9999999999999997,118511,237268,0,0.0,25,92332f71c96e868832404fc1a4fe09b31b09d7dca43f15ea41629188241b4d8f,c5de539ab714ccc9410c0c9a1c7d717a216d89a109dae51f493a22a757e8297a,exact ranked steps reconstructible from immutable per-pixel caches and full SHA tie rule
R1,0,2,2,0.32618961978185584,0.32618961978185584,0.00772412936863485,0.00772412936863485,0.00772412936863485,"[0.05, 0.1, 0.2, 0.3]",0.35299237554422197,0.14158520929196328,0.5027424862423681,1.0000000000000004,25755,86483,0,0.0,25,9c197b4a70f1ed3dbe60095ccb2aeb281ea0adab97679c5c0863872ce1ec59fe,f39ad66f5f5182e9ab6c41554eabead16986965f19a4c2b97c6db783cba15a61,exact ranked steps reconstructible from immutable per-pixel caches and full SHA tie rule
R1,0,2,foreground_macro,0.32618961978185584,,0.34467687516427475,0.34467687516427475,0.34467687516427475,"[0.05, 0.1, 0.2, 0.3]",0.4314847024128966,0.2787978323823111,0.7610243631281477,1.0,144266,323751,0,0.0,25,,,equal rim/cup macro; class-specific common-support bounds and raw curve hashes are reported separately
R2,0,2,overall,1.0,0.37078911675796855,0.0011095713392673603,0.05927577926978622,0.016424768557713628,"[0.05, 0.1, 0.2, 0.3]",0.14306726543951453,0.10028271857206733,0.22808466802720037,1.000000000000004,3686400,3686400,0,0.0,25,be3fa21b7ed4817a005d1838bd123c7496335ecf2d2650f4661c4ed07ce5a42c,77374b4cd5abae1c2785b5780c30cedbee4306d31468b48fedd1a714d25dfe8c,exact ranked steps reconstructible from immutable per-pixel caches and full SHA tie rule
R2,0,2,0,1.0,0.36655187954184354,0.0009378553281380888,0.00608022581823608,0.009026631951365145,"[0.05, 0.1, 0.2, 0.3]",0.12529462112125062,0.07364651694499352,0.16048645816013374,0.9999999999999997,3362649,3362649,0,0.0,25,c0951c693affdb8876e8464eeeb1e9cd945e2d5918cd68634f7fb3c63885884a,b9e4910525747f4881f7cdb731221fbf21d5f4e0a3e3f92a2372c7cb3cd2ca46,exact ranked steps reconstructible from immutable per-pixel caches and full SHA tie rule
R2,0,2,1,1.0,0.4207239801067227,0.44339552514942326,0.6816296209599146,0.523116913695362,"[0.05, 0.1, 0.2, 0.3, 0.4]",0.3139910659709649,0.4160104554726589,1.0193062400139274,0.9999999999999997,237268,237268,0,0.0,25,220552ff0c22f392f5d5272a1b58b0b0207014101348db051ec90208a83143a9,d8633143ee81d7c761db3a1dd2a178af531c145b05dc71d97cfb60b68450d627,exact ranked steps reconstructible from immutable per-pixel caches and full SHA tie rule
R2,0,2,2,1.0,0.32618961978185584,0.01768965857732621,0.00772412936863485,0.08164030857738351,"[0.05, 0.1, 0.2, 0.3]",0.16877209076660082,0.14158520929196328,0.5027424862423681,1.0000000000000004,86483,86483,0,0.0,25,4e192fd402123cd307ee86a5a8c0f41751f2955ab05fdf3ab7434191fc8a8797,cc1a316cc38339d851302300a5f377bdf336ae07d61da03e8ce5d495855041b0,exact ranked steps reconstructible from immutable per-pixel caches and full SHA tie rule
R2,0,2,foreground_macro,1.0,,0.23054259186337472,0.34467687516427475,0.3023786111363727,"[0.05, 0.1, 0.2, 0.3]",0.24138157836878285,0.2787978323823111,0.7610243631281477,1.0,323751,323751,0,0.0,25,,,equal rim/cup macro; class-specific common-support bounds and raw curve hashes are reported separately
R3,0,2,overall,1.0,0.37078911675796855,0.0010524290779202773,0.05927577926978622,0.016237077119782152,"[0.05, 0.1, 0.2, 0.3]",0.1464762972561485,0.10028271857206733,0.22808466802720037,1.000000000000004,3686400,3686400,0,0.0,25,be3fa21b7ed4817a005d1838bd123c7496335ecf2d2650f4661c4ed07ce5a42c,ea46bc90640a23a032153a32ea682f9ea6432ea8a46ddd6c805743ac05d65c18,exact ranked steps reconstructible from immutable per-pixel caches and full SHA tie rule
R3,0,2,0,1.0,0.36655187954184354,0.0008895417971412952,0.00608022581823608,0.008896794037934962,"[0.05, 0.1, 0.2, 0.3]",0.12799758392426816,0.07364651694499352,0.16048645816013374,0.9999999999999997,3362649,3362649,0,0.0,25,f9ca99695f6189efc1bd1a0bfe97eb9b8030c3ba2e34c46ecf3b8438d1aac518,e1a2baba99daeaf22248a0899b5c2e88ef7a3ade5c8135f4ff02f3d243899272,exact ranked steps reconstructible from immutable per-pixel caches and full SHA tie rule
R3,0,2,1,1.0,0.4207239801067227,0.4396598598594523,0.6816296209599146,0.5187952366648151,"[0.05, 0.1, 0.2, 0.3, 0.4]",0.31964734626205443,0.4160104554726589,1.0193062400139274,0.9999999999999997,237268,237268,0,0.0,25,eeb15481a208ba7c07239567b05a85bd1452d2a8fcb41fd5b9ff1afb9c7de752,895dac4219e6e95ddbdedce077b5083b930166d23d290859871b41385646c6ed,exact ranked steps reconstructible from immutable per-pixel caches and full SHA tie rule
R3,0,2,2,1.0,0.32618961978185584,0.014009911035329267,0.00772412936863485,0.07902198844982859,"[0.05, 0.1, 0.2, 0.3]",0.19876556785824337,0.14158520929196328,0.5027424862423681,1.0000000000000004,86483,86483,0,0.0,25,75172875e4cd29d7bca4d9c06019991ba2beece77ff7e3db00f8ee00095320b2,8ca031d9be0e94c4feee7460c25c512b4e88436b6a7ec92096dbe155a2896692,exact ranked steps reconstructible from immutable per-pixel caches and full SHA tie rule
R3,0,2,foreground_macro,1.0,,0.22683488544739078,0.34467687516427475,0.2989086125573218,"[0.05, 0.1, 0.2, 0.3]",0.2592064570601489,0.2787978323823111,0.7610243631281477,1.0,323751,323751,0,0.0,25,,,equal rim/cup macro; class-specific common-support bounds and raw curve hashes are reported separately
R0,1,0,overall,0.9999999997552335,0.37878892683398846,0.01571911326056724,0.04570665264746764,0.02781384896452673,"[0.05, 0.1, 0.2, 0.3]",0.05822286109166243,0.05822286109166243,0.1575069820534092,0.9999999999999684,14745600,14745600,2,1.3563368055555556e-07,100,5774ed8874f968377d2431020f35100ea922d2522cda6d9d3b06a19ddb28bf88,8cecbb486968a0bc17cc88560be1381f3b949f72f298a9e51039443c1c72bfd9,exact ranked steps reconstructible from immutable per-pixel caches and full SHA tie rule
