seed,stage_index,case_id,class_id,pixels,active_pixels,null_pixels,target_active_count,selected_active_count,R1_mass,MMPR_mass,mass_difference,R1_null_mass,MMPR_null_mass,newly_selected,deselected,tied_score_rows,tied_score_groups,cutoff_score,cutoff_tie_rows,hash_collisions,stratum_mask_sha256,GT_received_by_builder,candidate
2,0,REFUGE_train_n0025,0,136394,136394,0,35884,35884,35884,35884,0,0,0,8486,8486,38318,1540,0.99997878074646,10,0,0676137d0b207b730396bea8639ac22b40757e97ea483f7c15bf1fb69961a1b1,False,Q1
2,0,REFUGE_train_n0025,1,6731,6731,0,117,117,117,117,0,0,0,117,117,0,0,0.9992888679584556,1,0,1e41ebfa57a137ff4da8aa3c110edd2c0b1b76a511399a9498b78d67b8f3b49c,False,Q1
2,0,REFUGE_train_n0025,2,4331,4331,0,316,316,316,316,0,0,0,316,316,0,0,0.9908743939962705,1,0,a0b80a82e8706e3481c5b91662661f564c733f06d69ffb6f0ba1be7cf02f66e7,False,Q1
2,0,REFUGE_train_n0025,0,136394,136394,0,35884,35884,35884,35884,0,0,0,8486,8486,38318,1540,0.99997878074646,10,0,0676137d0b207b730396bea8639ac22b40757e97ea483f7c15bf1fb69961a1b1,False,Q2
2,0,REFUGE_train_n0025,1,6731,6731,0,117,117,117,117,0,0,0,117,117,0,0,0.9992888679584556,1,0,1e41ebfa57a137ff4da8aa3c110edd2c0b1b76a511399a9498b78d67b8f3b49c,False,Q2
2,0,REFUGE_train_n0025,2,4331,4331,0,316,316,316,316,0,0,0,316,316,0,0,0.9908743939962705,1,0,a0b80a82e8706e3481c5b91662661f564c733f06d69ffb6f0ba1be7cf02f66e7,False,Q2
2,0,REFUGE_train_n0027,0,134222,134222,0,34731,34731,34731,34731,0,0,0,5501,5501,36711,1688,0.9999586343765259,6,0,a70bc8f6012908ca094d76d190275912633c74a4d0a8a3301464c4f8fedd3c77,False,Q1
2,0,REFUGE_train_n0027,1,5181,5181,0,50,50,50,50,0,0,0,50,50,2,1,0.9998000263386694,1,0,69b3d132b5d87df5cb686185c2033897cb32c7dc442d4119d02a4f68c3318762,False,Q1
2,0,REFUGE_train_n0027,2,8053,8053,0,1519,1519,1519,1519,0,0,0,1090,1090,0,0,0.9899898304010883,1,0,2e6e6f41e705b155da90f87b32d1afdd7a63e453896e37c9399213f61d5424c5,False,Q1
2,0,REFUGE_train_n0027,0,134222,134222,0,34731,34731,34731,34731,0,0,0,5501,5501,36711,1688,0.9999586343765259,6,0,a70bc8f6012908ca094d76d190275912633c74a4d0a8a3301464c4f8fedd3c77,False,Q2
2,0,REFUGE_train_n0027,1,5181,5181,0,50,50,50,50,0,0,0,50,50,2,1,0.9998000263386694,1,0,69b3d132b5d87df5cb686185c2033897cb32c7dc442d4119d02a4f68c3318762,False,Q2
2,0,REFUGE_train_n0027,2,8053,8053,0,1519,1519,1519,1519,0,0,0,1090,1090,0,0,0.9899898304010883,1,0,2e6e6f41e705b155da90f87b32d1afdd7a63e453896e37c9399213f61d5424c5,False,Q2
2,0,REFUGE_train_n0030,0,131110,131110,0,32388,32388,32388,32388,0,0,0,12720,12720,21509,1782,0.9989575370950489,1,0,6367b56bd4e7e215493bda8766e76115dbd477fdb90b9833a9817df24f957ac9,False,Q1
2,0,REFUGE_train_n0030,1,11618,11618,0,154,154,154,154,0,0,0,154,154,12,6,0.9999420463090702,1,0,1d1a38ce787f4a5a853fbbdef79566ce1c459923a20c73273f4e11046a19e2c5,False,Q1
2,0,REFUGE_train_n0030,2,4728,4728,0,271,271,271,271,0,0,0,269,269,0,0,0.9890038215041997,1,0,8814d6d0325075926855f358dadfe55d583c0cb9c86f8620dbf32e78cafc308f,False,Q1
2,0,REFUGE_train_n0030,0,131110,131110,0,32388,32388,32388,32388,0,0,0,12720,12720,21509,1782,0.9989575370950489,1,0,6367b56bd4e7e215493bda8766e76115dbd477fdb90b9833a9817df24f957ac9,False,Q2
2,0,REFUGE_train_n0030,1,11618,11618,0,154,154,154,154,0,0,0,154,154,12,6,0.9999420463090702,1,0,1d1a38ce787f4a5a853fbbdef79566ce1c459923a20c73273f4e11046a19e2c5,False,Q2
2,0,REFUGE_train_n0030,2,4728,4728,0,271,271,271,271,0,0,0,269,269,0,0,0.9890038215041997,1,0,8814d6d0325075926855f358dadfe55d583c0cb9c86f8620dbf32e78cafc308f,False,Q2
2,0,REFUGE_train_n0033,0,97547,97547,0,26001,26001,26001,26001,0,0,0,5282,5282,20961,4730,0.9985015392303467,1,0,a9aa10a4ea9f97acde89986bab5d69a5e795157dfc38aebe312ba38d2717eddc,False,Q1
2,0,REFUGE_train_n0033,1,14335,14335,0,167,167,167,167,0,0,0,167,167,2,1,0.9995998213425782,1,0,3d9bc84c6269a570e5c43d621583c0d04b79a72fb7f6759a788d017cb872e285,False,Q1
2,0,REFUGE_train_n0033,2,35574,35574,0,828,828,828,828,0,0,0,596,596,0,0,0.9852466546229843,1,0,9547d0fabeec0632f9410199f9ab5366125100b77f4cbc944fcecbc4e34d441f,False,Q1
2,0,REFUGE_train_n0033,0,97547,97547,0,26001,26001,26001,26001,0,0,0,5282,5282,20961,4730,0.9985015392303467,1,0,a9aa10a4ea9f97acde89986bab5d69a5e795157dfc38aebe312ba38d2717eddc,False,Q2
2,0,REFUGE_train_n0033,1,14335,14335,0,167,167,167,167,0,0,0,167,167,2,1,0.9995998213425782,1,0,3d9bc84c6269a570e5c43d621583c0d04b79a72fb7f6759a788d017cb872e285,False,Q2
2,0,REFUGE_train_n0033,2,35574,35574,0,828,828,828,828,0,0,0,596,596,0,0,0.9852466546229843,1,0,9547d0fabeec0632f9410199f9ab5366125100b77f4cbc944fcecbc4e34d441f,False,Q2
2,0,REFUGE_train_n0038,0,132967,132966,1,35562,35562,35562,35562,0,0,0,15862,15862,34366,7415,0.9993600249290466,2,0,75fdda8c3267d5f129203bc0e3c404f5891b9d5f6657134fa8a61634bf3c0653,False,Q1
2,0,REFUGE_train_n0038,1,8104,8104,0,296,296,296,296,0,0,0,296,296,6,3,0.9998628043579427,1,0,bc42c7232c3d1b66c40e1bc5a2167551a439912195a39739a71b3fb9234f7be3,False,Q1
2,0,REFUGE_train_n0038,2,6385,6385,0,791,791,791,791,0,0,0,521,521,0,0,0.9687346845487571,1,0,97f6b93f0c7d07cca1633c25b7d8512d2bf9817f5eb342e28c6487cd3673baf4,False,Q1
2,0,REFUGE_train_n0038,0,132967,132966,1,35562,35562,35562,35562,0,0,0,15862,15862,34366,7415,0.9993600249290466,2,0,75fdda8c3267d5f129203bc0e3c404f5891b9d5f6657134fa8a61634bf3c0653,False,Q2
2,0,REFUGE_train_n0038,1,8104,8104,0,296,296,296,296,0,0,0,296,296,6,3,0.9998628043579427,1,0,bc42c7232c3d1b66c40e1bc5a2167551a439912195a39739a71b3fb9234f7be3,False,Q2
2,0,REFUGE_train_n0038,2,6385,6385,0,791,791,791,791,0,0,0,521,521,0,0,0.9687346845487571,1,0,97f6b93f0c7d07cca1633c25b7d8512d2bf9817f5eb342e28c6487cd3673baf4,False,Q2
2,0,REFUGE_train_n0039,0,131264,131264,0,38760,38760,38760,38760,0,0,0,14002,14002,30753,3619,0.9995998740196228,3,0,fff0f9c8b894032fba96c0c56f5afd0ae77e34f8d11073c79992f8effa27694b,False,Q1
2,0,REFUGE_train_n0039,1,13141,13141,0,472,472,472,472,0,0,0,472,472,0,0,0.9996131062507629,1,0,0b31879ce507864dcd63ee56d59002efa427d40d81bd398e5efcd27f525e75f1,False,Q1
2,0,REFUGE_train_n0039,2,3051,3051,0,115,115,115,115,0,0,0,115,115,0,0,0.9952056470608055,1,0,0a3fecbce69f3cc0f48e2464c61d50adaeeafe78a3df091e0d561eacccbd5dfb,False,Q1
2,0,REFUGE_train_n0039,0,131264,131264,0,38760,38760,38760,38760,0,0,0,14002,14002,30753,3619,0.9995998740196228,3,0,fff0f9c8b894032fba96c0c56f5afd0ae77e34f8d11073c79992f8effa27694b,False,Q2
2,0,REFUGE_train_n0039,1,13141,13141,0,472,472,472,472,0,0,0,472,472,0,0,0.9996131062507629,1,0,0b31879ce507864dcd63ee56d59002efa427d40d81bd398e5efcd27f525e75f1,False,Q2
2,0,REFUGE_train_n0039,2,3051,3051,0,115,115,115,115,0,0,0,115,115,0,0,0.9952056470608055,1,0,0a3fecbce69f3cc0f48e2464c61d50adaeeafe78a3df091e0d561eacccbd5dfb,False,Q2
2,0,REFUGE_train_n0041,0,136772,136772,0,30778,30778,30778,30778,0,0,0,12784,12784,33516,4025,0.9998893737792969,4,0,4c4e0091ab492f8b423bbd3723f37a18487f1f3b46fc53173c26b80b7ef19af3,False,Q1
2,0,REFUGE_train_n0041,1,8128,8128,0,116,116,116,116,0,0,0,116,116,0,0,0.9993690813312773,1,0,76c699aa69b158a9add913621c50860c9ab534954f2e639c1e73ee3514a45485,False,Q1
2,0,REFUGE_train_n0041,2,2556,2556,0,188,188,188,188,0,0,0,184,184,0,0,0.9504043263143194,1,0,bdf19e0c4532d9cef87967dc0bfe199683cbe57e240702eff2ebe2927051d63c,False,Q1
2,0,REFUGE_train_n0041,0,136772,136772,0,30778,30778,30778,30778,0,0,0,12784,12784,33516,4025,0.9998893737792969,4,0,4c4e0091ab492f8b423bbd3723f37a18487f1f3b46fc53173c26b80b7ef19af3,False,Q2
2,0,REFUGE_train_n0041,1,8128,8128,0,116,116,116,116,0,0,0,116,116,0,0,0.9993690813312773,1,0,76c699aa69b158a9add913621c50860c9ab534954f2e639c1e73ee3514a45485,False,Q2
2,0,REFUGE_train_n0041,2,2556,2556,0,188,188,188,188,0,0,0,184,184,0,0,0.9504043263143194,1,0,bdf19e0c4532d9cef87967dc0bfe199683cbe57e240702eff2ebe2927051d63c,False,Q2
2,0,REFUGE_train_n0044,0,128943,128943,0,33950,33950,33950,33950,0,0,0,12228,12228,35947,5387,0.9996300935745239,4,0,e6e73db1b309c9cc7cdcd17d385a0085cb9659152c4e21449c09095678a0089f,False,Q1
2,0,REFUGE_train_n0044,1,13010,13010,0,536,536,536,536,0,0,0,536,536,12,6,0.9998522996818696,1,0,339dd2ddf000ffd4409e16768943fb9f0a7d0b0bfa26f65f8f88f61858c8a821,False,Q1
2,0,REFUGE_train_n0044,2,5503,5503,0,565,565,565,565,0,0,0,494,494,0,0,0.9769738435624129,1,0,aa9f5ad1ccc824fb3f777af90e83ab1a72c0f0ef48804c1395f189c47ea0871e,False,Q1
2,0,REFUGE_train_n0044,0,128943,128943,0,33950,33950,33950,33950,0,0,0,12228,12228,35947,5387,0.9996300935745239,4,0,e6e73db1b309c9cc7cdcd17d385a0085cb9659152c4e21449c09095678a0089f,False,Q2
2,0,REFUGE_train_n0044,1,13010,13010,0,536,536,536,536,0,0,0,536,536,12,6,0.9998522996818696,1,0,339dd2ddf000ffd4409e16768943fb9f0a7d0b0bfa26f65f8f88f61858c8a821,False,Q2
2,0,REFUGE_train_n0044,2,5503,5503,0,565,565,565,565,0,0,0,494,494,0,0,0.9769738435624129,1,0,aa9f5ad1ccc824fb3f777af90e83ab1a72c0f0ef48804c1395f189c47ea0871e,False,Q2
2,0,REFUGE_train_n0053,0,140510,140510,0,35903,35903,35903,35903,0,0,0,6414,6414,36048,1190,0.9999818801879883,6,0,0430174cb0c736f1b872e18c266246b8b30e86f11ba465ff71be5c71a64a9e7d,False,Q1
2,0,REFUGE_train_n0053,1,4413,4413,0,14,14,14,14,0,0,0,14,14,0,0,0.9999037000976907,1,0,b613cd9cb0067bea0814246183a3de0b4e4ed3473807a846811e69fbab9dd37b,False,Q1
2,0,REFUGE_train_n0053,2,2533,2533,0,167,167,167,167,0,0,0,149,149,0,0,0.9505477623305006,1,0,41550165a8c2c429ed1c39cecc37c6533a165d5df5381a5dc1680142077e45b3,False,Q1
2,0,REFUGE_train_n0053,0,140510,140510,0,35903,35903,35903,35903,0,0,0,6414,6414,36048,1190,0.9999818801879883,6,0,0430174cb0c736f1b872e18c266246b8b30e86f11ba465ff71be5c71a64a9e7d,False,Q2
2,0,REFUGE_train_n0053,1,4413,4413,0,14,14,14,14,0,0,0,14,14,0,0,0.9999037000976907,1,0,b613cd9cb0067bea0814246183a3de0b4e4ed3473807a846811e69fbab9dd37b,False,Q2
2,0,REFUGE_train_n0053,2,2533,2533,0,167,167,167,167,0,0,0,149,149,0,0,0.9505477623305006,1,0,41550165a8c2c429ed1c39cecc37c6533a165d5df5381a5dc1680142077e45b3,False,Q2
2,0,REFUGE_train_n0061,0,130788,130788,0,39328,39328,39328,39328,0,0,0,8333,8333,45935,1152,0.9999933242797852,77,0,5db55d0ce79065ab8f656c06cba76e09cfac6cebcaa750464399bc498a831652,False,Q1
2,0,REFUGE_train_n0061,1,12826,12826,0,18,18,18,18,0,0,0,18,18,8,4,0.9999838452656771,1,0,3cb1996e046bfba38e2c33c4b9f27dfb4145b3fdb9669206d6b1aaaf38c2cdf8,False,Q1
2,0,REFUGE_train_n0061,2,3842,3842,0,220,220,220,220,0,0,0,219,219,0,0,0.9978284324050577,1,0,399b8ee48a1ee8d646575f1df74066402929b36bb8f9cbd105f050f763e58561,False,Q1
2,0,REFUGE_train_n0061,0,130788,130788,0,39328,39328,39328,39328,0,0,0,8333,8333,45935,1152,0.9999933242797852,77,0,5db55d0ce79065ab8f656c06cba76e09cfac6cebcaa750464399bc498a831652,False,Q2
2,0,REFUGE_train_n0061,1,12826,12826,0,18,18,18,18,0,0,0,18,18,8,4,0.9999838452656771,1,0,3cb1996e046bfba38e2c33c4b9f27dfb4145b3fdb9669206d6b1aaaf38c2cdf8,False,Q2
2,0,REFUGE_train_n0061,2,3842,3842,0,220,220,220,220,0,0,0,219,219,0,0,0.9978284324050577,1,0,399b8ee48a1ee8d646575f1df74066402929b36bb8f9cbd105f050f763e58561,False,Q2
2,0,REFUGE_train_n0063,0,135266,135266,0,22535,22535,22535,22535,0,0,0,5296,5296,22622,1955,0.999889612197876,8,0,7cfeb33fb1027f4ab89de1ddf095332e1b6e979a6b2620fdf3094ac64f24fc02,False,Q1
2,0,REFUGE_train_n0063,1,11309,11309,0,86,86,86,86,0,0,0,86,86,0,0,0.999808131001841,1,0,baab3ec01a9baa72edd4ecb533bf1d3ac3a240714d8d1293c5dd88a1161b7af8,False,Q1
2,0,REFUGE_train_n0063,2,881,881,0,10,10,10,10,0,0,0,10,10,0,0,0.937450573243391,1,0,b97c92077d48e6de384025465d2491b561ba878c6a85f49d49c39c7436b45792,False,Q1
2,0,REFUGE_train_n0063,0,135266,135266,0,22535,22535,22535,22535,0,0,0,5296,5296,22622,1955,0.999889612197876,8,0,7cfeb33fb1027f4ab89de1ddf095332e1b6e979a6b2620fdf3094ac64f24fc02,False,Q2
2,0,REFUGE_train_n0063,1,11309,11309,0,86,86,86,86,0,0,0,86,86,0,0,0.999808131001841,1,0,baab3ec01a9baa72edd4ecb533bf1d3ac3a240714d8d1293c5dd88a1161b7af8,False,Q2
2,0,REFUGE_train_n0063,2,881,881,0,10,10,10,10,0,0,0,10,10,0,0,0.937450573243391,1,0,b97c92077d48e6de384025465d2491b561ba878c6a85f49d49c39c7436b45792,False,Q2
2,0,REFUGE_train_n0065,0,143089,143088,1,38512,38512,38512,38512,0,0,0,19755,19755,48822,4340,0.9999572038650513,40,0,375e1b7bb938bf79417de997242f65773d3d7775b3f6fcec8ea13d0c69c0dbdf,False,Q1
2,0,REFUGE_train_n0065,1,4287,4287,0,42,42,42,42,0,0,0,42,42,2,1,0.9996597779975899,1,0,b739fb9849ffcc8a8419dba1f0ea27b13daf5a24e6c6e253492dffa599cefcba,False,Q1
2,0,REFUGE_train_n0065,2,80,80,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,20dd5ce06557fb41e8b1277fff7ffcb8217c176d38c77a69e2bd9c562665e270,False,Q1
2,0,REFUGE_train_n0065,0,143089,143088,1,38512,38512,38512,38512,0,0,0,19755,19755,48822,4340,0.9999572038650513,40,0,375e1b7bb938bf79417de997242f65773d3d7775b3f6fcec8ea13d0c69c0dbdf,False,Q2
2,0,REFUGE_train_n0065,1,4287,4287,0,42,42,42,42,0,0,0,42,42,2,1,0.9996597779975899,1,0,b739fb9849ffcc8a8419dba1f0ea27b13daf5a24e6c6e253492dffa599cefcba,False,Q2
2,0,REFUGE_train_n0065,2,80,80,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,20dd5ce06557fb41e8b1277fff7ffcb8217c176d38c77a69e2bd9c562665e270,False,Q2
2,0,REFUGE_train_n0080,0,134076,134067,9,35958,35958,35958,35958,0,0,0,17654,17654,25788,6809,0.9990964375062764,1,0,e8d870714b2f50625141beee64f428ee48a6798743758e74a99fdef0cfc4882f,False,Q1
2,0,REFUGE_train_n0080,1,6551,6551,0,164,164,164,164,0,0,0,164,164,0,0,0.9998193383213222,1,0,6dc24fbfa0cf18172b2b410f6d54fcac856249b34e99d42f267fe83286a39449,False,Q1
2,0,REFUGE_train_n0080,2,6829,6829,0,673,673,673,673,0,0,0,599,599,0,0,0.9957278927195536,1,0,75a0c360051a724f65a24fade184b1292baa0702cb1e96ae99921b0a03d9c6d1,False,Q1
2,0,REFUGE_train_n0080,0,134076,134067,9,35958,35958,35958,35958,0,0,0,17654,17654,25788,6809,0.9990964375062764,1,0,e8d870714b2f50625141beee64f428ee48a6798743758e74a99fdef0cfc4882f,False,Q2
2,0,REFUGE_train_n0080,1,6551,6551,0,164,164,164,164,0,0,0,164,164,0,0,0.9998193383213222,1,0,6dc24fbfa0cf18172b2b410f6d54fcac856249b34e99d42f267fe83286a39449,False,Q2
2,0,REFUGE_train_n0080,2,6829,6829,0,673,673,673,673,0,0,0,599,599,0,0,0.9957278927195536,1,0,75a0c360051a724f65a24fade184b1292baa0702cb1e96ae99921b0a03d9c6d1,False,Q2
2,0,REFUGE_train_n0086,0,127627,127627,0,34313,34313,34313,34313,0,0,0,8167,8167,43714,1214,0.9999902248382568,140,0,95096d9ba2a2ca4855614fe0ef804dc3745eebcbe86cbe505b5d2f7c8019ee81,False,Q1
2,0,REFUGE_train_n0086,1,15498,15498,0,630,630,630,630,0,0,0,630,630,24,12,0.9999563694000244,1,0,710654d76575f0be98358287adeb8668bfdd11cc0cf70b29f596f94ea2f7137b,False,Q1
2,0,REFUGE_train_n0086,2,4331,4331,0,600,600,600,600,0,0,0,374,374,0,0,0.9632230718219583,1,0,f068e32bfe2523556e82704fe767073a7b1c07bb578b34632985979c6d065680,False,Q1
2,0,REFUGE_train_n0086,0,127627,127627,0,34313,34313,34313,34313,0,0,0,8167,8167,43714,1214,0.9999902248382568,140,0,95096d9ba2a2ca4855614fe0ef804dc3745eebcbe86cbe505b5d2f7c8019ee81,False,Q2
2,0,REFUGE_train_n0086,1,15498,15498,0,630,630,630,630,0,0,0,630,630,24,12,0.9999563694000244,1,0,710654d76575f0be98358287adeb8668bfdd11cc0cf70b29f596f94ea2f7137b,False,Q2
2,0,REFUGE_train_n0086,2,4331,4331,0,600,600,600,600,0,0,0,374,374,0,0,0.9632230718219583,1,0,f068e32bfe2523556e82704fe767073a7b1c07bb578b34632985979c6d065680,False,Q2
2,0,REFUGE_train_n0091,0,114031,114031,0,40342,40342,40342,40342,0,0,0,11863,11863,34009,1579,0.9999099299082072,1,0,d826b11608b863c96ef89099f2e5c3389fddb0cf75c40aa74f083e956b33437a,False,Q1
2,0,REFUGE_train_n0091,1,30171,30171,0,66,66,66,66,0,0,0,66,66,15,7,0.9999643564224243,1,0,40695df32de68cf1cd6bdab9d77179151367d9fb079670fbeb8b9f09c01f42c1,False,Q1
2,0,REFUGE_train_n0091,2,3254,3254,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1c0429b0099a2dc0d35c92a834e27d255e272a31329e5c51c9bf858a543b3234,False,Q1
2,0,REFUGE_train_n0091,0,114031,114031,0,40342,40342,40342,40342,0,0,0,11863,11863,34009,1579,0.9999099299082072,1,0,d826b11608b863c96ef89099f2e5c3389fddb0cf75c40aa74f083e956b33437a,False,Q2
2,0,REFUGE_train_n0091,1,30171,30171,0,66,66,66,66,0,0,0,66,66,15,7,0.9999643564224243,1,0,40695df32de68cf1cd6bdab9d77179151367d9fb079670fbeb8b9f09c01f42c1,False,Q2
2,0,REFUGE_train_n0091,2,3254,3254,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1c0429b0099a2dc0d35c92a834e27d255e272a31329e5c51c9bf858a543b3234,False,Q2
2,0,REFUGE_train_n0094,0,106568,106568,0,46451,46451,46451,46451,0,0,0,8189,8189,43398,2661,0.9995387671360296,1,0,1b409624f4c7124370491f69ad24b3362b68651362ae69396a970325489c2144,False,Q1
2,0,REFUGE_train_n0094,1,23190,23190,0,136,136,136,136,0,0,0,136,136,70,34,0.9999698610233706,1,0,e511a6424b36ca4c551a3d28c1c837c0215cb737c568447d489bc003e7b1cb3e,False,Q1
2,0,REFUGE_train_n0094,2,17698,17698,0,811,811,811,811,0,0,0,619,619,0,0,0.988873799191095,1,0,5b308ddd7c09325fa1724cd92f6eae70ec288ede771fb2eaa467f70107ee8dee,False,Q1
2,0,REFUGE_train_n0094,0,106568,106568,0,46451,46451,46451,46451,0,0,0,8189,8189,43398,2661,0.9995387671360296,1,0,1b409624f4c7124370491f69ad24b3362b68651362ae69396a970325489c2144,False,Q2
2,0,REFUGE_train_n0094,1,23190,23190,0,136,136,136,136,0,0,0,136,136,70,34,0.9999698610233706,1,0,e511a6424b36ca4c551a3d28c1c837c0215cb737c568447d489bc003e7b1cb3e,False,Q2
2,0,REFUGE_train_n0094,2,17698,17698,0,811,811,811,811,0,0,0,619,619,0,0,0.988873799191095,1,0,5b308ddd7c09325fa1724cd92f6eae70ec288ede771fb2eaa467f70107ee8dee,False,Q2
2,0,REFUGE_train_n0100,0,118373,118373,0,31925,31925,31925,31925,0,0,0,10783,10783,29588,2742,0.9998644891875129,1,0,ea077fe375086651197e488c57688e48d35672375d60beeaa6bcf6ab16ddcdf3,False,Q1
2,0,REFUGE_train_n0100,1,15987,15987,0,202,202,202,202,0,0,0,202,202,10,5,0.9999611725231861,1,0,a4f85819205bb09b5e23dbb761c5b1f8c5d6130e830a82409e2e7ed973a41213,False,Q1
2,0,REFUGE_train_n0100,2,13096,13096,0,1168,1168,1168,1168,0,0,0,775,775,0,0,0.9964002370833444,1,0,2726cba4a332e205e2c67dfbf1b2800f9224174e43293a6bb733c2310ea2b1dc,False,Q1
2,0,REFUGE_train_n0100,0,118373,118373,0,31925,31925,31925,31925,0,0,0,10783,10783,29588,2742,0.9998644891875129,1,0,ea077fe375086651197e488c57688e48d35672375d60beeaa6bcf6ab16ddcdf3,False,Q2
2,0,REFUGE_train_n0100,1,15987,15987,0,202,202,202,202,0,0,0,202,202,10,5,0.9999611725231861,1,0,a4f85819205bb09b5e23dbb761c5b1f8c5d6130e830a82409e2e7ed973a41213,False,Q2
2,0,REFUGE_train_n0100,2,13096,13096,0,1168,1168,1168,1168,0,0,0,775,775,0,0,0.9964002370833444,1,0,2726cba4a332e205e2c67dfbf1b2800f9224174e43293a6bb733c2310ea2b1dc,False,Q2
2,0,REFUGE_train_n0111,0,137588,137588,0,33382,33382,33382,33382,0,0,0,11846,11846,38990,3635,0.99991774559021,13,0,43e8c3763a9087df1d309d8b262fa49cfd410b0378198f4253e887aed625e0ce,False,Q1
2,0,REFUGE_train_n0111,1,4258,4258,0,145,145,145,145,0,0,0,145,145,2,1,0.9958241472350694,1,0,7222df2e46006c82452b40c79f98cfe21e266917872da059ac711dcd28f1ccab,False,Q1
2,0,REFUGE_train_n0111,2,5610,5610,0,975,975,975,975,0,0,0,693,693,0,0,0.9854586936058048,1,0,588d9f14944d376605337bb3e8ecc047f41bbd024a0366626788c8370c38379d,False,Q1
2,0,REFUGE_train_n0111,0,137588,137588,0,33382,33382,33382,33382,0,0,0,11846,11846,38990,3635,0.99991774559021,13,0,43e8c3763a9087df1d309d8b262fa49cfd410b0378198f4253e887aed625e0ce,False,Q2
2,0,REFUGE_train_n0111,1,4258,4258,0,145,145,145,145,0,0,0,145,145,2,1,0.9958241472350694,1,0,7222df2e46006c82452b40c79f98cfe21e266917872da059ac711dcd28f1ccab,False,Q2
2,0,REFUGE_train_n0111,2,5610,5610,0,975,975,975,975,0,0,0,693,693,0,0,0.9854586936058048,1,0,588d9f14944d376605337bb3e8ecc047f41bbd024a0366626788c8370c38379d,False,Q2
2,0,REFUGE_train_n0120,0,142005,142005,0,47072,47072,47072,47072,0,0,0,25289,25289,39131,5414,0.9998358407062194,1,0,ffa081ecf01b8fb8fd8f04d6086fadad8d19caf5500eace20528d134e457a0a7,False,Q1
2,0,REFUGE_train_n0120,1,5138,5138,0,241,241,241,241,0,0,0,241,241,0,0,0.9952717056405856,1,0,43fbf43d7b8e565db4010547eb97f5ae9424353f1dfd1c488ddcaff318fdb604,False,Q1
2,0,REFUGE_train_n0120,2,313,313,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1666afcfcf3afd55f215bfece3014a2a9e42378456591cc6ca958441358d8b7d,False,Q1
2,0,REFUGE_train_n0120,0,142005,142005,0,47072,47072,47072,47072,0,0,0,25289,25289,39131,5414,0.9998358407062194,1,0,ffa081ecf01b8fb8fd8f04d6086fadad8d19caf5500eace20528d134e457a0a7,False,Q2
2,0,REFUGE_train_n0120,1,5138,5138,0,241,241,241,241,0,0,0,241,241,0,0,0.9952717056405856,1,0,43fbf43d7b8e565db4010547eb97f5ae9424353f1dfd1c488ddcaff318fdb604,False,Q2
2,0,REFUGE_train_n0120,2,313,313,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1666afcfcf3afd55f215bfece3014a2a9e42378456591cc6ca958441358d8b7d,False,Q2
2,0,REFUGE_train_n0121,0,141846,141846,0,33044,33044,33044,33044,0,0,0,22407,22407,17298,5189,0.999397496299984,1,0,0cfa75cf9858354f8436d6427fc14710d8fed69b448af0fca88456fd375e89dd,False,Q1
2,0,REFUGE_train_n0121,1,2852,2852,0,92,92,92,92,0,0,0,92,92,0,0,0.9873819583489281,1,0,7df7dc8a8b1825793ab0fd2b06eeb1c6dc6b3e375c69ac2de15ce1b4fa6e601d,False,Q1
2,0,REFUGE_train_n0121,2,2758,2758,0,536,536,536,536,0,0,0,414,414,0,0,0.9562167532540636,1,0,e5c258eade2f16263de79480ae1a0432d7f04e329f30bcbb4c86fda732b5fd5e,False,Q1
2,0,REFUGE_train_n0121,0,141846,141846,0,33044,33044,33044,33044,0,0,0,22407,22407,17298,5189,0.999397496299984,1,0,0cfa75cf9858354f8436d6427fc14710d8fed69b448af0fca88456fd375e89dd,False,Q2
2,0,REFUGE_train_n0121,1,2852,2852,0,92,92,92,92,0,0,0,92,92,0,0,0.9873819583489281,1,0,7df7dc8a8b1825793ab0fd2b06eeb1c6dc6b3e375c69ac2de15ce1b4fa6e601d,False,Q2
2,0,REFUGE_train_n0121,2,2758,2758,0,536,536,536,536,0,0,0,414,414,0,0,0.9562167532540636,1,0,e5c258eade2f16263de79480ae1a0432d7f04e329f30bcbb4c86fda732b5fd5e,False,Q2
2,0,REFUGE_train_n0145,0,138846,138846,0,33793,33793,33793,33793,0,0,0,8261,8261,39684,1595,0.9999911785125732,42,0,24ef8c1974cdc07a96f4390b0cde1637077a186ef132076f889b97dcda243227,False,Q1
2,0,REFUGE_train_n0145,1,6534,6534,0,64,64,64,64,0,0,0,64,64,0,0,0.9999328833121949,1,0,25262df87bf2a524a280de09ae1804202cd828ada4d5059e056d940efd9f331c,False,Q1
2,0,REFUGE_train_n0145,2,2076,2076,0,105,105,105,105,0,0,0,105,105,0,0,0.9937803755985173,1,0,11aa6be79abbc575851f4a5f1bc72d87affec6fe0fea18d7f93549b04f7c58de,False,Q1
