GT_received_by_builder,MMPR_mass,MMPR_null_mass,R1_mass,R1_null_mass,active_pixels,case_id,class_id,cutoff_score,cutoff_tie_rows,deselected,hash_collisions,mass_difference,newly_selected,null_pixels,pixels,seed,selected_active_count,stage_index,stratum_mask_sha256,target_active_count,tied_score_groups,tied_score_rows
False,4015,0,4015,0,9150,RIM_ONE_r3_train_N-26-R,2,0.6971978694926451,1,1417,0,0,1417,0,9150,2,4015,1,fb40ddfb8d1763964a95b9690699f34149bbdd84b90a846d931c49d21dd08b97,4015,0,0
False,55331,0,55331,0,135663,RIM_ONE_r3_train_S-12-L,0,0.9998478889465332,10,26797,0,0,26797,0,135663,2,55331,1,c65da0f38a0490ad79f721b3d0f10631d0bf83bb75aecd4cd092b560a3ccfe26,55331,5563,39909
False,361,0,361,0,5189,RIM_ONE_r3_train_S-12-L,1,0.9958876872437595,1,352,0,0,352,0,5189,2,361,1,f9e1b1c9f44c96376bdb1e817b1e9c6232e831e4005442867260a66f0a7251ad,361,0,0
False,2743,0,2743,0,6604,RIM_ONE_r3_train_S-12-L,2,0.77757988521845,1,744,0,0,744,0,6604,2,2743,1,1c22cfb0a5661f7bd21299e1db17a0ef7b22fbfeaefeeda158ae78b6de79db19,2743,0,0
False,47229,0,47229,0,133990,RIM_ONE_r3_test_S-2-L,0,0.9998278044544902,1,24229,0,0,24229,0,133990,2,47229,1,3edda2375fbe415defa26c014f04f73155728cea78c00d44966dc42f4bfce665,47229,5785,29123
False,412,0,412,0,7381,RIM_ONE_r3_test_S-2-L,1,0.9848259685986225,1,404,0,0,404,0,7381,2,412,1,4f13709a18e9423ecdd09c709c5e85f8163e1b6062433f43c9f8d3d20f55c844,412,0,0
False,3484,0,3484,0,6085,RIM_ONE_r3_test_S-2-L,2,0.7688468052521571,1,350,0,0,350,0,6085,2,3484,1,586f1a4be61c06f93af82a8ed4b9c27c526d79be91e8dfa6dcb8efd37d94b09a,3484,0,0
False,48289,0,48289,0,133863,RIM_ONE_r3_test_N-47-L,0,0.9998168349266052,15,27310,0,0,27310,0,133863,2,48289,1,0d098bafa6dd32bd9bb0956fa883b11b3a563c9b1c00bb14c5cf464f2086d688,48289,7058,47208
False,515,0,515,0,7666,RIM_ONE_r3_test_N-47-L,1,0.9728557990538427,1,492,0,0,492,0,7666,2,515,1,6c94168facdf9833dbcaeb5f81a65af51532e6c17b2960fa5c628e6822bd69fe,515,0,0
False,1257,0,1257,0,5927,RIM_ONE_r3_test_N-47-L,2,0.5797839624570819,1,964,0,0,964,0,5927,2,1257,1,1e4433fcd33c72e3cabceb5948dd6a47042abea31e98af7279ac7c7e238d10d2,1257,0,0
False,42571,0,42571,0,124469,RIM_ONE_r3_train_G-37-R,0,0.999879002571106,12,22424,0,0,22424,0,124469,2,42571,1,f8e7f3c31304eb874b5ab36839750fe1fe0449c9bd92619327450a0274526472,42571,6659,43262
False,1291,0,1291,0,17169,RIM_ONE_r3_train_G-37-R,1,0.9831474982312841,1,961,0,0,961,0,17169,2,1291,1,2ecbc9aabf30f9e6120e510160939602279d135ea3f7872a4d03eab17366ef9e,1291,0,0
False,3261,0,3261,0,5818,RIM_ONE_r3_train_G-37-R,2,0.7656932483039048,1,577,0,0,577,0,5818,2,3261,1,4f93da3d450975bab30613e23d0fb6c7a573033eea0385ada5264855aca5ec0a,3261,0,0
False,51181,0,51181,0,140369,RIM_ONE_r3_test_G-22-L,0,0.9999125003814697,12,31186,0,0,31186,0,140369,2,51181,1,116d8781d7ecd1e8857f617e4b8a15f2b6b88a1721be11707be9270826d6292e,51181,3469,36746
False,407,0,407,0,5653,RIM_ONE_r3_test_G-22-L,1,0.9657113204971942,1,348,0,0,348,0,5653,2,407,1,6ddb4f26469452997a1cfb52ccbe15b78f049dfeba511485626aafe5b18e8a2b,407,0,0
False,170,0,170,0,1434,RIM_ONE_r3_test_G-22-L,2,0.6959736848517978,1,78,0,0,78,0,1434,2,170,1,510e83c73c869f51565f721793c5504b937b437b4364a17737a321bc98f23524,170,0,0
False,51705,0,51705,0,141317,RIM_ONE_r3_train_N-56-R,0,0.9998806715011597,10,29824,0,0,29824,0,141317,2,51705,1,c9c8862e6b03aa9b61054502379120ed87a1fd63554f9bb16a02b3b403eeb61f,51705,4648,39433
False,191,0,191,0,4204,RIM_ONE_r3_train_N-56-R,1,0.9964765903142452,1,190,0,0,190,0,4204,2,191,1,3145b2ee6aa4e2f866aa93a6390191737d31e9f087c120dace607c8c2ca76842,191,0,0
False,506,0,506,0,1935,RIM_ONE_r3_train_N-56-R,2,0.6608593985072451,1,234,0,0,234,0,1935,2,506,1,6f0ff32c2d9047d45eb899988b87d77618527833a690af782013f77f421b6014,506,0,0
False,32688,0,32688,0,121676,RIM_ONE_r3_train_N-85-L,0,0.9999957084520711,1,25185,0,0,25185,0,121676,2,32688,1,97f37d760be3e1776a0c76aee37f3de4ddb02de3d3543019966cd10d7773fc56,32688,1796,46287
False,3243,0,3243,0,21413,RIM_ONE_r3_train_N-85-L,1,0.947649781526997,1,2729,0,0,2729,0,21413,2,3243,1,79b93a9c36540f1ae40b8367962dc7134d2f2bf80fe2edce9acee139ad3eef8c,3243,0,0
False,1000,0,1000,0,4367,RIM_ONE_r3_train_N-85-L,2,0.7042888066876227,1,367,0,0,367,0,4367,2,1000,1,5d1f7f26f4e4a08aa948b147312c61178f29ba08781a7d9ce3a015376975f8bf,1000,0,0
False,46754,0,46754,0,132587,RIM_ONE_r3_train_S-28-R,0,0.9999725818634033,58,28995,0,0,28995,0,132587,2,46754,1,0ded5e1baa6c4f1f5d969a06ff652236a090447907e301a1355a9fc6e6edfb5c,46754,2843,49521
False,194,0,194,0,8394,RIM_ONE_r3_train_S-28-R,1,0.9867729697753593,1,156,0,0,156,0,8394,2,194,1,92d7c734367f0a3a82dc96417477a0f53785a9f17cef6778a26bab94ff4c52e9,194,0,0
False,3639,0,3639,0,6475,RIM_ONE_r3_train_S-28-R,2,0.5749642030470944,1,1202,0,0,1202,0,6475,2,3639,1,dd235f4e206c97822e3918b45181150a674de6c8ac45e76d19acb6879286a4f8,3639,0,0
False,44937,0,44937,0,131149,Drishti_GS_train_gdrishtiGS_045,0,0.9999427795372675,1,30240,0,0,30240,0,131149,2,44937,2,a4ec21ea6ed87d07905c7bf8f4a451133c095891b9577e0093340a51de0c5f4e,44937,5409,32535
False,493,0,493,0,13298,Drishti_GS_train_gdrishtiGS_045,1,0.9964080433513661,1,493,0,0,493,0,13298,2,493,2,00fb79cd1ebb9850b7aeef72effdb8ffd2ca3b5603b28474b881c63b2cad2179,493,0,0
False,1859,0,1859,0,3009,Drishti_GS_train_gdrishtiGS_045,2,0.6808034642329301,1,63,0,0,63,0,3009,2,1859,2,784e4c92a1208c24ee85df022c6222d7dbee5fe854fe2421a97266a136d26758,1859,0,0
False,39255,0,39255,0,121031,Drishti_GS_test_ndrishtiGS_097,0,0.999983906652936,1,26610,0,0,26610,0,121031,2,39255,2,54aac3278c9f39d64cc88f22934dcd4a33fd1d7206c06df7dbe784d564269f0c,39255,7873,49452
False,1401,0,1401,0,16747,Drishti_GS_test_ndrishtiGS_097,1,0.9547871425794454,1,931,0,0,931,0,16747,2,1401,2,f075919029be3fa13971425034d24d5af06733167bf2d7f86ecfb5482d981cb2,1401,0,0
False,4823,0,4823,0,9678,Drishti_GS_test_ndrishtiGS_097,2,0.5332105076939209,1,1473,0,0,1473,0,9678,2,4823,2,8a9b47e1e4aca92049d4c8eecac296514a7a7024fa6a3322cfdb59a77fad632d,4823,0,0
False,29910,0,29910,0,129924,Drishti_GS_test_gdrishtiGS_087,0,0.9999821186065674,34,25614,0,0,25614,1,129925,2,29910,2,65428a4fdfc716b097afb0f401c76acce6159f09541bcd5d02e32fa24e21ea67,29910,5915,33952
False,205,0,205,0,7525,Drishti_GS_test_gdrishtiGS_087,1,0.9735672474031276,1,198,0,0,198,0,7525,2,205,2,60446bff466dfba1a8688a32f9aa419392fe71b9ed141814b3d01e27fd33de95,205,0,0
False,5197,0,5197,0,10006,Drishti_GS_test_gdrishtiGS_087,2,0.6954262188023979,1,495,0,0,495,0,10006,2,5197,2,465468016b7c3362aec81dfb523f803b22645ce943996cd95af6da81796d5e78,5197,0,0
False,28599,0,28599,0,126972,Drishti_GS_test_gdrishtiGS_077,0,0.9999934375513685,1,23627,0,0,23627,0,126972,2,28599,2,08a61c2f2ad1055b2123e4b564f2908e0f197ba4a4d46282bf93cf06ed65c8bc,28599,6242,52946
False,308,0,308,0,11913,Drishti_GS_test_gdrishtiGS_077,1,0.9826954360708581,1,301,0,0,301,0,11913,2,308,2,b582469a27b648c169e5743275bf31ea332bbb517e43a38454a00fd8301f56de,308,0,0
False,5781,0,5781,0,8571,Drishti_GS_test_gdrishtiGS_077,2,0.3773231761955428,1,1229,0,0,1229,0,8571,2,5781,2,5f41448fb07c32c250923d01b3f75511c6080d2da5a93dbe8a275c61f9ff5867,5781,0,0
False,37008,0,37008,0,132426,Drishti_GS_test_gdrishtiGS_059,0,0.9999897480010986,145,25781,0,0,25781,4,132430,2,37008,2,08ca092c1895e9a8d7de5b903357c2d4fa33eca7143fe129e0fe4d2e97da71d9,37008,2302,43936
False,4636,0,4636,0,11829,Drishti_GS_test_gdrishtiGS_059,1,0.4513044163207983,1,2190,0,0,2190,0,11829,2,4636,2,58061f9ed1665071d7a318b0d4dc08d1896c31f989996adb5c321e6fb3d9f357,4636,0,0
False,1326,0,1326,0,3197,Drishti_GS_test_gdrishtiGS_059,2,0.4694327547119039,1,669,0,0,669,0,3197,2,1326,2,380e992f1252594e5ea7738268ce22740dc27427420d4661884126c491284679,1326,0,0
False,33805,0,33805,0,130979,Drishti_GS_train_ndrishtiGS_090,0,0.9999947547912598,294,21869,0,0,21869,0,130979,2,33805,2,a535673ffbea75ddfbc8f6f754d6999da0e71cff38553c35c5f08e9c78e7887c,33805,2170,49873
False,5905,0,5905,0,14298,Drishti_GS_train_ndrishtiGS_090,1,0.3971275110778815,1,1997,0,0,1997,0,14298,2,5905,2,1e49ec1b6fdd1cf98ca8eb348175af3b222cfd65bdc01be787728baf091445d3,5905,0,0
False,555,0,555,0,2179,Drishti_GS_train_ndrishtiGS_090,2,0.5970298883091418,1,312,0,0,312,0,2179,2,555,2,6f297d6a1e74caeaeacab6642d3419d897aea8978cc7f4ae25f240ce08e22f05,555,0,0
False,49583,0,49583,0,124289,Drishti_GS_test_gdrishtiGS_025,0,0.9998422007237476,1,33794,0,0,33794,0,124289,2,49583,2,70a7eaf073a16760e33b040a9a7e62d244943f0fd869bc0cc39d36353fb3b78f,49583,5755,27906
False,1716,0,1716,0,10591,Drishti_GS_test_gdrishtiGS_025,1,0.797511094180702,1,936,0,0,936,0,10591,2,1716,2,80a33584b963e45b5e00b5c73c77c06d640eab8ef2e6557b73f0866925648fa7,1716,0,0
False,6596,0,6596,0,12576,Drishti_GS_test_gdrishtiGS_025,2,0.8119334280016418,1,1264,0,0,1264,0,12576,2,6596,2,f233ddd5a69a0ea64e36210610e22b5d1e60c9b1cdddbf98f7fdc640f0fc85b1,6596,0,0
False,36767,0,36767,0,127974,Drishti_GS_test_ndrishtiGS_091,0,0.9998248710456438,1,25262,0,0,25262,0,127974,2,36767,2,8c7ad05eeb0e87038334fd8a0225e623ad652f27178cddde40959ff69ced4c9d,36767,7986,32891
False,1424,0,1424,0,11252,Drishti_GS_test_ndrishtiGS_091,1,0.9089734407102642,1,1167,0,0,1167,0,11252,2,1424,2,f510a03faf9e9680753a4af8353b0ac958a2918c27205f1e1852e645d7296708,1424,0,0
False,3784,0,3784,0,8230,Drishti_GS_test_ndrishtiGS_091,2,0.03486947547204859,1,1647,0,0,1647,0,8230,2,3784,2,df4b8e7df752db1b193564f3f2d720851b0133fd0622327412074477c844ebde,3784,0,0
False,36653,0,36653,0,129212,Drishti_GS_test_ndrishtiGS_078,0,0.9999899864196777,154,27122,0,0,27122,0,129212,2,36653,2,7423a86bc169aff584609b65d7c1a0dd9a6a5c8d8d4573e080042f9c2f74c89c,36653,1980,41348
False,286,0,286,0,14421,Drishti_GS_test_ndrishtiGS_078,1,0.9980229634529924,1,279,0,0,279,0,14421,2,286,2,05bac9115fbac8916da4a1348f51a686f71f02636659f602307f69445ed8232e,286,0,0
False,1403,0,1403,0,3823,Drishti_GS_test_ndrishtiGS_078,2,0.6362221958818438,1,280,0,0,280,0,3823,2,1403,2,3326d6de3e357a327ba363c58bb91a715c11646035960525bd4291c9658691c2,1403,0,0
False,35477,0,35477,0,133555,Drishti_GS_train_gdrishtiGS_058,0,0.9999852180480937,1,24243,0,0,24243,0,133555,2,35477,2,ce31acdc3ecaa053dead28d26b5ffaf491a2b787ceddb1e6419e2079657bc2a7,35477,1902,37374
False,192,0,192,0,9727,Drishti_GS_train_gdrishtiGS_058,1,0.991556587843333,1,187,0,0,187,0,9727,2,192,2,f9e7d9bf46dbc6c1baf2fa43d46b428bc2ac89be3023faa271837200034f670b,192,0,0
False,1898,0,1898,0,4174,Drishti_GS_train_gdrishtiGS_058,2,0.65422581305116,1,346,0,0,346,0,4174,2,1898,2,af7e11b2626d65a2638295b190f4a1a67041f25f4c568822e7a80dfa81d37c38,1898,0,0
False,37464,0,37464,0,129428,Drishti_GS_train_gdrishtiGS_081,0,0.9998514652252197,6,26551,0,0,26551,1,129429,2,37464,2,3196f729d92bdd7e91f7a53d11414d25c425838d0fb8486b29a092a136f70111,37464,9010,33134
False,1086,0,1086,0,14087,Drishti_GS_train_gdrishtiGS_081,1,0.9412159125834815,1,903,0,0,903,0,14087,2,1086,2,422136fc43225bdc71b872688ce1e9c35ed77bcaae6c8953e978ac455e6fcfd1,1086,0,0
False,1898,0,1898,0,3940,Drishti_GS_train_gdrishtiGS_081,2,0.04798113373854801,1,543,0,0,543,0,3940,2,1898,2,42f79f837140db05a070f0d44f85eff3c30cbb6d1facb15dbb8d8decc4accb8d,1898,0,0
False,36294,0,36294,0,131536,Drishti_GS_test_gdrishtiGS_054,0,0.9998453855513619,1,24180,0,0,24180,0,131536,2,36294,2,bb47376844fd83f7285c06a7f9d74717869548d711b45eb6160480a8482813e1,36294,8800,33665
False,863,0,863,0,11763,Drishti_GS_test_gdrishtiGS_054,1,0.9719427080580615,1,832,0,0,832,0,11763,2,863,2,4ad2626be20e68a676a26b171c0725425593024e5ee55195856445845ccc21ae,863,0,0
False,960,0,960,0,4157,Drishti_GS_test_gdrishtiGS_054,2,0.7958955525108229,1,456,0,0,456,0,4157,2,960,2,e3ef984d7da3a12b07feef6a4c600d22874c1dac96d57907985e3b1903ee514e,960,0,0
False,33722,0,33722,0,125870,Drishti_GS_train_gdrishtiGS_084,0,0.9999387264251709,21,22972,0,0,22972,0,125870,2,33722,2,8cff0df13f6cb9ddac4edab6107087dd6800f889aee821655b6ae020129be040,33722,5979,44244
False,4213,0,4213,0,15953,Drishti_GS_train_gdrishtiGS_084,1,0.7799091213509873,1,1914,0,0,1914,0,15953,2,4213,2,7b65f96bc9fc75f30f03cae58585bffe0eda2a77ea4e62f7631187c66a86b6dc,4213,0,0
False,2315,0,2315,0,5633,Drishti_GS_train_gdrishtiGS_084,2,0.19432385805097785,1,1311,0,0,1311,0,5633,2,2315,2,457f65cc050cb74f3eaa3c91d9e2172ff6c7e69d5680a61b99d5c809486fe495,2315,0,0
False,48011,0,48011,0,120843,Drishti_GS_test_gdrishtiGS_001,0,0.9999641180038452,42,26821,0,0,26821,0,120843,2,48011,2,dd1171e22eb126ca0a76181f0951dd8a9c5a2dd773f0b27ed500e9ef399de4cc,48011,6418,49969
False,5596,0,5596,0,19091,Drishti_GS_test_gdrishtiGS_001,1,0.6670665199930323,1,1897,0,0,1897,0,19091,2,5596,2,5ad677855ee127fb90211a532cfe1f1bb41bdaab2076ea988e094870aa21e04a,5596,0,0
False,1066,0,1066,0,7522,Drishti_GS_test_gdrishtiGS_001,2,0.8702114362800588,1,1011,0,0,1011,0,7522,2,1066,2,e68bba2c8d6f5319e13b1ac5b3954c717487230ae4dbe5777b1ec080be88d340,1066,0,0
False,34977,0,34977,0,125941,Drishti_GS_test_gdrishtiGS_056,0,0.9999140336064509,1,20731,0,0,20731,0,125941,2,34977,2,766ef154242be27f55ffc287b4dcfa5f8d1fdd976a46d38e2ee39d14c94f0ada,34977,5850,31775
False,1296,0,1296,0,18080,Drishti_GS_test_gdrishtiGS_056,1,0.9657763694729561,1,1252,0,0,1252,0,18080,2,1296,2,02e1d9fcd1c686ac9dbb543093715819b58e0e33d44287b4e61cf8415d96f4a9,1296,0,0
False,1110,0,1110,0,3435,Drishti_GS_test_gdrishtiGS_056,2,0.04889389046504992,1,603,0,0,603,0,3435,2,1110,2,1506b7d8784a79efacab48ea8745cbcc332d7d8aa3246dda6e28961496d4fa53,1110,0,0
False,51458,0,51458,0,118438,Drishti_GS_train_gdrishtiGS_068,0,0.9999498128890991,32,31501,0,0,31501,1,118439,2,51458,2,6eb046abcaaf167c9f06945c9b6f5b8ee8d294b1f734960a106f787bc1e9e4ca,51458,5564,55575
False,1439,0,1439,0,18183,Drishti_GS_train_gdrishtiGS_068,1,0.9591088892445443,1,1225,0,0,1225,0,18183,2,1439,2,01429877501e344abba84226f35fd20d1fc8136df7b7c859608f680bbd603c68,1439,0,0
False,6849,0,6849,0,10834,Drishti_GS_train_gdrishtiGS_068,2,0.4828457619212656,1,1540,0,0,1540,0,10834,2,6849,2,3fe58493281b8fd2d4c4e65881708609cc0faafcf73f9a736ab0d40e59e05ca4,6849,0,0
