seed,stage_index,domain,case_id,class_id,candidate,level,valid_pixels,full_pixels,full_mass,R1_full_mass,full_mass_difference,selected_nonignore_mass,error_mass,case_fraction_selected,case_fraction_error,precision,weighted_error,ignored_pixels,selected_ignore_mass,null_pixels,selected_null_mass,cases,valid_stratum_cases,weighted_selected_mass,weighted_error_mass,case_error_defined,case_error_undefined,case_error_quantiles,reference_error,relative_error_reduction,precision_drop
1,0,REFUGE,REFUGE_train_n0090,1,Q1,case,12588,12588,5179.0,5179,0.0,5179.0,2168.0,0.4114235780108039,0.17222751827136956,0.5813863680247152,0.4186136319752848,0,0.0,0,0.0,,,,,,,,,,
1,0,REFUGE,REFUGE_train_n0090,1,Q2,case,12588,12588,5179.0,5179,0.0,5179.0,2168.0,0.4114235780108039,0.17222751827136956,0.5813863680247152,0.4186136319752848,0,0.0,0,0.0,,,,,,,,,,
1,0,REFUGE,REFUGE_train_n0090,1,Q0,case,12588,12588,5179.0,5179,0.0,5179.0,818.0,0.4114235780108039,0.0649825230378138,0.8420544506661518,0.15794554933384825,0,0.0,0,0.0,,,,,,,,,,
1,0,REFUGE,REFUGE_train_n0090,1,Q3,case,12588,12588,4066.624219903727,5179,-1112.375780096273,4066.624219903727,1719.932679889283,0.3230556259853612,0.13663272004204663,0.5770613199343015,0.42293868006569846,0,0.0,0,0.0,,,,,,,,,,
1,0,REFUGE,REFUGE_train_n0090,2,Q1,case,492,492,203.0,203,0.0,203.0,56.0,0.41260162601626016,0.11382113821138211,0.7241379310344828,0.27586206896551724,0,0.0,0,0.0,,,,,,,,,,
1,0,REFUGE,REFUGE_train_n0090,2,Q2,case,492,492,203.0,203,0.0,203.0,56.0,0.41260162601626016,0.11382113821138211,0.7241379310344828,0.27586206896551724,0,0.0,0,0.0,,,,,,,,,,
1,0,REFUGE,REFUGE_train_n0090,2,Q0,case,492,492,203.0,203,0.0,203.0,61.0,0.41260162601626016,0.12398373983739837,0.6995073891625616,0.30049261083743845,0,0.0,0,0.0,,,,,,,,,,
1,0,REFUGE,REFUGE_train_n0090,2,Q3,case,492,492,333.6187397248428,203,130.61873972484278,333.6187397248428,103.7569077031716,0.6780868693594365,0.21088802378693416,0.6889955648512229,0.31100443514877707,0,0.0,0,0.0,,,,,,,,,,
1,0,REFUGE,REFUGE_train_n0092,0,Q1,case,134954,134954,50240.0,50240,0.0,50240.0,103.0,0.3722749974065237,0.0007632230241415594,0.9979498407643312,0.00205015923566879,0,0.0,0,0.0,,,,,,,,,,
1,0,REFUGE,REFUGE_train_n0092,0,Q2,case,134954,134954,50240.0,50240,0.0,50240.0,103.0,0.3722749974065237,0.0007632230241415594,0.9979498407643312,0.00205015923566879,0,0.0,0,0.0,,,,,,,,,,
1,0,REFUGE,REFUGE_train_n0092,0,Q0,case,134954,134954,50240.0,50240,0.0,50240.0,82.0,0.3722749974065237,0.0006076144464039598,0.9983678343949045,0.0016321656050955415,0,0.0,0,0.0,,,,,,,,,,
1,0,REFUGE,REFUGE_train_n0092,0,Q3,case,134954,134954,107819.5455085578,50240,57579.5455085578,107819.5455085578,349.008259255576,0.7989355299476696,0.002586127563877884,0.9967630334777485,0.0032369665222515215,0,0.0,0,0.0,,,,,,,,,,
1,0,REFUGE,REFUGE_train_n0092,1,Q1,case,10991,10991,4412.0,4412,0.0,4412.0,1107.0,0.4014193430988991,0.10071876990264762,0.74909338168631,0.25090661831368993,0,0.0,0,0.0,,,,,,,,,,
1,0,REFUGE,REFUGE_train_n0092,1,Q2,case,10991,10991,4412.0,4412,0.0,4412.0,1107.0,0.4014193430988991,0.10071876990264762,0.74909338168631,0.25090661831368993,0,0.0,0,0.0,,,,,,,,,,
1,0,REFUGE,REFUGE_train_n0092,1,Q0,case,10991,10991,4412.0,4412,0.0,4412.0,943.0,0.4014193430988991,0.08579747065781093,0.7862647325475974,0.21373526745240254,0,0.0,0,0.0,,,,,,,,,,
1,0,REFUGE,REFUGE_train_n0092,1,Q3,case,10991,10991,4693.264260473077,4412,281.26426047307723,4693.264260473077,1164.2996497765942,0.42700975893668247,0.10593209442057994,0.7519211394972177,0.24807886050278227,0,0.0,0,0.0,,,,,,,,,,
1,0,REFUGE,REFUGE_train_n0092,2,Q1,case,1511,1511,607.0,607,0.0,607.0,150.0,0.4017207147584381,0.09927200529450694,0.7528830313014827,0.2471169686985173,0,0.0,0,0.0,,,,,,,,,,
1,0,REFUGE,REFUGE_train_n0092,2,Q2,case,1511,1511,607.0,607,0.0,607.0,150.0,0.4017207147584381,0.09927200529450694,0.7528830313014827,0.2471169686985173,0,0.0,0,0.0,,,,,,,,,,
1,0,REFUGE,REFUGE_train_n0092,2,Q0,case,1511,1511,607.0,607,0.0,607.0,209.0,0.4017207147584381,0.13831899404367967,0.6556836902800659,0.3443163097199341,0,0.0,0,0.0,,,,,,,,,,
1,0,REFUGE,REFUGE_train_n0092,2,Q3,case,1511,1511,882.0119763066261,607,275.01197630662614,882.0119763066261,332.2217135543609,0.5837273172115328,0.21986877137945793,0.6233365050829355,0.3766634949170645,0,0.0,0,0.0,,,,,,,,,,
1,0,REFUGE,REFUGE_train_n0093,0,Q1,case,122098,122098,50745.0,50745,0.0,50745.0,1.0,0.4156087732804796,8.19014234467395e-06,0.9999802936249876,1.9706375012316486e-05,0,0.0,0,0.0,,,,,,,,,,
1,0,REFUGE,REFUGE_train_n0093,0,Q2,case,122098,122098,50745.0,50745,0.0,50745.0,1.0,0.4156087732804796,8.19014234467395e-06,0.9999802936249876,1.9706375012316486e-05,0,0.0,0,0.0,,,,,,,,,,
1,0,REFUGE,REFUGE_train_n0093,0,Q0,case,122098,122098,50745.0,50745,0.0,50745.0,20.0,0.4156087732804796,0.000163802846893479,0.9996058724997536,0.0003941275002463297,0,0.0,0,0.0,,,,,,,,,,
1,0,REFUGE,REFUGE_train_n0093,0,Q3,case,122098,122098,100401.50947550584,50745,49656.50947550584,100401.50947550584,14.948520210072619,0.8223026542245232,0.0001224305083627301,0.9998511125949384,0.00014888740506156922,0,0.0,0,0.0,,,,,,,,,,
1,0,REFUGE,REFUGE_train_n0093,1,Q1,case,12104,12104,2781.0,2781,0.0,2781.0,207.0,0.22975875743555849,0.017101784534038333,0.9255663430420712,0.0744336569579288,0,0.0,0,0.0,,,,,,,,,,
1,0,REFUGE,REFUGE_train_n0093,1,Q2,case,12104,12104,2781.0,2781,0.0,2781.0,207.0,0.22975875743555849,0.017101784534038333,0.9255663430420712,0.0744336569579288,0,0.0,0,0.0,,,,,,,,,,
1,0,REFUGE,REFUGE_train_n0093,1,Q0,case,12104,12104,2781.0,2781,0.0,2781.0,0.0,0.22975875743555849,0.0,1.0,0.0,0,0.0,0,0.0,,,,,,,,,,
1,0,REFUGE,REFUGE_train_n0093,1,Q3,case,12104,12104,3603.5621801253815,2781,822.5621801253815,3603.5621801253815,285.0466496186688,0.2977166374855735,0.02354978929433814,0.9208986454595461,0.0791013545404539,0,0.0,0,0.0,,,,,,,,,,
1,0,REFUGE,REFUGE_train_n0093,2,Q1,case,13254,13254,126.0,126,0.0,126.0,9.0,0.009506564056133997,0.000679040289723857,0.9285714285714286,0.07142857142857142,0,0.0,0,0.0,,,,,,,,,,
1,0,REFUGE,REFUGE_train_n0093,2,Q2,case,13254,13254,126.0,126,0.0,126.0,9.0,0.009506564056133997,0.000679040289723857,0.9285714285714286,0.07142857142857142,0,0.0,0,0.0,,,,,,,,,,
1,0,REFUGE,REFUGE_train_n0093,2,Q0,case,13254,13254,126.0,126,0.0,126.0,24.0,0.009506564056133997,0.0018107741059302852,0.8095238095238095,0.19047619047619047,0,0.0,0,0.0,,,,,,,,,,
1,0,REFUGE,REFUGE_train_n0093,2,Q3,case,13254,13254,381.50368012132265,126,255.50368012132265,381.50368012132265,54.477951643781026,0.02878404105336673,0.004110302674195037,0.8572020284929981,0.14279797150700196,0,0.0,0,0.0,,,,,,,,,,
1,0,REFUGE,REFUGE_train_n0094,0,Q1,case,124440,124440,43666.0,43666,0.0,43666.0,1831.0,0.35090003214400517,0.014713918354226937,0.9580680621078185,0.04193193789218156,0,0.0,0,0.0,,,,,,,,,,
1,0,REFUGE,REFUGE_train_n0094,0,Q2,case,124440,124440,43666.0,43666,0.0,43666.0,1831.0,0.35090003214400517,0.014713918354226937,0.9580680621078185,0.04193193789218156,0,0.0,0,0.0,,,,,,,,,,
1,0,REFUGE,REFUGE_train_n0094,0,Q0,case,124440,124440,43666.0,43666,0.0,43666.0,2583.0,0.35090003214400517,0.02075699132111861,0.9408464251362616,0.05915357486373838,0,0.0,0,0.0,,,,,,,,,,
1,0,REFUGE,REFUGE_train_n0094,0,Q3,case,124440,124440,92188.49121382472,43666,48522.49121382472,92188.49121382472,3036.909401943652,0.7408268339265889,0.024404607858756446,0.9670576081465554,0.032942391853444636,0,0.0,0,0.0,,,,,,,,,,
1,0,REFUGE,REFUGE_train_n0094,1,Q1,case,22472,22472,9715.0,9715,0.0,9715.0,6594.0,0.43231577073691707,0.29343182627269493,0.32125579001544,0.67874420998456,0,0.0,0,0.0,,,,,,,,,,
1,0,REFUGE,REFUGE_train_n0094,1,Q2,case,22472,22472,9715.0,9715,0.0,9715.0,6594.0,0.43231577073691707,0.29343182627269493,0.32125579001544,0.67874420998456,0,0.0,0,0.0,,,,,,,,,,
1,0,REFUGE,REFUGE_train_n0094,1,Q0,case,22472,22472,9715.0,9715,0.0,9715.0,4667.0,0.43231577073691707,0.2076806692773229,0.5196088522902728,0.48039114770972724,0,0.0,0,0.0,,,,,,,,,,
1,0,REFUGE,REFUGE_train_n0094,1,Q3,case,22472,22472,16234.13605267201,9715,6519.136052672009,16234.13605267201,10233.49773010291,0.7224161646792457,0.4553888274342698,0.369630900166162,0.630369099833838,0,0.0,0,0.0,,,,,,,,,,
1,0,REFUGE,REFUGE_train_n0094,2,Q1,case,544,544,329.0,329,0.0,329.0,45.0,0.6047794117647058,0.08272058823529412,0.8632218844984803,0.13677811550151975,0,0.0,0,0.0,,,,,,,,,,
1,0,REFUGE,REFUGE_train_n0094,2,Q2,case,544,544,329.0,329,0.0,329.0,45.0,0.6047794117647058,0.08272058823529412,0.8632218844984803,0.13677811550151975,0,0.0,0,0.0,,,,,,,,,,
1,0,REFUGE,REFUGE_train_n0094,2,Q0,case,544,544,329.0,329,0.0,329.0,36.0,0.6047794117647058,0.0661764705882353,0.8905775075987842,0.1094224924012158,0,0.0,0,0.0,,,,,,,,,,
1,0,REFUGE,REFUGE_train_n0094,2,Q3,case,544,544,375.5087745322518,329,46.50877453225178,375.5087745322518,70.39516393354478,0.690273482596051,0.12940287487783966,0.812533904111211,0.18746609588878904,0,0.0,0,0.0,,,,,,,,,,
1,0,REFUGE,REFUGE_train_n0096,0,Q1,case,137999,137999,50789.0,50789,0.0,50789.0,51.0,0.3680388988326002,0.00036956789541953204,0.9989958455571089,0.0010041544428911772,0,0.0,0,0.0,,,,,,,,,,
1,0,REFUGE,REFUGE_train_n0096,0,Q2,case,137999,137999,50789.0,50789,0.0,50789.0,51.0,0.3680388988326002,0.00036956789541953204,0.9989958455571089,0.0010041544428911772,0,0.0,0,0.0,,,,,,,,,,
1,0,REFUGE,REFUGE_train_n0096,0,Q0,case,137999,137999,50789.0,50789,0.0,50789.0,326.0,0.3680388988326002,0.0023623359589562245,0.9935812872866172,0.006418712713382819,0,0.0,0,0.0,,,,,,,,,,
1,0,REFUGE,REFUGE_train_n0096,0,Q3,case,137999,137999,110843.53465579178,50789,60054.53465579178,110843.53465579178,314.96896750230945,0.8032198396784889,0.0022824003616135585,0.9971584362725313,0.0028415637274686253,0,0.0,0,0.0,,,,,,,,,,
1,0,REFUGE,REFUGE_train_n0096,1,Q1,case,7625,7625,2689.0,2689,0.0,2689.0,546.0,0.35265573770491804,0.07160655737704918,0.7969505392339159,0.20304946076608404,0,0.0,0,0.0,,,,,,,,,,
1,0,REFUGE,REFUGE_train_n0096,1,Q2,case,7625,7625,2689.0,2689,0.0,2689.0,546.0,0.35265573770491804,0.07160655737704918,0.7969505392339159,0.20304946076608404,0,0.0,0,0.0,,,,,,,,,,
1,0,REFUGE,REFUGE_train_n0096,1,Q0,case,7625,7625,2689.0,2689,0.0,2689.0,342.0,0.35265573770491804,0.04485245901639344,0.8728151729267386,0.12718482707326143,0,0.0,0,0.0,,,,,,,,,,
1,0,REFUGE,REFUGE_train_n0096,1,Q3,case,7625,7625,1634.8522410090086,2689,-1054.1477589909914,1634.8522410090086,335.1117625807483,0.21440685127986997,0.04394908361714732,0.7950201527852316,0.2049798472147684,0,0.0,0,0.0,,,,,,,,,,
1,0,REFUGE,REFUGE_train_n0096,2,Q1,case,1832,1832,248.0,248,0.0,248.0,228.0,0.13537117903930132,0.12445414847161572,0.08064516129032258,0.9193548387096774,0,0.0,0,0.0,,,,,,,,,,
1,0,REFUGE,REFUGE_train_n0096,2,Q2,case,1832,1832,248.0,248,0.0,248.0,228.0,0.13537117903930132,0.12445414847161572,0.08064516129032258,0.9193548387096774,0,0.0,0,0.0,,,,,,,,,,
1,0,REFUGE,REFUGE_train_n0096,2,Q0,case,1832,1832,248.0,248,0.0,248.0,219.0,0.13537117903930132,0.1195414847161572,0.11693548387096774,0.8830645161290323,0,0.0,0,0.0,,,,,,,,,,
1,0,REFUGE,REFUGE_train_n0096,2,Q3,case,1832,1832,745.7213993310928,248,497.7213993310928,745.7213993310928,679.0025056189263,0.4070531655737406,0.3706345554688462,0.0894689273661892,0.9105310726338108,0,0.0,0,0.0,,,,,,,,,,
1,0,REFUGE,REFUGE_train_n0112,0,Q1,case,132232,132232,49227.0,49227,0.0,49227.0,15.0,0.3722775122511949,0.0001134369895335471,0.9996952891705772,0.0003047108294228777,0,0.0,0,0.0,,,,,,,,,,
1,0,REFUGE,REFUGE_train_n0112,0,Q2,case,132232,132232,49227.0,49227,0.0,49227.0,15.0,0.3722775122511949,0.0001134369895335471,0.9996952891705772,0.0003047108294228777,0,0.0,0,0.0,,,,,,,,,,
1,0,REFUGE,REFUGE_train_n0112,0,Q0,case,132232,132232,49227.0,49227,0.0,49227.0,117.0,0.3722775122511949,0.0008848085183616673,0.9976232555305016,0.002376744469498446,0,0.0,0,0.0,,,,,,,,,,
1,0,REFUGE,REFUGE_train_n0112,0,Q3,case,132232,132232,102511.4395475045,49227,53284.4395475045,102511.4395475045,130.21175740357384,0.7752392730012743,0.0009847219841155987,0.9987297831541695,0.0012702168458304873,0,0.0,0,0.0,,,,,,,,,,
1,0,REFUGE,REFUGE_train_n0112,1,Q1,case,12304,12304,5595.0,5595,0.0,5595.0,957.0,0.4547301690507152,0.07777958387516255,0.8289544235924933,0.1710455764075067,0,0.0,0,0.0,,,,,,,,,,
1,0,REFUGE,REFUGE_train_n0112,1,Q2,case,12304,12304,5595.0,5595,0.0,5595.0,957.0,0.4547301690507152,0.07777958387516255,0.8289544235924933,0.1710455764075067,0,0.0,0,0.0,,,,,,,,,,
1,0,REFUGE,REFUGE_train_n0112,1,Q0,case,12304,12304,5595.0,5595,0.0,5595.0,1290.0,0.4547301690507152,0.10484395318595578,0.7694369973190348,0.23056300268096513,0,0.0,0,0.0,,,,,,,,,,
1,0,REFUGE,REFUGE_train_n0112,1,Q3,case,12304,12304,7888.974385076171,5595,2293.9743850761706,7888.974385076171,1772.0610592704384,0.6411715202435119,0.14402316801612797,0.7753749761663944,0.22462502383360552,0,0.0,0,0.0,,,,,,,,,,
1,0,REFUGE,REFUGE_train_n0112,2,Q1,case,2920,2920,1149.0,1149,0.0,1149.0,556.0,0.3934931506849315,0.19041095890410958,0.516100957354221,0.48389904264577893,0,0.0,0,0.0,,,,,,,,,,
1,0,REFUGE,REFUGE_train_n0112,2,Q2,case,2920,2920,1149.0,1149,0.0,1149.0,556.0,0.3934931506849315,0.19041095890410958,0.516100957354221,0.48389904264577893,0,0.0,0,0.0,,,,,,,,,,
1,0,REFUGE,REFUGE_train_n0112,2,Q0,case,2920,2920,1149.0,1149,0.0,1149.0,603.0,0.3934931506849315,0.2065068493150685,0.4751958224543081,0.5248041775456919,0,0.0,0,0.0,,,,,,,,,,
1,0,REFUGE,REFUGE_train_n0112,2,Q3,case,2920,2920,1239.2844155854932,1149,90.2844155854932,1239.2844155854932,655.0854862423128,0.42441247109092234,0.22434434460353175,0.4714002064386316,0.5285997935613683,0,0.0,0,0.0,,,,,,,,,,
1,0,REFUGE,REFUGE_train_n0113,0,Q1,case,137387,137387,52006.0,52006,0.0,52006.0,397.0,0.3785365427587763,0.0028896474921207976,0.9923662654309118,0.0076337345690881825,0,0.0,0,0.0,,,,,,,,,,
1,0,REFUGE,REFUGE_train_n0113,0,Q2,case,137387,137387,52006.0,52006,0.0,52006.0,397.0,0.3785365427587763,0.0028896474921207976,0.9923662654309118,0.0076337345690881825,0,0.0,0,0.0,,,,,,,,,,
1,0,REFUGE,REFUGE_train_n0113,0,Q0,case,137387,137387,52006.0,52006,0.0,52006.0,299.0,0.3785365427587763,0.002176334005400802,0.994250663384994,0.005749336615005961,0,0.0,0,0.0,,,,,,,,,,
1,0,REFUGE,REFUGE_train_n0113,0,Q3,case,137387,137387,111789.6532935836,52006,59783.6532935836,111789.6532935836,830.0518284798273,0.8136843609190361,0.0060417057544005425,0.9925748778708533,0.007425122129146722,0,0.0,0,0.0,,,,,,,,,,
1,0,REFUGE,REFUGE_train_n0113,1,Q1,case,7473,7473,2577.0,2577,0.0,2577.0,550.0,0.3448414291449217,0.07359828716713501,0.7865735351183547,0.21342646488164532,0,0.0,0,0.0,,,,,,,,,,
1,0,REFUGE,REFUGE_train_n0113,1,Q2,case,7473,7473,2577.0,2577,0.0,2577.0,550.0,0.3448414291449217,0.07359828716713501,0.7865735351183547,0.21342646488164532,0,0.0,0,0.0,,,,,,,,,,
1,0,REFUGE,REFUGE_train_n0113,1,Q0,case,7473,7473,2577.0,2577,0.0,2577.0,344.0,0.3448414291449217,0.04603238324635354,0.86651144741948,0.13348855258051998,0,0.0,0,0.0,,,,,,,,,,
1,0,REFUGE,REFUGE_train_n0113,1,Q3,case,7473,7473,2447.2989666573094,2577,-129.7010333426906,2447.2989666573094,498.3115476103948,0.32748547660341354,0.06668159341768966,0.7963830515194377,0.20361694848056233,0,0.0,0,0.0,,,,,,,,,,
1,0,REFUGE,REFUGE_train_n0113,2,Q1,case,2596,2596,240.0,240,0.0,240.0,14.0,0.09244992295839753,0.00539291217257319,0.9416666666666667,0.058333333333333334,0,0.0,0,0.0,,,,,,,,,,
1,0,REFUGE,REFUGE_train_n0113,2,Q2,case,2596,2596,240.0,240,0.0,240.0,14.0,0.09244992295839753,0.00539291217257319,0.9416666666666667,0.058333333333333334,0,0.0,0,0.0,,,,,,,,,,
1,0,REFUGE,REFUGE_train_n0113,2,Q0,case,2596,2596,240.0,240,0.0,240.0,10.0,0.09244992295839753,0.003852080123266564,0.9583333333333334,0.041666666666666664,0,0.0,0,0.0,,,,,,,,,,
1,0,REFUGE,REFUGE_train_n0113,2,Q3,case,2596,2596,434.4756657759265,240,194.47566577592647,434.4756657759265,69.01750580553316,0.16736350761784533,0.026586096227092897,0.8411475918167353,0.1588524081832647,0,0.0,0,0.0,,,,,,,,,,
1,0,REFUGE,REFUGE_train_n0115,0,Q1,case,134226,134226,49199.0,49199,0.0,49199.0,14.0,0.3665385245779506,0.00010430170011771192,0.9997154413707595,0.0002845586292404317,0,0.0,0,0.0,,,,,,,,,,
1,0,REFUGE,REFUGE_train_n0115,0,Q2,case,134226,134226,49199.0,49199,0.0,49199.0,14.0,0.3665385245779506,0.00010430170011771192,0.9997154413707595,0.0002845586292404317,0,0.0,0,0.0,,,,,,,,,,
1,0,REFUGE,REFUGE_train_n0115,0,Q0,case,134226,134226,49199.0,49199,0.0,49199.0,90.0,0.3665385245779506,0.0006705109293281481,0.9981706945263115,0.0018293054736884895,0,0.0,0,0.0,,,,,,,,,,
1,0,REFUGE,REFUGE_train_n0115,0,Q3,case,134226,134226,103141.63632084103,49199,53942.63632084103,103141.63632084103,104.72789190506934,0.7684177157990332,0.0007802355125316209,0.9989846206087006,0.0010153793912993,0,0.0,0,0.0,,,,,,,,,,
1,0,REFUGE,REFUGE_train_n0115,1,Q1,case,11930,11930,4859.0,4859,0.0,4859.0,1482.0,0.40729253981559094,0.1242246437552389,0.6949989709816835,0.30500102901831655,0,0.0,0,0.0,,,,,,,,,,
1,0,REFUGE,REFUGE_train_n0115,1,Q2,case,11930,11930,4859.0,4859,0.0,4859.0,1482.0,0.40729253981559094,0.1242246437552389,0.6949989709816835,0.30500102901831655,0,0.0,0,0.0,,,,,,,,,,
1,0,REFUGE,REFUGE_train_n0115,1,Q0,case,11930,11930,4859.0,4859,0.0,4859.0,927.0,0.40729253981559094,0.0777032690695725,0.8092200041160733,0.19077999588392675,0,0.0,0,0.0,,,,,,,,,,
1,0,REFUGE,REFUGE_train_n0115,1,Q3,case,11930,11930,4171.193507139653,4859,-687.8064928603471,4171.193507139653,1191.3127463601184,0.34963901987759033,0.0998585705247375,0.7143952338051448,0.28560476619485514,0,0.0,0,0.0,,,,,,,,,,
1,0,REFUGE,REFUGE_train_n0115,2,Q1,case,1300,1300,195.0,195,0.0,195.0,32.0,0.15,0.024615384615384615,0.8358974358974359,0.1641025641025641,0,0.0,0,0.0,,,,,,,,,,
1,0,REFUGE,REFUGE_train_n0115,2,Q2,case,1300,1300,195.0,195,0.0,195.0,32.0,0.15,0.024615384615384615,0.8358974358974359,0.1641025641025641,0,0.0,0,0.0,,,,,,,,,,
1,0,REFUGE,REFUGE_train_n0115,2,Q0,case,1300,1300,195.0,195,0.0,195.0,32.0,0.15,0.024615384615384615,0.8358974358974359,0.1641025641025641,0,0.0,0,0.0,,,,,,,,,,
1,0,REFUGE,REFUGE_train_n0115,2,Q3,case,1300,1300,323.36073105335834,195,128.36073105335834,323.36073105335834,92.04182927321207,0.2487390238871987,0.07080140713324005,0.715358667784481,0.284641332215519,0,0.0,0,0.0,,,,,,,,,,
1,0,REFUGE,REFUGE_train_n0118,0,Q1,case,136667,136667,49810.0,49810,0.0,49810.0,63.0,0.36446252570115684,0.00046097448542808435,0.9987351937361976,0.0012648062638024493,0,0.0,0,0.0,,,,,,,,,,
1,0,REFUGE,REFUGE_train_n0118,0,Q2,case,136667,136667,49810.0,49810,0.0,49810.0,63.0,0.36446252570115684,0.00046097448542808435,0.9987351937361976,0.0012648062638024493,0,0.0,0,0.0,,,,,,,,,,
1,0,REFUGE,REFUGE_train_n0118,0,Q0,case,136667,136667,49810.0,49810,0.0,49810.0,296.0,0.36446252570115684,0.002165848375979571,0.9940574181891186,0.005942581810881349,0,0.0,0,0.0,,,,,,,,,,
1,0,REFUGE,REFUGE_train_n0118,0,Q3,case,136667,136667,105779.65870396116,49810,55969.65870396116,105779.65870396116,246.59715534471445,0.7739956149177282,0.0018043650284612558,0.997668765825433,0.0023312341745670624,0,0.0,0,0.0,,,,,,,,,,
1,0,REFUGE,REFUGE_train_n0118,1,Q1,case,9709,9709,5056.0,5056,0.0,5056.0,317.0,0.5207539396436296,0.032650118446801935,0.9373022151898734,0.06269778481012658,0,0.0,0,0.0,,,,,,,,,,
1,0,REFUGE,REFUGE_train_n0118,1,Q2,case,9709,9709,5056.0,5056,0.0,5056.0,317.0,0.5207539396436296,0.032650118446801935,0.9373022151898734,0.06269778481012658,0,0.0,0,0.0,,,,,,,,,,
1,0,REFUGE,REFUGE_train_n0118,1,Q0,case,9709,9709,5056.0,5056,0.0,5056.0,544.0,0.5207539396436296,0.05603048717684622,0.8924050632911392,0.10759493670886076,0,0.0,0,0.0,,,,,,,,,,
1,0,REFUGE,REFUGE_train_n0118,1,Q3,case,9709,9709,5751.529128824466,5056,695.5291288244662,5751.529128824466,411.64125405200605,0.5923915056982662,0.04239790442393718,0.9284292498860838,0.07157075011391621,0,0.0,0,0.0,,,,,,,,,,
1,0,REFUGE,REFUGE_train_n0118,2,Q1,case,1080,1080,577.0,577,0.0,577.0,116.0,0.5342592592592592,0.10740740740740741,0.7989601386481803,0.20103986135181975,0,0.0,0,0.0,,,,,,,,,,
1,0,REFUGE,REFUGE_train_n0118,2,Q2,case,1080,1080,577.0,577,0.0,577.0,116.0,0.5342592592592592,0.10740740740740741,0.7989601386481803,0.20103986135181975,0,0.0,0,0.0,,,,,,,,,,
1,0,REFUGE,REFUGE_train_n0118,2,Q0,case,1080,1080,577.0,577,0.0,577.0,105.0,0.5342592592592592,0.09722222222222222,0.8180242634315424,0.18197573656845753,0,0.0,0,0.0,,,,,,,,,,
1,0,REFUGE,REFUGE_train_n0118,2,Q3,case,1080,1080,627.8198154754555,577,50.81981547545547,627.8198154754555,134.3415111021486,0.5813146439587551,0.12439028805754498,0.7860190013269808,0.21398099867301917,0,0.0,0,0.0,,,,,,,,,,
1,0,REFUGE,REFUGE_train_n0121,0,Q1,case,121087,121087,49563.0,49563,0.0,49563.0,1.0,0.40931726774963456,8.258524862289098e-06,0.9999798236587777,2.017634122228275e-05,0,0.0,0,0.0,,,,,,,,,,
1,0,REFUGE,REFUGE_train_n0121,0,Q2,case,121087,121087,49563.0,49563,0.0,49563.0,1.0,0.40931726774963456,8.258524862289098e-06,0.9999798236587777,2.017634122228275e-05,0,0.0,0,0.0,,,,,,,,,,
1,0,REFUGE,REFUGE_train_n0121,0,Q0,case,121087,121087,49563.0,49563,0.0,49563.0,55.0,0.40931726774963456,0.00045421886742590036,0.9988903012327744,0.0011096987672255512,0,0.0,0,0.0,,,,,,,,,,
1,0,REFUGE,REFUGE_train_n0121,0,Q3,case,121087,121087,104227.5441484071,49563,54664.544148407105,104227.5441484071,19.281049847808923,0.8607657646849547,0.0001592330295391654,0.9998150100340045,0.00018498996599550593,0,0.0,0,0.0,,,,,,,,,,
1,0,REFUGE,REFUGE_train_n0121,1,Q1,case,13863,13863,5926.0,5926,0.0,5926.0,561.0,0.42746880184664215,0.04046743129192815,0.9053324333445832,0.09466756665541681,0,0.0,0,0.0,,,,,,,,,,
1,0,REFUGE,REFUGE_train_n0121,1,Q2,case,13863,13863,5926.0,5926,0.0,5926.0,561.0,0.42746880184664215,0.04046743129192815,0.9053324333445832,0.09466756665541681,0,0.0,0,0.0,,,,,,,,,,
1,0,REFUGE,REFUGE_train_n0121,1,Q0,case,13863,13863,5926.0,5926,0.0,5926.0,299.0,0.42746880184664215,0.021568203130635503,0.9495443806952413,0.05045561930475869,0,0.0,0,0.0,,,,,,,,,,
1,0,REFUGE,REFUGE_train_n0121,1,Q3,case,13863,13863,2782.275400857583,5926,-3143.724599142417,2782.275400857583,239.01603039237,0.20069792980289858,0.017241291956457478,0.9140933243636853,0.08590667563631475,0,0.0,0,0.0,,,,,,,,,,
1,0,REFUGE,REFUGE_train_n0121,2,Q1,case,12506,12506,260.0,260,0.0,260.0,17.0,0.02079002079002079,0.001359347513193667,0.9346153846153846,0.06538461538461539,0,0.0,0,0.0,,,,,,,,,,
1,0,REFUGE,REFUGE_train_n0121,2,Q2,case,12506,12506,260.0,260,0.0,260.0,17.0,0.02079002079002079,0.001359347513193667,0.9346153846153846,0.06538461538461539,0,0.0,0,0.0,,,,,,,,,,
1,0,REFUGE,REFUGE_train_n0121,2,Q0,case,12506,12506,260.0,260,0.0,260.0,46.0,0.02079002079002079,0.0036782344474652166,0.823076923076923,0.17692307692307693,0,0.0,0,0.0,,,,,,,,,,
1,0,REFUGE,REFUGE_train_n0121,2,Q3,case,12506,12506,412.1940684243968,260,152.1940684243968,412.1940684243968,67.43904482534053,0.032959704815640235,0.005392535169146053,0.8363900647985428,0.16360993520145709,0,0.0,0,0.0,,,,,,,,,,
